inspection_id,event_id,work_order_id,sku_id,factory_id,production_line_id,inspection_time,inspector_id,inspection_stage,qty_checked,result,defect_code,defects_found_qty,scenario
QI000387,EV0003907,WO000580,SKU0014,F1,F1-L2,2025-06-01 19:44:00.868765,INSP005,QC_FINAL,52,PASS,,0,before
QI000388,EV0000086,WO000013,SKU0009,F1,F1-L3,2025-01-16 00:57:02.079044,INSP002,FINISH,156,PASS,,0,before
QI000389,EV0000851,WO000128,SKU0013,F1,F1-L2,2025-02-05 23:22:06.037141,INSP001,QC_INLINE,163,PASS,,0,before
QI000390,EV0002151,WO000321,SKU0007,F1,F1-L2,2025-03-24 15:33:55.185677,INSP015,PACK,17,FAIL,ZIPPER_FAIL,1,before
QI000391,EV0004636,WO000686,SKU0019,F2,F2-L3,2025-06-28 05:11:41.780513,INSP005,SEW,29,PASS,,0,before
QI000392,EV0001208,WO000181,SKU0018,F1,F1-L1,2025-02-20 12:49:26.203459,INSP013,QC_FINAL,27,PASS,,0,before
QI000393,EV0003865,WO000574,SKU0016,F2,F2-L3,2025-05-30 01:03:24.604823,INSP013,FINISH,33,PASS,,0,before
QI000394,EV0001160,WO000175,SKU0017,F2,F2-L2,2025-02-17 14:40:29.207525,INSP015,SEW,7,PASS,,0,before
QI000395,EV0000287,WO000043,SKU0016,F2,F2-L1,2025-01-18 11:51:59.860956,INSP014,QC_FINAL,40,PASS,,0,before
QI000396,EV0000706,WO000106,SKU0026,F2,F2-L3,2025-02-03 20:38:52.252131,INSP007,QC_FINAL,92,PASS,,0,before
QI000397,EV0003851,WO000572,SKU0008,F2,F2-L3,2025-05-27 21:51:46.673380,INSP008,QC_INLINE,22,PASS,,0,before
QI000398,EV0000193,WO000029,SKU0003,F2,F2-L2,2025-01-15 04:46:29.026973,INSP010,QC_FINAL,7,PASS,,0,before
QI000399,EV0000019,WO000003,SKU0028,F2,F2-L1,2025-01-09 22:39:48.489232,INSP018,PACK,74,PASS,,0,before
QI000400,EV0001327,WO000199,SKU0018,F1,F1-L2,2025-02-20 12:32:31.474116,INSP009,QC_FINAL,61,PASS,,0,before
QI000401,EV0000915,WO000138,SKU0025,F1,F1-L2,2025-02-09 23:25:20.638415,INSP012,QC_INLINE,30,HOLD,SEAM_SKIP,12,before
QI000402,EV0002060,WO000308,SKU0007,F1,F1-L3,2025-03-24 04:28:01.562106,INSP007,QC_INLINE,20,PASS,,0,before
QI000403,EV0001949,WO000291,SKU0018,F1,F1-L3,2025-03-21 22:59:27.135295,INSP011,QC_INLINE,13,FAIL,MEASURE_OOS,1,before
QI000404,EV0004132,WO000612,SKU0006,F2,F2-L3,2025-06-14 20:24:26.411994,INSP017,QC_FINAL,32,FAIL,SEAM_SKIP,4,before
QI000405,EV0003732,WO000554,SKU0006,F2,F2-L3,2025-05-27 20:25:26.972341,INSP012,QC_FINAL,49,PASS,,0,before
QI000406,EV0002652,WO000395,SKU0006,F2,F2-L3,2025-04-20 13:05:31.281979,INSP005,PACK,49,FAIL,MEASURE_OOS,3,before
QI000407,EV0001074,WO000162,SKU0027,F2,F2-L3,2025-02-11 23:56:30.287898,INSP001,QC_INLINE,26,PASS,,0,before
QI000408,EV0003515,WO000523,SKU0028,F2,F2-L1,2025-05-21 15:30:30.358703,INSP014,CUT,7,PASS,,0,before
QI000409,EV0004659,WO000689,SKU0026,F2,F2-L2,2025-06-30 17:25:55.377064,INSP017,QC_FINAL,66,PASS,,0,before
QI000410,EV0002449,WO000365,SKU0012,F2,F2-L2,2025-04-13 12:03:44.332697,INSP004,QC_FINAL,54,PASS,,0,before
QI000411,EV0004526,WO000670,SKU0002,F1,F1-L1,2025-06-23 22:37:16.296669,INSP007,CUT,70,PASS,,0,before
QI000412,EV0004142,WO000614,SKU0026,F2,F2-L3,2025-06-09 23:26:17.446851,INSP014,SEW,21,PASS,,0,before
QI000413,EV0001193,WO000179,SKU0008,F2,F2-L1,2025-02-23 11:12:44.465079,INSP006,QC_FINAL,28,FAIL,WRINKLE,6,before
QI000414,EV0004104,WO000608,SKU0013,F1,F1-L1,2025-06-14 00:01:14.463182,INSP004,QC_FINAL,13,FAIL,WRINKLE,2,before
QI000415,EV0000497,WO000075,SKU0004,F1,F1-L2,2025-01-27 07:57:06.736442,INSP001,QC_FINAL,104,FAIL,SEAM_SKIP,15,before
QI000416,EV0003528,WO000524,SKU0011,F1,F1-L2,2025-05-17 20:59:01.473508,INSP007,QC_FINAL,5,PASS,,0,before
QI000417,EV0004492,WO000664,SKU0003,F2,F2-L1,2025-06-24 12:17:10.731359,INSP013,QC_FINAL,32,PASS,,0,before
QI000418,EV0003240,WO000482,SKU0001,F1,F1-L1,2025-05-08 22:15:30.749997,INSP004,QC_INLINE,17,PASS,,0,before
QI000419,EV0000679,WO000102,SKU0004,F1,F1-L3,2025-02-06 13:45:20.085523,INSP002,QC_FINAL,176,PASS,,0,before
QI000420,EV0002270,WO000339,SKU0006,F2,F2-L3,2025-04-06 05:07:09.655183,INSP007,REWORK,5,PASS,,0,before
QI000421,EV0002384,WO000356,SKU0007,F1,F1-L2,2025-04-07 15:14:32.233280,INSP005,FINISH,55,FAIL,SEAM_SKIP,10,before
QI000422,EV0000004,WO000001,SKU0006,F2,F2-L3,2025-01-08 15:39:57.335348,INSP006,FINISH,111,PASS,,0,before
QI000423,EV0004068,WO000603,SKU0010,F1,F1-L1,2025-06-14 10:04:48.174966,INSP004,REWORK,6,PASS,,0,before
QI000424,EV0000829,WO000125,SKU0010,F1,F1-L2,2025-02-10 07:36:38.582398,INSP001,SEW,84,HOLD,MEASURE_OOS,7,before
QI000425,EV0002222,WO000332,SKU0018,F1,F1-L1,2025-04-01 00:37:36.253185,INSP013,QC_INLINE,220,FAIL,WRINKLE,37,before
QI000426,EV0002616,WO000390,SKU0004,F1,F1-L2,2025-04-15 10:31:29.765495,INSP003,QC_FINAL,148,PASS,,0,before
QI000427,EV0001186,WO000178,SKU0028,F2,F2-L2,2025-02-17 12:23:30.529253,INSP006,QC_FINAL,56,FAIL,LABEL_WRONG,4,before
QI000428,EV0002760,WO000411,SKU0009,F1,F1-L3,2025-04-20 11:50:29.030018,INSP006,QC_FINAL,62,PASS,,0,before
QI000429,EV0004483,WO000663,SKU0023,F1,F1-L2,2025-07-01 05:49:57.739586,INSP003,QC_INLINE,117,FAIL,THREAD_BREAK,11,before
QI000430,EV0002359,WO000352,SKU0018,F1,F1-L3,2025-04-03 08:43:26.972834,INSP005,QC_FINAL,189,FAIL,MEASURE_OOS,32,before
QI000431,EV0001958,WO000292,SKU0016,F2,F2-L1,2025-04-01 02:40:58.033681,INSP013,QC_FINAL,184,PASS,,0,before
QI000432,EV0001099,WO000165,SKU0019,F2,F2-L2,2025-02-13 17:57:24.179148,INSP001,PACK,57,PASS,,0,before
QI000433,EV0001256,WO000189,SKU0003,F2,F2-L3,2025-02-17 19:05:00.464054,INSP016,CUT,24,PASS,,0,before
QI000434,EV0003190,WO000474,SKU0027,F2,F2-L2,2025-05-07 14:13:35.687196,INSP011,QC_FINAL,42,PASS,,0,before
QI000435,EV0001517,WO000227,SKU0005,F2,F2-L2,2025-03-02 08:20:23.667974,INSP006,QC_INLINE,7,PASS,,0,before
QI000436,EV0001608,WO000240,SKU0015,F1,F1-L2,2025-03-10 09:46:28.186324,INSP005,QC_FINAL,42,PASS,,0,before
QI000437,EV0004790,WO000708,SKU0029,F1,F1-L3,2025-07-04 15:28:31.069834,INSP010,PACK,89,PASS,,0,before
QI000438,EV0002721,WO000405,SKU0009,F1,F1-L2,2025-04-19 07:34:36.861817,INSP012,QC_FINAL,40,PASS,,0,before
QI000439,EV0000146,WO000022,SKU0009,F1,F1-L3,2025-01-15 02:41:40.610595,INSP004,FINISH,113,PASS,,0,before
QI000440,EV0000626,WO000094,SKU0021,F2,F2-L1,2025-02-02 11:52:42.244286,INSP013,FINISH,28,PASS,,0,before
QI000441,EV0000316,WO000047,SKU0025,F1,F1-L1,2025-01-17 23:25:48.792824,INSP017,PACK,37,PASS,,0,before
QI000442,EV0003532,WO000525,SKU0007,F1,F1-L2,2025-05-17 17:31:03.123065,INSP009,QC_INLINE,20,FAIL,WRINKLE,3,before
QI000443,EV0002610,WO000389,SKU0011,F1,F1-L2,2025-04-21 16:10:45.091099,INSP008,QC_FINAL,29,PASS,,0,before
QI000444,EV0003753,WO000558,SKU0007,F1,F1-L2,2025-05-26 11:06:21.947683,INSP011,SEW,26,FAIL,MEASURE_OOS,2,before
QI000445,EV0003457,WO000514,SKU0022,F1,F1-L1,2025-05-14 03:58:35.774374,INSP005,FINISH,41,PASS,,0,before
QI000446,EV0003146,WO000468,SKU0007,F1,F1-L3,2025-05-03 00:21:35.935768,INSP016,QC_INLINE,34,PASS,,0,before
QI000447,EV0004782,WO000707,SKU0010,F1,F1-L1,2025-07-11 12:32:42.183232,INSP009,QC_FINAL,103,PASS,,0,before
QI000448,EV0000088,WO000013,SKU0009,F1,F1-L1,2025-01-16 11:47:59.425765,INSP002,PACK,203,PASS,,0,before
QI000449,EV0004840,WO000716,SKU0028,F2,F2-L1,2025-07-04 08:31:52.947976,INSP010,QC_INLINE,15,PASS,,0,before
QI000450,EV0002717,WO000405,SKU0009,F1,F1-L2,2025-04-18 13:18:01.395293,INSP011,SEW,206,FAIL,ZIPPER_FAIL,19,before
QI000451,EV0001779,WO000266,SKU0028,F2,F2-L3,2025-03-13 16:34:41.968874,INSP003,REWORK,5,PASS,,0,before
QI000452,EV0003636,WO000540,SKU0006,F2,F2-L3,2025-05-22 03:34:34.144876,INSP003,QC_FINAL,77,PASS,,0,before
QI000453,EV0002783,WO000415,SKU0019,F2,F2-L2,2025-04-21 15:55:37.139557,INSP007,CUT,26,PASS,,0,before
QI000454,EV0004232,WO000626,SKU0025,F1,F1-L2,2025-06-16 16:16:06.237828,INSP007,PACK,67,PASS,,0,before
QI000455,EV0003777,WO000561,SKU0012,F2,F2-L2,2025-06-03 11:14:15.434091,INSP006,QC_FINAL,83,PASS,,0,before
QI000456,EV0001077,WO000162,SKU0027,F2,F2-L3,2025-02-12 12:50:20.591832,INSP001,REWORK,5,PASS,,0,before
QI000457,EV0002533,WO000377,SKU0029,F1,F1-L2,2025-04-14 12:31:17.379159,INSP017,PACK,57,HOLD,LABEL_WRONG,2,before
QI000458,EV0002015,WO000301,SKU0007,F1,F1-L3,2025-03-24 11:47:13.780561,INSP004,QC_FINAL,33,PASS,,0,before
QI000459,EV0003403,WO000506,SKU0030,F1,F1-L3,2025-05-14 16:58:15.791978,INSP005,QC_FINAL,99,PASS,,0,before
QI000460,EV0001355,WO000203,SKU0014,F1,F1-L3,2025-02-25 08:54:43.888628,INSP009,QC_FINAL,61,FAIL,SEAM_SKIP,9,before
QI000461,EV0004504,WO000666,SKU0028,F2,F2-L1,2025-06-25 06:34:40.104125,INSP010,FINISH,51,HOLD,PRINT_MISALIGN,7,before
QI000462,EV0004742,WO000701,SKU0022,F1,F1-L1,2025-07-04 18:40:30.861359,INSP005,PACK,95,PASS,,0,before
QI000463,EV0000592,WO000089,SKU0019,F2,F2-L1,2025-01-26 07:34:01.253483,INSP009,QC_INLINE,35,PASS,,0,before
QI000464,EV0002904,WO000433,SKU0003,F2,F2-L1,2025-04-27 01:53:41.670136,INSP014,QC_INLINE,20,FAIL,MEASURE_OOS,2,before
QI000465,EV0000607,WO000091,SKU0013,F1,F1-L2,2025-02-01 11:52:56.803411,INSP002,QC_FINAL,43,PASS,,0,before
QI000466,EV0003828,WO000568,SKU0022,F1,F1-L2,2025-06-01 07:37:48.213060,INSP017,QC_FINAL,16,PASS,,0,before
QI000467,EV0003931,WO000584,SKU0009,F1,F1-L2,2025-06-04 02:23:28.564834,INSP014,CUT,45,PASS,,0,before
QI000468,EV0002012,WO000301,SKU0007,F1,F1-L2,2025-03-24 07:59:30.423590,INSP007,QC_INLINE,18,FAIL,MEASURE_OOS,10,before
QI000469,EV0000257,WO000039,SKU0010,F1,F1-L1,2025-01-15 22:06:40.770642,INSP003,QC_INLINE,14,FAIL,WRINKLE,5,before
QI000470,EV0000690,WO000104,SKU0003,F2,F2-L3,2025-02-06 20:40:44.187678,INSP006,QC_INLINE,20,FAIL,WRINKLE,1,before
QI000471,EV0003839,WO000570,SKU0030,F1,F1-L3,2025-05-29 09:33:51.316401,INSP001,QC_INLINE,12,PASS,,0,before
QI000472,EV0000619,WO000093,SKU0004,F1,F1-L1,2025-01-29 06:21:22.019670,INSP012,QC_INLINE,126,FAIL,SEAM_SKIP,14,before
QI000473,EV0003644,WO000541,SKU0010,F1,F1-L1,2025-05-28 01:26:11.723078,INSP004,REWORK,5,PASS,,0,before
QI000474,EV0002914,WO000434,SKU0003,F2,F2-L1,2025-04-28 12:42:50.337413,INSP003,QC_FINAL,27,HOLD,STAIN,4,before
QI000475,EV0001493,WO000223,SKU0023,F1,F1-L1,2025-03-03 05:23:38.864803,INSP016,REWORK,5,PASS,,0,before
QI000476,EV0000484,WO000073,SKU0002,F1,F1-L1,2025-01-26 02:22:30.118407,INSP008,QC_FINAL,62,PASS,,0,before
QI000477,EV0003188,WO000474,SKU0027,F2,F2-L3,2025-05-07 07:46:38.909376,INSP003,QC_INLINE,21,PASS,,0,before
QI000478,EV0000181,WO000027,SKU0004,F1,F1-L2,2025-01-19 16:05:53.732707,INSP016,QC_FINAL,118,PASS,,0,before
QI000479,EV0004597,WO000680,SKU0018,F1,F1-L3,2025-06-28 01:12:13.563390,INSP001,QC_FINAL,87,PASS,,0,before
QI000480,EV0003963,WO000588,SKU0002,F1,F1-L1,2025-06-04 09:51:37.847533,INSP003,FINISH,43,FAIL,WRINKLE,3,before
QI000481,EV0003138,WO000467,SKU0002,F1,F1-L1,2025-04-30 03:54:01.835500,INSP015,SEW,95,PASS,,0,before
QI000482,EV0001153,WO000174,SKU0026,F2,F2-L1,2025-02-16 16:29:38.850243,INSP016,CUT,31,PASS,,0,before
QI000483,EV0003153,WO000469,SKU0028,F2,F2-L2,2025-05-05 17:37:32.387233,INSP014,REWORK,5,PASS,,0,before
QI000484,EV0003105,WO000462,SKU0020,F2,F2-L2,2025-05-05 11:36:01.732506,INSP005,QC_FINAL,59,FAIL,THREAD_BREAK,5,before
QI000485,EV0001286,WO000193,SKU0028,F2,F2-L3,2025-02-21 01:48:46.189317,INSP004,QC_INLINE,24,PASS,,0,before
QI000486,EV0001765,WO000264,SKU0011,F1,F1-L3,2025-03-13 21:14:56.126550,INSP014,QC_INLINE,186,FAIL,WRINKLE,27,before
QI000487,EV0004332,WO000641,SKU0012,F2,F2-L3,2025-06-24 13:53:28.346867,INSP012,REWORK,5,FAIL,ZIPPER_FAIL,1,before
QI000488,EV0000896,WO000135,SKU0006,F2,F2-L3,2025-02-06 19:39:00.198267,INSP002,SEW,15,PASS,,0,before
QI000489,EV0000471,WO000071,SKU0014,F1,F1-L1,2025-01-26 12:00:20.122100,INSP012,FINISH,39,FAIL,WRINKLE,1,before
QI000490,EV0004215,WO000624,SKU0027,F2,F2-L3,2025-06-12 12:32:12.978148,INSP002,FINISH,16,PASS,,0,before
QI000491,EV0002169,WO000324,SKU0010,F1,F1-L3,2025-03-31 02:16:25.684506,INSP017,FINISH,40,PASS,,0,before
QI000492,EV0000657,WO000099,SKU0021,F2,F2-L3,2025-01-29 05:08:56.328756,INSP009,QC_INLINE,34,PASS,,0,before
QI000493,EV0002581,WO000385,SKU0020,F2,F2-L1,2025-04-13 14:21:38.373950,INSP003,QC_INLINE,171,FAIL,THREAD_BREAK,27,before
QI000494,EV0002119,WO000317,SKU0022,F1,F1-L2,2025-03-22 13:17:18.673488,INSP010,CUT,19,PASS,,0,before
QI000495,EV0000132,WO000020,SKU0009,F1,F1-L3,2025-01-09 19:13:12.185391,INSP014,QC_INLINE,64,PASS,,0,before
QI000496,EV0003488,WO000518,SKU0023,F1,F1-L3,2025-05-17 15:31:43.915332,INSP003,PACK,28,HOLD,THREAD_BREAK,2,before
QI000497,EV0000042,WO000007,SKU0014,F1,F1-L3,2025-01-07 15:49:16.081175,INSP013,QC_INLINE,41,PASS,,0,before
QI000498,EV0002987,WO000445,SKU0015,F1,F1-L1,2025-04-26 09:14:26.059095,INSP013,FINISH,36,PASS,,0,before
QI000499,EV0002081,WO000311,SKU0027,F2,F2-L2,2025-03-23 16:07:49.900552,INSP003,REWORK,5,PASS,,0,before
QI000500,EV0000831,WO000125,SKU0010,F1,F1-L3,2025-02-10 20:18:29.236748,INSP010,FINISH,113,PASS,,0,before
QI000501,EV0004143,WO000614,SKU0026,F2,F2-L3,2025-06-10 03:08:56.310461,INSP015,QC_INLINE,35,PASS,,0,before
QI000502,EV0000817,WO000123,SKU0009,F1,F1-L1,2025-02-06 16:58:25.706282,INSP016,QC_INLINE,67,FAIL,WRINKLE,9,before
QI000503,EV0003083,WO000459,SKU0028,F2,F2-L2,2025-05-04 04:04:34.443602,INSP016,FINISH,50,PASS,,0,before
QI000504,EV0002700,WO000402,SKU0002,F1,F1-L1,2025-04-16 15:26:21.761479,INSP005,QC_FINAL,93,PASS,,0,before
QI000505,EV0004431,WO000655,SKU0023,F1,F1-L1,2025-06-23 00:26:46.086919,INSP009,PACK,76,FAIL,THREAD_BREAK,3,before
QI000506,EV0002487,WO000371,SKU0010,F1,F1-L2,2025-04-12 01:33:07.209309,INSP018,FINISH,89,FAIL,PRINT_MISALIGN,9,before
QI000507,EV0004466,WO000660,SKU0009,F1,F1-L1,2025-06-22 02:23:02.426868,INSP017,QC_FINAL,6,PASS,,0,before
QI000508,EV0002670,WO000398,SKU0026,F2,F2-L3,2025-04-20 21:40:42.835303,INSP013,QC_INLINE,113,PASS,,0,before
QI000509,EV0000642,WO000096,SKU0008,F2,F2-L2,2025-02-02 03:01:32.337490,INSP008,PACK,10,PASS,,0,before
QI000510,EV0004105,WO000608,SKU0013,F1,F1-L2,2025-06-14 04:25:41.439823,INSP008,PACK,63,PASS,,0,before
QI000511,EV0000860,WO000129,SKU0013,F1,F1-L3,2025-02-06 07:32:42.813568,INSP009,QC_FINAL,183,PASS,,0,before
QI000512,EV0003341,WO000497,SKU0002,F1,F1-L1,2025-05-08 22:05:11.913082,INSP013,QC_INLINE,75,PASS,,0,before
QI000513,EV0001689,WO000252,SKU0024,F1,F1-L2,2025-03-15 05:29:55.255811,INSP007,QC_FINAL,59,PASS,,0,before
QI000514,EV0004663,WO000690,SKU0014,F1,F1-L3,2025-06-28 13:01:37.082440,INSP007,SEW,7,PASS,,0,before
QI000515,EV0001955,WO000292,SKU0016,F2,F2-L2,2025-03-30 09:18:33.259643,INSP005,QC_INLINE,192,PASS,,0,before
QI000516,EV0000135,WO000020,SKU0009,F1,F1-L1,2025-01-10 02:45:03.021932,INSP001,PACK,10,PASS,,0,before
QI000517,EV0002528,WO000377,SKU0029,F1,F1-L1,2025-04-13 07:40:08.485490,INSP003,QC_INLINE,97,PASS,,0,before
QI000518,EV0004820,WO000713,SKU0025,F1,F1-L1,2025-07-05 00:16:21.712798,INSP012,QC_INLINE,67,PASS,,0,before
QI000519,EV0002441,WO000364,SKU0029,F1,F1-L2,2025-04-08 02:33:22.026233,INSP012,QC_INLINE,36,PASS,,0,before
QI000520,EV0001363,WO000204,SKU0013,F1,F1-L2,2025-02-26 17:56:17.425782,INSP004,QC_FINAL,94,PASS,,0,before
QI000521,EV0002761,WO000411,SKU0009,F1,F1-L2,2025-04-20 17:36:39.457268,INSP014,PACK,141,PASS,,0,before
QI000522,EV0004258,WO000630,SKU0028,F2,F2-L3,2025-06-16 13:36:48.988832,INSP017,FINISH,17,PASS,,0,before
QI000523,EV0002273,WO000340,SKU0010,F1,F1-L1,2025-04-07 05:06:14.152986,INSP007,SEW,162,PASS,,0,before
QI000524,EV0003985,WO000591,SKU0004,F1,F1-L3,2025-06-05 06:56:56.994540,INSP007,QC_FINAL,74,HOLD,THREAD_BREAK,9,before
QI000525,EV0004796,WO000709,SKU0015,F1,F1-L1,2025-07-09 05:44:01.611428,INSP001,QC_FINAL,15,FAIL,WRINKLE,1,before
QI000526,EV0003684,WO000547,SKU0001,F1,F1-L3,2025-05-22 06:59:35.190880,INSP002,QC_FINAL,21,FAIL,MEASURE_OOS,7,before
QI000527,EV0001169,WO000176,SKU0009,F1,F1-L2,2025-02-19 15:05:04.355197,INSP003,FINISH,87,PASS,,0,before
QI000528,EV0002137,WO000319,SKU0020,F2,F2-L1,2025-03-27 03:15:17.860054,INSP003,PACK,14,PASS,,0,before
QI000529,EV0004300,WO000636,SKU0001,F1,F1-L3,2025-06-19 10:07:25.631873,INSP006,QC_FINAL,15,PASS,,0,before
QI000530,EV0004374,WO000647,SKU0010,F1,F1-L1,2025-06-27 18:46:59.876544,INSP016,REWORK,5,PASS,,0,before
QI000531,EV0002572,WO000383,SKU0020,F2,F2-L2,2025-04-18 00:57:40.528806,INSP010,PACK,82,PASS,,0,before
QI000532,EV0003688,WO000548,SKU0020,F2,F2-L3,2025-05-23 15:29:09.769000,INSP013,QC_INLINE,88,FAIL,THREAD_BREAK,13,before
QI000533,EV0004098,WO000607,SKU0004,F1,F1-L2,2025-06-12 12:53:21.936223,INSP017,PACK,89,PASS,,0,before
QI000534,EV0004221,WO000625,SKU0019,F2,F2-L3,2025-06-13 06:30:03.239124,INSP005,QC_INLINE,29,PASS,,0,before
QI000535,EV0001149,WO000173,SKU0004,F1,F1-L2,2025-02-15 06:27:15.144626,INSP002,QC_INLINE,39,FAIL,PRINT_MISALIGN,10,before
QI000536,EV0001682,WO000251,SKU0015,F1,F1-L3,2025-03-14 00:21:12.767987,INSP003,QC_FINAL,32,PASS,,0,before
QI000537,EV0003889,WO000577,SKU0029,F1,F1-L1,2025-05-31 10:44:50.656381,INSP018,PACK,21,PASS,,0,before
QI000538,EV0002323,WO000347,SKU0011,F1,F1-L2,2025-04-08 21:12:08.638906,INSP012,REWORK,5,PASS,,0,before
QI000539,EV0001225,WO000184,SKU0018,F1,F1-L3,2025-02-17 23:49:46.214380,INSP009,SEW,14,PASS,,0,before
QI000540,EV0004588,WO000679,SKU0027,F2,F2-L1,2025-06-26 07:20:32.903408,INSP011,QC_INLINE,63,PASS,,0,before
QI000541,EV0004740,WO000701,SKU0022,F1,F1-L2,2025-07-04 13:49:18.583767,INSP012,FINISH,74,PASS,,0,before
QI000542,EV0003349,WO000498,SKU0017,F2,F2-L2,2025-05-12 13:31:27.326949,INSP005,QC_INLINE,97,FAIL,PRINT_MISALIGN,17,before
QI000543,EV0004120,WO000610,SKU0007,F1,F1-L3,2025-06-10 13:53:43.874323,INSP012,PACK,31,FAIL,PRINT_MISALIGN,2,before
QI000544,EV0001287,WO000193,SKU0028,F2,F2-L2,2025-02-21 07:17:01.654571,INSP003,FINISH,71,PASS,,0,before
QI000545,EV0000200,WO000030,SKU0027,F2,F2-L3,2025-01-17 22:06:49.236568,INSP017,QC_FINAL,131,PASS,,0,before
QI000546,EV0001897,WO000284,SKU0027,F2,F2-L1,2025-03-14 23:27:19.524545,INSP014,CUT,28,FAIL,SEAM_SKIP,1,before
QI000547,EV0003411,WO000507,SKU0023,F1,F1-L2,2025-05-15 03:16:26.508991,INSP016,PACK,47,PASS,,0,before
QI000548,EV0004745,WO000702,SKU0020,F2,F2-L3,2025-07-02 12:36:24.822003,INSP007,QC_INLINE,54,PASS,,0,before
QI000549,EV0002439,WO000364,SKU0029,F1,F1-L1,2025-04-06 19:29:47.462758,INSP009,CUT,88,PASS,,0,before
QI000550,EV0001036,WO000156,SKU0011,F1,F1-L3,2025-02-14 16:37:10.287038,INSP015,FINISH,31,HOLD,PRINT_MISALIGN,2,before
QI000551,EV0000868,WO000131,SKU0017,F2,F2-L1,2025-02-03 15:45:42.247799,INSP006,CUT,9,PASS,,0,before
QI000552,EV0001755,WO000262,SKU0014,F1,F1-L3,2025-03-14 22:23:56.395763,INSP010,QC_FINAL,33,PASS,,0,before
QI000553,EV0001389,WO000208,SKU0018,F1,F1-L2,2025-02-24 00:37:44.304060,INSP006,REWORK,5,PASS,,0,before
QI000554,EV0002738,WO000408,SKU0022,F1,F1-L3,2025-04-17 20:18:37.606167,INSP014,QC_INLINE,15,PASS,,0,before
QI000555,EV0000401,WO000060,SKU0018,F1,F1-L1,2025-01-21 20:46:52.529015,INSP004,QC_FINAL,32,PASS,,0,before
QI000556,EV0004515,WO000668,SKU0001,F1,F1-L2,2025-06-24 13:46:55.297971,INSP013,SEW,44,PASS,,0,before
QI000557,EV0004711,WO000697,SKU0021,F2,F2-L2,2025-06-27 19:29:29.161480,INSP007,FINISH,34,PASS,,0,before
QI000558,EV0002632,WO000393,SKU0018,F1,F1-L1,2025-04-13 23:35:25.904352,INSP004,CUT,177,PASS,,0,before
QI000559,EV0000167,WO000025,SKU0010,F1,F1-L3,2025-01-17 08:41:45.739243,INSP001,QC_FINAL,68,PASS,,0,before
QI000560,EV0003573,WO000531,SKU0008,F2,F2-L1,2025-05-19 14:12:06.197180,INSP006,QC_FINAL,11,PASS,,0,before
QI000561,EV0001388,WO000208,SKU0018,F1,F1-L2,2025-02-23 23:22:17.298227,INSP007,QC_FINAL,49,PASS,,0,before
QI000562,EV0003988,WO000592,SKU0004,F1,F1-L1,2025-06-03 09:24:22.204860,INSP003,SEW,23,PASS,,0,before
QI000563,EV0003408,WO000507,SKU0023,F1,F1-L1,2025-05-14 16:18:17.926508,INSP001,QC_INLINE,47,FAIL,PRINT_MISALIGN,6,before
QI000564,EV0002794,WO000416,SKU0020,F2,F2-L2,2025-04-21 19:05:23.202505,INSP009,QC_FINAL,9,PASS,,0,before
QI000565,EV0001138,WO000171,SKU0028,F2,F2-L2,2025-02-22 19:52:40.477401,INSP018,QC_FINAL,35,PASS,,0,before
QI000566,EV0000225,WO000034,SKU0016,F2,F2-L1,2025-01-16 21:15:26.680302,INSP009,PACK,43,FAIL,STAIN,11,before
QI000567,EV0004450,WO000658,SKU0027,F2,F2-L1,2025-06-26 13:17:30.075055,INSP004,FINISH,127,PASS,,0,before
QI000568,EV0004270,WO000632,SKU0008,F2,F2-L2,2025-06-16 17:25:43.988397,INSP006,QC_INLINE,47,FAIL,ZIPPER_FAIL,6,before
QI000569,EV0003938,WO000584,SKU0009,F1,F1-L3,2025-06-10 05:24:14.441625,INSP004,PACK,201,PASS,,0,before
QI000570,EV0001935,WO000289,SKU0006,F2,F2-L3,2025-03-19 00:17:08.918267,INSP012,REWORK,5,PASS,,0,before
QI000571,EV0003986,WO000591,SKU0004,F1,F1-L3,2025-06-05 13:30:04.713447,INSP013,PACK,173,FAIL,SEAM_SKIP,11,before
QI000572,EV0004556,WO000674,SKU0002,F1,F1-L1,2025-06-29 17:28:20.247020,INSP002,FINISH,35,PASS,,0,before
QI000573,EV0002785,WO000415,SKU0019,F2,F2-L3,2025-04-22 18:11:45.995621,INSP017,QC_INLINE,21,PASS,,0,before
QI000574,EV0004712,WO000697,SKU0021,F2,F2-L1,2025-06-27 19:06:47.279964,INSP007,QC_FINAL,41,PASS,,0,before
QI000575,EV0004851,WO000717,SKU0030,F1,F1-L2,2025-07-04 21:18:32.821772,INSP002,PACK,62,PASS,,0,before
QI000576,EV0001166,WO000176,SKU0009,F1,F1-L1,2025-02-19 03:56:57.790569,INSP011,SEW,75,PASS,,0,before
QI000577,EV0001213,WO000182,SKU0006,F2,F2-L3,2025-02-24 11:48:10.226765,INSP009,FINISH,138,PASS,,0,before
QI000578,EV0000739,WO000111,SKU0022,F1,F1-L3,2025-02-05 01:26:37.247985,INSP016,QC_FINAL,17,PASS,,0,before
QI000579,EV0004444,WO000657,SKU0010,F1,F1-L2,2025-06-26 00:25:29.619371,INSP014,QC_FINAL,150,FAIL,MEASURE_OOS,13,before
