shipment_id,from_node,to_node,sku_id,ship_date,planned_delivery_date,actual_delivery_date,carrier,mode,route_lane_id,shipped_qty,freight_cost,priority_bucket,scenario
SH000324,WH_NORTH,DC_DN,SKU0020,2025-05-01,2025-05-03,2025-05-08,CarrierB,Road,WH_NORTH->DC_DN:Road,38,8.54,Std,before
SH000325,WH_SOUTH,DC_HCMC,SKU0028,2025-05-01,2025-05-02,2025-05-06,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,63,7.49,Expedite,before
SH000326,WH_SOUTH,DC_HCMC,SKU0006,2025-04-29,2025-04-30,2025-04-30,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,108,13.98,Launch,before
SH000327,WH_SOUTH,DC_HCMC,SKU0009,2025-04-29,2025-04-30,2025-04-30,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,355,43.0,Std,before
SH000328,WH_SOUTH,DC_HCMC,SKU0018,2025-04-29,2025-04-30,2025-04-30,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,175,22.1,Std,before
SH000329,WH_SOUTH,DC_HCMC,SKU0015,2025-04-29,2025-04-30,2025-04-30,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,135,15.31,Std,before
SH000330,WH_SOUTH,DC_HCMC,SKU0001,2025-04-29,2025-04-30,2025-04-30,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,104,12.42,Std,before
SH000331,WH_SOUTH,DC_HCMC,SKU0005,2025-04-29,2025-04-30,2025-04-30,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,95,11.92,Std,before
SH000332,WH_NORTH,DC_HN,SKU0011,2025-04-29,2025-04-30,2025-05-01,CarrierA,Road,WH_NORTH->DC_HN:Road,93,11.01,Expedite,before
SH000333,WH_NORTH,DC_HN,SKU0007,2025-04-30,2025-05-01,2025-05-01,CarrierA,Road,WH_NORTH->DC_HN:Road,39,5.48,Launch,before
SH000334,WH_NORTH,DC_HN,SKU0020,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_NORTH->DC_HN:Road,495,68.62,Std,before
SH000335,WH_NORTH,DC_HN,SKU0011,2025-05-01,2025-05-02,2025-05-02,CarrierA,Road,WH_NORTH->DC_HN:Road,306,41.43,Std,before
SH000336,WH_NORTH,DC_HN,SKU0029,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_NORTH->DC_HN:Road,255,30.7,Std,before
SH000337,WH_NORTH,DC_HN,SKU0018,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_NORTH->DC_HN:Road,175,23.91,Std,before
SH000338,WH_NORTH,DC_HN,SKU0024,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_NORTH->DC_HN:Road,138,18.01,Std,before
SH000339,WH_NORTH,DC_HN,SKU0006,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_NORTH->DC_HN:Road,112,15.63,Std,before
SH000340,WH_NORTH,DC_HN,SKU0017,2025-05-01,2025-05-02,2025-05-02,CarrierA,Road,WH_NORTH->DC_HN:Road,117,16.32,Std,before
SH000341,WH_NORTH,DC_HN,SKU0012,2025-05-01,2025-05-02,2025-05-02,CarrierC,Road,WH_NORTH->DC_HN:Road,78,8.92,Std,before
SH000342,WH_SOUTH,DC_CT,SKU0011,2025-05-06,2025-05-07,2025-05-07,CarrierA,Road,WH_SOUTH->DC_CT:Road,284,41.82,Std,before
SH000343,WH_SOUTH,DC_CT,SKU0020,2025-05-06,2025-05-07,2025-05-07,CarrierB,Road,WH_SOUTH->DC_CT:Road,48,7.1,Std,before
SH000344,WH_NORTH,DC_DN,SKU0026,2025-05-05,2025-05-07,2025-05-10,CarrierC,Road,WH_NORTH->DC_DN:Road,131,28.88,Expedite,before
SH000345,WH_NORTH,DC_DN,SKU0030,2025-05-05,2025-05-07,2025-05-10,CarrierA,Road,WH_NORTH->DC_DN:Road,64,13.9,Expedite,before
SH000346,WH_SOUTH,DC_HCMC,SKU0006,2025-05-07,2025-05-08,2025-05-08,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,60,6.71,Expedite,before
SH000347,WH_SOUTH,DC_HCMC,SKU0012,2025-05-07,2025-05-08,2025-05-08,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,266,27.96,Launch,before
SH000348,WH_SOUTH,DC_HCMC,SKU0010,2025-05-07,2025-05-08,2025-05-08,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,415,51.37,Std,before
SH000349,WH_SOUTH,DC_HCMC,SKU0023,2025-05-07,2025-05-08,2025-05-08,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,192,23.95,Std,before
SH000350,WH_SOUTH,DC_HCMC,SKU0024,2025-05-07,2025-05-08,2025-05-08,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,154,16.49,Std,before
SH000351,WH_SOUTH,DC_HCMC,SKU0005,2025-05-07,2025-05-08,2025-05-08,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,152,17.53,Std,before
SH000352,WH_NORTH,DC_HN,SKU0025,2025-05-08,2025-05-09,2025-05-09,CarrierB,Road,WH_NORTH->DC_HN:Road,131,17.11,Expedite,before
SH000353,WH_NORTH,DC_HN,SKU0002,2025-05-08,2025-05-09,2025-05-09,CarrierB,Road,WH_NORTH->DC_HN:Road,310,42.39,Std,before
SH000354,WH_NORTH,DC_HN,SKU0012,2025-05-08,2025-05-09,2025-05-09,CarrierA,Road,WH_NORTH->DC_HN:Road,289,37.53,Std,before
SH000355,WH_NORTH,DC_HN,SKU0003,2025-05-08,2025-05-09,2025-05-09,CarrierC,Road,WH_NORTH->DC_HN:Road,121,15.33,Std,before
SH000356,WH_NORTH,DC_HN,SKU0001,2025-05-08,2025-05-09,2025-05-09,CarrierB,Road,WH_NORTH->DC_HN:Road,104,12.05,Std,before
SH000357,WH_NORTH,DC_HN,SKU0025,2025-05-08,2025-05-09,2025-05-09,CarrierB,Road,WH_NORTH->DC_HN:Road,103,12.92,Std,before
SH000358,WH_SOUTH,DC_CT,SKU0010,2025-05-12,2025-05-13,2025-05-15,CarrierB,Road,WH_SOUTH->DC_CT:Road,284,43.71,Expedite,before
SH000359,WH_NORTH,DC_DN,SKU0004,2025-05-13,2025-05-15,2025-05-15,CarrierA,Road,WH_NORTH->DC_DN:Road,186,35.87,Std,before
SH000360,WH_NORTH,DC_DN,SKU0025,2025-05-13,2025-05-15,2025-05-15,CarrierC,Road,WH_NORTH->DC_DN:Road,168,35.63,Std,before
SH000361,WH_NORTH,DC_DN,SKU0021,2025-05-13,2025-05-15,2025-05-15,CarrierA,Road,WH_NORTH->DC_DN:Road,98,21.47,Std,before
SH000362,WH_NORTH,DC_DN,SKU0027,2025-05-13,2025-05-15,2025-05-15,CarrierA,Road,WH_NORTH->DC_DN:Road,101,20.29,Std,before
SH000363,WH_NORTH,DC_DN,SKU0016,2025-05-13,2025-05-15,2025-05-15,CarrierB,Road,WH_NORTH->DC_DN:Road,101,22.53,Std,before
SH000364,WH_SOUTH,DC_HCMC,SKU0018,2025-05-15,2025-05-16,2025-05-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,316,37.72,Std,before
SH000365,WH_SOUTH,DC_HCMC,SKU0013,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,292,31.91,Std,before
SH000366,WH_SOUTH,DC_HCMC,SKU0004,2025-05-15,2025-05-16,2025-05-16,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,179,23.17,Std,before
SH000367,WH_SOUTH,DC_HCMC,SKU0024,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,187,23.81,Std,before
SH000368,WH_SOUTH,DC_HCMC,SKU0022,2025-05-15,2025-05-16,2025-05-16,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,116,14.14,Std,before
SH000369,WH_SOUTH,DC_HCMC,SKU0007,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,119,15.35,Std,before
SH000370,WH_SOUTH,DC_HCMC,SKU0029,2025-05-15,2025-05-16,2025-05-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,55,7.07,Std,before
SH000371,WH_SOUTH,DC_HCMC,SKU0012,2025-05-15,2025-05-16,2025-05-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,57,6.55,Std,before
SH000372,WH_NORTH,DC_HN,SKU0011,2025-05-12,2025-05-13,2025-05-16,CarrierA,Road,WH_NORTH->DC_HN:Road,134,15.66,Expedite,before
SH000373,WH_NORTH,DC_HN,SKU0011,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_NORTH->DC_HN:Road,337,42.61,Std,before
SH000374,WH_NORTH,DC_HN,SKU0021,2025-05-12,2025-05-13,2025-05-13,CarrierC,Road,WH_NORTH->DC_HN:Road,148,19.89,Std,before
SH000375,WH_NORTH,DC_HN,SKU0028,2025-05-12,2025-05-13,2025-05-13,CarrierB,Road,WH_NORTH->DC_HN:Road,145,18.92,Std,before
SH000376,WH_NORTH,DC_HN,SKU0015,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_NORTH->DC_HN:Road,143,19.97,Std,before
SH000377,WH_NORTH,DC_HN,SKU0020,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_NORTH->DC_HN:Road,101,12.47,Std,before
SH000378,WH_SOUTH,DC_CT,SKU0020,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_SOUTH->DC_CT:Road,179,24.66,Std,before
SH000379,WH_SOUTH,DC_CT,SKU0005,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_SOUTH->DC_CT:Road,115,16.01,Std,before
SH000380,WH_SOUTH,DC_CT,SKU0030,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_SOUTH->DC_CT:Road,73,10.94,Std,before
SH000381,WH_NORTH,DC_DN,SKU0028,2025-05-21,2025-05-23,2025-05-23,CarrierB,Road,WH_NORTH->DC_DN:Road,67,13.29,Launch,before
SH000382,WH_NORTH,DC_DN,SKU0024,2025-05-20,2025-05-22,2025-05-22,CarrierB,Road,WH_NORTH->DC_DN:Road,36,7.49,Std,before
SH000383,WH_SOUTH,DC_HCMC,SKU0017,2025-05-22,2025-05-23,2025-05-23,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,74,8.28,Launch,before
SH000384,WH_SOUTH,DC_HCMC,SKU0025,2025-05-19,2025-05-20,2025-05-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,263,32.05,Std,before
SH000385,WH_SOUTH,DC_HCMC,SKU0018,2025-05-19,2025-05-20,2025-05-20,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,163,19.47,Std,before
SH000386,WH_SOUTH,DC_HCMC,SKU0030,2025-05-19,2025-05-20,2025-05-20,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,124,13.66,Std,before
SH000387,WH_SOUTH,DC_HCMC,SKU0022,2025-05-19,2025-05-20,2025-05-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,114,12.01,Std,before
SH000388,WH_NORTH,DC_HN,SKU0023,2025-05-21,2025-05-22,2025-05-24,CarrierB,Road,WH_NORTH->DC_HN:Road,92,12.0,Expedite,before
SH000389,WH_NORTH,DC_HN,SKU0016,2025-05-21,2025-05-22,2025-05-24,CarrierA,Road,WH_NORTH->DC_HN:Road,55,7.36,Expedite,before
SH000390,WH_NORTH,DC_HN,SKU0014,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_NORTH->DC_HN:Road,246,29.97,Std,before
SH000391,WH_NORTH,DC_HN,SKU0016,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_NORTH->DC_HN:Road,240,27.63,Std,before
SH000392,WH_NORTH,DC_HN,SKU0025,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_NORTH->DC_HN:Road,174,22.56,Std,before
SH000393,WH_NORTH,DC_HN,SKU0028,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_NORTH->DC_HN:Road,139,16.66,Std,before
SH000394,WH_SOUTH,DC_CT,SKU0010,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_SOUTH->DC_CT:Road,401,58.04,Std,before
SH000395,WH_SOUTH,DC_CT,SKU0018,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_SOUTH->DC_CT:Road,162,26.24,Std,before
SH000396,WH_SOUTH,DC_CT,SKU0011,2025-05-27,2025-05-28,2025-05-28,CarrierC,Road,WH_SOUTH->DC_CT:Road,152,25.06,Std,before
SH000397,WH_SOUTH,DC_CT,SKU0001,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_CT:Road,80,10.68,Std,before
SH000398,WH_NORTH,DC_DN,SKU0025,2025-05-28,2025-05-30,2025-05-30,CarrierA,Road,WH_NORTH->DC_DN:Road,117,25.92,Expedite,before
SH000399,WH_NORTH,DC_DN,SKU0028,2025-05-27,2025-05-29,2025-05-29,CarrierA,Road,WH_NORTH->DC_DN:Road,126,26.65,Launch,before
SH000400,WH_NORTH,DC_DN,SKU0021,2025-05-28,2025-05-30,2025-05-30,CarrierA,Road,WH_NORTH->DC_DN:Road,120,26.01,Std,before
SH000401,WH_NORTH,DC_DN,SKU0005,2025-05-28,2025-05-30,2025-05-30,CarrierA,Road,WH_NORTH->DC_DN:Road,97,22.14,Std,before
SH000402,WH_NORTH,DC_DN,SKU0018,2025-05-28,2025-05-30,2025-05-30,CarrierA,Road,WH_NORTH->DC_DN:Road,96,18.73,Std,before
SH000403,WH_SOUTH,DC_HCMC,SKU0018,2025-05-26,2025-05-27,2025-05-27,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,157,17.86,Expedite,before
SH000404,WH_SOUTH,DC_HCMC,SKU0028,2025-05-26,2025-05-27,2025-05-27,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,152,16.62,Expedite,before
SH000405,WH_SOUTH,DC_HCMC,SKU0002,2025-05-26,2025-05-27,2025-05-27,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,106,12.44,Expedite,before
SH000406,WH_SOUTH,DC_HCMC,SKU0011,2025-05-26,2025-05-27,2025-05-27,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,55,6.85,Expedite,before
SH000407,WH_SOUTH,DC_HCMC,SKU0019,2025-05-26,2025-05-27,2025-05-27,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,49,6.25,Expedite,before
SH000408,WH_SOUTH,DC_HCMC,SKU0013,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,130,14.64,Std,before
SH000409,WH_SOUTH,DC_HCMC,SKU0010,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,90,11.62,Std,before
SH000410,WH_SOUTH,DC_HCMC,SKU0019,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,75,8.37,Std,before
SH000411,WH_SOUTH,DC_HCMC,SKU0003,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,66,7.37,Std,before
SH000412,WH_SOUTH,DC_HCMC,SKU0022,2025-05-27,2025-05-28,2025-05-28,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,61,6.61,Std,before
SH000413,WH_SOUTH,DC_HCMC,SKU0001,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,55,5.92,Std,before
SH000414,WH_SOUTH,DC_HCMC,SKU0009,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,33,3.87,Std,before
SH000415,WH_SOUTH,DC_HCMC,SKU0005,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,32,3.7,Std,before
SH000416,WH_NORTH,DC_HN,SKU0016,2025-05-28,2025-05-29,2025-05-29,CarrierB,Road,WH_NORTH->DC_HN:Road,172,21.62,Expedite,before
SH000417,WH_NORTH,DC_HN,SKU0024,2025-05-28,2025-05-29,2025-05-29,CarrierA,Road,WH_NORTH->DC_HN:Road,124,14.51,Expedite,before
SH000418,WH_NORTH,DC_HN,SKU0006,2025-05-29,2025-05-30,2025-05-30,CarrierC,Road,WH_NORTH->DC_HN:Road,85,10.94,Launch,before
SH000419,WH_NORTH,DC_HN,SKU0025,2025-05-26,2025-05-27,2025-05-27,CarrierC,Road,WH_NORTH->DC_HN:Road,201,25.29,Std,before
SH000420,WH_NORTH,DC_HN,SKU0002,2025-05-26,2025-05-27,2025-05-27,CarrierB,Road,WH_NORTH->DC_HN:Road,194,24.72,Std,before
SH000421,WH_NORTH,DC_HN,SKU0027,2025-05-26,2025-05-27,2025-05-27,CarrierC,Road,WH_NORTH->DC_HN:Road,189,21.6,Std,before
SH000422,WH_NORTH,DC_HN,SKU0004,2025-05-26,2025-05-27,2025-05-27,CarrierA,Road,WH_NORTH->DC_HN:Road,131,18.48,Std,before
SH000423,WH_NORTH,DC_HN,SKU0003,2025-05-26,2025-05-27,2025-05-27,CarrierA,Road,WH_NORTH->DC_HN:Road,83,10.67,Std,before
SH000424,WH_NORTH,DC_HN,SKU0001,2025-05-26,2025-05-27,2025-05-27,CarrierC,Road,WH_NORTH->DC_HN:Road,28,3.37,Std,before
SH000425,WH_NORTH,DC_DN,SKU0012,2025-06-02,2025-06-04,2025-06-04,CarrierB,Road,WH_NORTH->DC_DN:Road,110,25.48,Expedite,before
SH000426,WH_NORTH,DC_DN,SKU0009,2025-06-04,2025-06-06,2025-06-06,CarrierB,Road,WH_NORTH->DC_DN:Road,361,72.3,Std,before
SH000427,WH_SOUTH,DC_HCMC,SKU0023,2025-06-05,2025-06-06,2025-06-06,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,397,46.11,Expedite,before
SH000428,WH_SOUTH,DC_HCMC,SKU0027,2025-06-05,2025-06-06,2025-06-06,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,113,12.57,Expedite,before
SH000429,WH_SOUTH,DC_HCMC,SKU0020,2025-06-05,2025-06-06,2025-06-06,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,80,8.75,Expedite,before
SH000430,WH_SOUTH,DC_HCMC,SKU0009,2025-06-05,2025-06-06,2025-06-10,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,713,78.86,Std,before
SH000431,WH_SOUTH,DC_HCMC,SKU0028,2025-06-05,2025-06-06,2025-06-10,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,194,23.97,Std,before
SH000432,WH_SOUTH,DC_HCMC,SKU0003,2025-06-05,2025-06-06,2025-06-10,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,127,14.65,Std,before
SH000433,WH_SOUTH,DC_HCMC,SKU0026,2025-06-05,2025-06-06,2025-06-10,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,71,9.11,Std,before
SH000434,WH_SOUTH,DC_HCMC,SKU0017,2025-06-05,2025-06-06,2025-06-10,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,72,8.87,Std,before
SH000435,WH_NORTH,DC_HN,SKU0027,2025-06-05,2025-06-06,2025-06-06,CarrierB,Road,WH_NORTH->DC_HN:Road,76,9.31,Expedite,before
SH000436,WH_NORTH,DC_HN,SKU0001,2025-06-04,2025-06-05,2025-06-05,CarrierA,Road,WH_NORTH->DC_HN:Road,117,13.4,Launch,before
SH000437,WH_NORTH,DC_HN,SKU0014,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,233,29.01,Std,before
SH000438,WH_NORTH,DC_HN,SKU0018,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,186,21.75,Std,before
SH000439,WH_NORTH,DC_HN,SKU0013,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,124,14.55,Std,before
SH000440,WH_NORTH,DC_HN,SKU0007,2025-06-02,2025-06-03,2025-06-03,CarrierC,Road,WH_NORTH->DC_HN:Road,99,12.77,Std,before
SH000441,WH_NORTH,DC_HN,SKU0015,2025-06-02,2025-06-03,2025-06-03,CarrierB,Road,WH_NORTH->DC_HN:Road,98,12.33,Std,before
SH000442,WH_NORTH,DC_HN,SKU0006,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,39,4.68,Std,before
SH000443,WH_NORTH,DC_HN,SKU0008,2025-06-02,2025-06-03,2025-06-03,CarrierB,Road,WH_NORTH->DC_HN:Road,32,4.02,Std,before
SH000444,WH_SOUTH,DC_CT,SKU0021,2025-06-12,2025-06-13,2025-06-13,CarrierA,Road,WH_SOUTH->DC_CT:Road,162,21.87,Std,before
SH000445,WH_SOUTH,DC_CT,SKU0004,2025-06-12,2025-06-13,2025-06-13,CarrierB,Road,WH_SOUTH->DC_CT:Road,59,8.89,Std,before
SH000446,WH_NORTH,DC_DN,SKU0026,2025-06-11,2025-06-13,2025-06-15,CarrierA,Road,WH_NORTH->DC_DN:Road,66,15.07,Expedite,before
SH000447,WH_NORTH,DC_DN,SKU0011,2025-06-09,2025-06-11,2025-06-12,CarrierC,Road,WH_NORTH->DC_DN:Road,211,42.39,Std,before
SH000448,WH_NORTH,DC_DN,SKU0004,2025-06-09,2025-06-11,2025-06-12,CarrierC,Road,WH_NORTH->DC_DN:Road,197,39.11,Std,before
SH000449,WH_NORTH,DC_DN,SKU0029,2025-06-09,2025-06-11,2025-06-12,CarrierB,Road,WH_NORTH->DC_DN:Road,165,37.93,Std,before
SH000450,WH_NORTH,DC_DN,SKU0028,2025-06-09,2025-06-11,2025-06-12,CarrierB,Road,WH_NORTH->DC_DN:Road,90,20.57,Std,before
SH000451,WH_NORTH,DC_DN,SKU0016,2025-06-09,2025-06-11,2025-06-12,CarrierA,Road,WH_NORTH->DC_DN:Road,81,18.6,Std,before
SH000452,WH_NORTH,DC_DN,SKU0022,2025-06-09,2025-06-11,2025-06-12,CarrierA,Road,WH_NORTH->DC_DN:Road,60,11.52,Std,before
SH000453,WH_SOUTH,DC_HCMC,SKU0019,2025-06-09,2025-06-10,2025-06-10,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,160,17.52,Expedite,before
SH000454,WH_SOUTH,DC_HCMC,SKU0010,2025-06-09,2025-06-10,2025-06-10,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,93,11.51,Expedite,before
SH000455,WH_SOUTH,DC_HCMC,SKU0019,2025-06-11,2025-06-12,2025-06-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,150,16.67,Std,before
SH000456,WH_SOUTH,DC_HCMC,SKU0009,2025-06-11,2025-06-12,2025-06-13,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,149,16.02,Std,before
SH000457,WH_SOUTH,DC_HCMC,SKU0014,2025-06-11,2025-06-12,2025-06-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,66,7.79,Std,before
SH000458,WH_SOUTH,DC_HCMC,SKU0018,2025-06-11,2025-06-12,2025-06-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,57,7.26,Std,before
SH000459,WH_SOUTH,DC_HCMC,SKU0029,2025-06-11,2025-06-12,2025-06-13,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,56,6.03,Std,before
SH000460,WH_SOUTH,DC_HCMC,SKU0007,2025-06-11,2025-06-12,2025-06-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,36,4.14,Std,before
SH000461,WH_SOUTH,DC_HCMC,SKU0030,2025-06-11,2025-06-12,2025-06-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,31,3.71,Std,before
SH000462,WH_NORTH,DC_HN,SKU0015,2025-06-11,2025-06-12,2025-06-12,CarrierA,Road,WH_NORTH->DC_HN:Road,172,19.76,Expedite,before
SH000463,WH_NORTH,DC_HN,SKU0025,2025-06-11,2025-06-12,2025-06-12,CarrierA,Road,WH_NORTH->DC_HN:Road,143,17.12,Expedite,before
SH000464,WH_NORTH,DC_HN,SKU0001,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_NORTH->DC_HN:Road,57,7.15,Launch,before
SH000465,WH_NORTH,DC_HN,SKU0004,2025-06-12,2025-06-13,2025-06-13,CarrierA,Road,WH_NORTH->DC_HN:Road,315,36.64,Std,before
SH000466,WH_NORTH,DC_HN,SKU0025,2025-06-12,2025-06-13,2025-06-13,CarrierC,Road,WH_NORTH->DC_HN:Road,196,23.63,Std,before
SH000467,WH_NORTH,DC_HN,SKU0002,2025-06-12,2025-06-13,2025-06-13,CarrierB,Road,WH_NORTH->DC_HN:Road,170,21.77,Std,before
SH000468,WH_NORTH,DC_HN,SKU0009,2025-06-12,2025-06-13,2025-06-13,CarrierB,Road,WH_NORTH->DC_HN:Road,68,8.48,Std,before
SH000469,WH_SOUTH,DC_CT,SKU0002,2025-06-17,2025-06-18,2025-06-22,CarrierB,Road,WH_SOUTH->DC_CT:Road,65,9.49,Std,before
SH000470,WH_SOUTH,DC_CT,SKU0027,2025-06-17,2025-06-18,2025-06-22,CarrierA,Road,WH_SOUTH->DC_CT:Road,41,5.54,Std,before
SH000471,WH_NORTH,DC_DN,SKU0016,2025-06-16,2025-06-18,2025-06-18,CarrierB,Road,WH_NORTH->DC_DN:Road,208,42.39,Std,before
SH000472,WH_NORTH,DC_DN,SKU0013,2025-06-16,2025-06-18,2025-06-18,CarrierB,Road,WH_NORTH->DC_DN:Road,163,31.2,Std,before
SH000473,WH_NORTH,DC_DN,SKU0019,2025-06-16,2025-06-18,2025-06-18,CarrierB,Road,WH_NORTH->DC_DN:Road,81,17.63,Std,before
SH000474,WH_NORTH,DC_DN,SKU0007,2025-06-16,2025-06-18,2025-06-18,CarrierB,Road,WH_NORTH->DC_DN:Road,36,8.15,Std,before
SH000475,WH_SOUTH,DC_HCMC,SKU0030,2025-06-18,2025-06-19,2025-06-19,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,221,27.3,Expedite,before
SH000476,WH_SOUTH,DC_HCMC,SKU0023,2025-06-18,2025-06-19,2025-06-19,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,107,12.17,Expedite,before
SH000477,WH_SOUTH,DC_HCMC,SKU0001,2025-06-17,2025-06-18,2025-06-19,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,55,6.51,Launch,before
SH000478,WH_SOUTH,DC_HCMC,SKU0010,2025-06-18,2025-06-19,2025-06-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,269,28.17,Std,before
SH000479,WH_SOUTH,DC_HCMC,SKU0007,2025-06-18,2025-06-19,2025-06-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,78,9.01,Std,before
SH000480,WH_SOUTH,DC_HCMC,SKU0014,2025-06-18,2025-06-19,2025-06-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,86,9.85,Std,before
SH000481,WH_SOUTH,DC_HCMC,SKU0021,2025-06-18,2025-06-19,2025-06-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,42,4.78,Std,before
SH000482,WH_SOUTH,DC_HCMC,SKU0002,2025-06-18,2025-06-19,2025-06-20,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,29,3.71,Std,before
SH000483,WH_NORTH,DC_HN,SKU0004,2025-06-16,2025-06-17,2025-06-19,CarrierC,Road,WH_NORTH->DC_HN:Road,61,7.33,Launch,before
SH000484,WH_NORTH,DC_HN,SKU0021,2025-06-18,2025-06-19,2025-06-19,CarrierB,Road,WH_NORTH->DC_HN:Road,189,24.02,Std,before
