event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario
EV0002964,WO000442,SO00279,SKU0025,F1,F1-L1,CUT,Cutting,2025-04-27 08:56:00.538200,2025-04-27 17:21:39.156618,186,3,0,start_of_day,19.89,7.58,8.43,before
EV0002965,WO000442,SO00279,SKU0025,F1,F1-L2,SEW,Sewing,2025-04-27 18:48:31.064119,2025-05-01 22:52:44.074601,186,8,0,minor,8.6,160.11,100.07,before
EV0002966,WO000442,SO00279,SKU0025,F1,F1-L1,QC_INLINE,Quality,2025-05-01 23:54:40.921248,2025-05-02 01:52:23.340467,186,12,7,minor,0.72,1.77,0.78,before
EV0002967,WO000442,SO00279,SKU0025,F1,F1-L2,FINISH,Finishing,2025-05-02 02:03:04.548190,2025-05-02 17:04:02.630712,186,3,0,minor,3.68,18.02,6.01,before
EV0002968,WO000442,SO00279,SKU0025,F1,F1-L3,QC_FINAL,Quality,2025-05-02 17:10:55.366706,2025-05-02 19:18:40.217998,186,4,2,minor,2.73,1.92,0.85,before
EV0002969,WO000442,SO00279,SKU0025,F1,F1-L2,PACK,Packing,2025-05-02 19:45:34.096001,2025-05-03 00:34:04.435415,186,2,0,minor,3.41,4.33,1.92,before
EV0002970,WO000443,SO00174,SKU0003,F2,F2-L3,CUT,Cutting,2025-04-23 10:26:18.073944,2025-04-23 15:16:15.503140,75,2,0,start_of_day,7.23,4.35,4.83,before
EV0002971,WO000443,SO00174,SKU0003,F2,F2-L3,SEW,Sewing,2025-04-23 16:39:34.521320,2025-04-25 01:57:36.091593,75,2,0,minor,6.84,53.28,33.3,before
EV0002972,WO000443,SO00174,SKU0003,F2,F2-L1,QC_INLINE,Quality,2025-04-25 02:19:45.378736,2025-04-25 03:10:19.265864,75,3,2,minor,2.51,0.76,0.34,before
EV0002973,WO000443,SO00174,SKU0003,F2,F2-L1,REWORK,Rework,2025-04-25 03:47:31.661442,2025-04-25 03:49:28.368232,2,0,0,none,0.0,0.04,0.01,before
EV0002974,WO000443,SO00174,SKU0003,F2,F2-L2,FINISH,Finishing,2025-04-25 04:12:44.890486,2025-04-25 10:32:37.160722,75,0,0,minor,0.96,7.6,2.53,before
EV0002975,WO000443,SO00174,SKU0003,F2,F2-L2,QC_FINAL,Quality,2025-04-25 11:06:33.850354,2025-04-25 12:08:53.709021,75,3,2,minor,2.47,0.93,0.42,before
EV0002976,WO000443,SO00174,SKU0003,F2,F2-L1,PACK,Packing,2025-04-25 12:21:25.890693,2025-04-25 14:20:24.186052,75,0,0,minor,2.27,1.78,0.79,before
EV0002977,WO000444,SO00218,SKU0010,F1,F1-L3,CUT,Cutting,2025-04-28 10:59:16.539484,2025-04-28 19:19:38.175517,200,4,0,start_of_day,9.56,7.51,8.34,before
EV0002978,WO000444,SO00218,SKU0010,F1,F1-L2,SEW,Sewing,2025-04-28 20:54:36.120050,2025-05-03 20:10:58.698729,200,5,0,minor,6.47,190.84,119.27,before
EV0002979,WO000444,SO00218,SKU0010,F1,F1-L2,QC_INLINE,Quality,2025-05-03 23:21:42.461197,2025-05-04 01:09:49.658833,200,9,5,minor,1.48,1.62,0.72,before
EV0002980,WO000444,SO00218,SKU0010,F1,F1-L2,FINISH,Finishing,2025-05-04 01:36:42.296152,2025-05-04 19:25:10.325419,200,4,0,minor,3.6,21.37,7.12,before
EV0002981,WO000444,SO00218,SKU0010,F1,F1-L1,QC_FINAL,Quality,2025-05-04 20:06:11.833984,2025-05-04 22:34:44.163477,200,6,3,minor,8.01,2.23,0.99,before
EV0002982,WO000444,SO00218,SKU0010,F1,F1-L1,REWORK,Rework,2025-05-04 22:56:33.753671,2025-05-04 23:00:40.943700,3,0,0,none,0.0,0.08,0.01,before
EV0002983,WO000444,SO00218,SKU0010,F1,F1-L3,PACK,Packing,2025-05-04 23:45:34.677187,2025-05-05 04:10:33.286688,200,0,0,minor,1.33,3.97,1.77,before
EV0002984,WO000445,SO00336,SKU0015,F1,F1-L2,CUT,Cutting,2025-04-25 09:30:19.801183,2025-04-25 11:38:39.153749,42,0,0,start_of_day,6.24,1.92,2.14,before
EV0002985,WO000445,SO00336,SKU0015,F1,F1-L2,SEW,Sewing,2025-04-25 12:02:56.274938,2025-04-26 03:48:33.111665,42,0,0,minor,3.51,25.22,15.76,before
EV0002986,WO000445,SO00336,SKU0015,F1,F1-L3,QC_INLINE,Quality,2025-04-26 04:05:59.934564,2025-04-26 04:42:52.352278,42,3,2,minor,1.62,0.55,0.25,before
EV0002987,WO000445,SO00336,SKU0015,F1,F1-L1,FINISH,Finishing,2025-04-26 04:49:09.418960,2025-04-26 07:10:26.059095,42,1,0,minor,2.18,2.83,0.94,before
EV0002988,WO000445,SO00336,SKU0015,F1,F1-L1,QC_FINAL,Quality,2025-04-26 07:31:26.945184,2025-04-26 08:11:57.965649,42,1,1,minor,1.63,0.61,0.27,before
EV0002989,WO000445,SO00336,SKU0015,F1,F1-L3,PACK,Packing,2025-04-26 08:38:47.225955,2025-04-26 09:47:30.151764,42,0,0,minor,1.72,1.03,0.46,before
EV0002990,WO000446,SO00490,SKU0022,F1,F1-L3,CUT,Cutting,2025-04-29 09:20:24.199853,2025-04-29 18:37:03.844643,136,0,0,start_of_day,11.67,8.35,9.28,before
EV0002991,WO000446,SO00490,SKU0022,F1,F1-L1,SEW,Sewing,2025-04-29 18:55:32.680442,2025-05-02 01:53:16.820712,136,7,0,minor,10.66,87.94,54.96,before
EV0002992,WO000446,SO00490,SKU0022,F1,F1-L1,QC_INLINE,Quality,2025-05-02 02:29:42.237664,2025-05-02 03:39:39.398673,136,6,3,minor,1.6,1.05,0.47,before
EV0002993,WO000446,SO00490,SKU0022,F1,F1-L1,REWORK,Rework,2025-05-02 03:57:12.200826,2025-05-02 04:00:37.885079,3,0,0,none,0.0,0.06,0.01,before
EV0002994,WO000446,SO00490,SKU0022,F1,F1-L2,FINISH,Finishing,2025-05-02 04:24:55.093033,2025-05-02 13:55:00.101387,136,2,0,minor,1.84,11.4,3.8,before
EV0002995,WO000446,SO00490,SKU0022,F1,F1-L3,QC_FINAL,Quality,2025-05-02 14:19:58.264563,2025-05-02 15:58:12.435195,136,4,2,minor,1.9,1.47,0.65,before
EV0002996,WO000446,SO00490,SKU0022,F1,F1-L3,REWORK,Rework,2025-05-02 16:22:58.055156,2025-05-02 16:27:39.688923,2,0,0,none,0.0,0.09,0.02,before
EV0002997,WO000446,SO00490,SKU0022,F1,F1-L2,PACK,Packing,2025-05-02 16:35:53.199367,2025-05-02 19:44:20.203650,136,0,0,minor,2.45,2.83,1.26,before
EV0002998,WO000447,SO00296,SKU0010,F1,F1-L3,CUT,Cutting,2025-04-28 10:15:23.139802,2025-04-28 18:54:29.028215,185,2,0,start_of_day,18.9,7.79,8.65,before
EV0002999,WO000447,SO00296,SKU0010,F1,F1-L2,SEW,Sewing,2025-04-28 19:37:03.674279,2025-05-03 08:14:13.985276,185,10,0,minor,5.59,173.79,108.62,before
EV0003000,WO000447,SO00296,SKU0010,F1,F1-L2,QC_INLINE,Quality,2025-05-03 08:56:53.202816,2025-05-03 10:29:06.521244,185,5,3,minor,1.67,1.38,0.61,before
EV0003001,WO000447,SO00296,SKU0010,F1,F1-L2,REWORK,Rework,2025-05-03 10:54:41.275504,2025-05-03 10:58:55.018644,3,0,0,none,0.0,0.08,0.01,before
EV0003002,WO000447,SO00296,SKU0010,F1,F1-L2,FINISH,Finishing,2025-05-03 11:08:08.089170,2025-05-04 00:16:43.354904,185,2,0,minor,3.16,15.77,5.26,before
EV0003003,WO000447,SO00296,SKU0010,F1,F1-L2,QC_FINAL,Quality,2025-05-04 00:30:01.559357,2025-05-04 03:14:50.727951,185,8,4,minor,3.28,2.47,1.1,before
EV0003004,WO000447,SO00296,SKU0010,F1,F1-L2,REWORK,Rework,2025-05-04 03:49:22.539457,2025-05-04 03:54:16.223462,4,0,0,none,0.0,0.09,0.02,before
EV0003005,WO000447,SO00296,SKU0010,F1,F1-L2,PACK,Packing,2025-05-04 04:32:11.449125,2025-05-04 09:47:27.344830,185,1,0,minor,2.1,4.73,2.1,before
EV0003006,WO000448,SO00296,SKU0010,F1,F1-L1,CUT,Cutting,2025-04-28 10:26:37.388521,2025-04-28 17:49:53.632729,191,3,0,minor,6.87,6.65,7.39,before
EV0003007,WO000448,SO00296,SKU0010,F1,F1-L3,SEW,Sewing,2025-04-28 19:05:34.868884,2025-05-03 01:09:31.623237,191,9,0,minor,4.77,163.31,102.07,before
EV0003008,WO000448,SO00296,SKU0010,F1,F1-L2,QC_INLINE,Quality,2025-05-03 04:09:17.106594,2025-05-03 06:03:47.281715,191,7,4,minor,3.38,1.72,0.76,before
EV0003009,WO000448,SO00296,SKU0010,F1,F1-L1,FINISH,Finishing,2025-05-03 06:24:21.041372,2025-05-03 21:02:51.162708,191,4,0,minor,0.86,17.57,5.86,before
EV0003010,WO000448,SO00296,SKU0010,F1,F1-L1,QC_FINAL,Quality,2025-05-03 21:16:19.583457,2025-05-03 23:36:23.169921,191,4,2,minor,0.64,2.1,0.93,before
EV0003011,WO000448,SO00296,SKU0010,F1,F1-L3,PACK,Packing,2025-05-03 23:47:40.098388,2025-05-04 05:10:23.399731,191,9,0,minor,2.32,4.84,2.15,before
EV0003012,WO000449,SO00629,SKU0024,F1,F1-L2,CUT,Cutting,2025-04-28 08:58:12.242934,2025-04-28 10:26:09.349239,30,2,0,start_of_day,8.1,1.32,1.47,before
EV0003013,WO000449,SO00629,SKU0024,F1,F1-L3,SEW,Sewing,2025-04-28 11:12:35.491197,2025-04-28 14:30:39.227452,30,0,0,minor,9.38,5.28,3.3,before
EV0003014,WO000449,SO00629,SKU0024,F1,F1-L2,QC_INLINE,Quality,2025-04-28 15:13:06.271574,2025-04-28 15:36:24.094794,30,2,1,minor,2.34,0.35,0.16,before
EV0003015,WO000449,SO00629,SKU0024,F1,F1-L2,REWORK,Rework,2025-04-28 16:23:53.948725,2025-04-28 16:25:40.427056,1,0,0,none,0.0,0.03,0.01,before
EV0003016,WO000449,SO00629,SKU0024,F1,F1-L1,FINISH,Finishing,2025-04-28 16:40:51.193591,2025-04-28 18:17:56.348531,30,1,0,minor,1.84,1.94,0.65,before
EV0003017,WO000449,SO00629,SKU0024,F1,F1-L1,QC_FINAL,Quality,2025-04-28 18:25:19.055858,2025-04-28 18:51:59.576157,30,1,1,minor,1.39,0.4,0.18,before
EV0003018,WO000449,SO00629,SKU0024,F1,F1-L1,REWORK,Rework,2025-04-28 19:40:54.466848,2025-04-28 19:42:57.362614,1,0,0,none,0.0,0.04,0.01,before
EV0003019,WO000449,SO00629,SKU0024,F1,F1-L2,PACK,Packing,2025-04-28 20:04:39.187523,2025-04-28 21:00:30.925979,30,2,0,minor,3.11,0.84,0.37,before
EV0003020,WO000450,SO00190,SKU0013,F1,F1-L3,CUT,Cutting,2025-04-24 09:38:30.876544,2025-04-24 14:22:49.084490,109,3,0,start_of_day,14.75,4.26,4.74,before
EV0003021,WO000450,SO00190,SKU0013,F1,F1-L2,SEW,Sewing,2025-04-24 15:11:50.750358,2025-04-26 03:08:14.914793,109,2,0,minor,13.02,57.5,35.94,before
EV0003022,WO000450,SO00190,SKU0013,F1,F1-L3,QC_INLINE,Quality,2025-04-26 03:43:24.187237,2025-04-26 04:48:40.513198,109,5,3,minor,3.1,0.98,0.44,before
EV0003023,WO000450,SO00190,SKU0013,F1,F1-L1,FINISH,Finishing,2025-04-26 04:59:28.229070,2025-04-26 10:26:57.826137,109,1,0,minor,2.17,6.55,2.18,before
EV0003024,WO000450,SO00190,SKU0013,F1,F1-L2,QC_FINAL,Quality,2025-04-26 10:39:47.139819,2025-04-26 12:08:56.403704,109,3,2,minor,1.38,1.34,0.59,before
EV0003025,WO000450,SO00190,SKU0013,F1,F1-L1,PACK,Packing,2025-04-26 12:46:00.784638,2025-04-26 15:49:46.039678,109,2,0,minor,0.54,2.76,1.23,before
EV0003026,WO000451,SO00599,SKU0011,F1,F1-L1,CUT,Cutting,2025-04-29 08:31:52.504910,2025-04-29 15:29:04.578321,176,5,0,start_of_day,7.23,6.26,6.95,before
EV0003027,WO000451,SO00599,SKU0011,F1,F1-L3,SEW,Sewing,2025-04-29 16:26:47.752476,2025-05-02 07:30:56.379214,176,6,0,minor,12.7,100.91,63.07,before
EV0003028,WO000451,SO00599,SKU0011,F1,F1-L2,QC_INLINE,Quality,2025-05-02 08:38:03.096482,2025-05-02 10:04:27.555987,176,12,7,minor,2.66,1.3,0.58,before
EV0003029,WO000451,SO00599,SKU0011,F1,F1-L2,REWORK,Rework,2025-05-02 10:25:26.912073,2025-05-02 10:37:18.887483,7,0,0,none,0.0,0.22,0.04,before
EV0003030,WO000451,SO00599,SKU0011,F1,F1-L1,FINISH,Finishing,2025-05-02 10:47:36.810821,2025-05-02 22:34:09.216935,176,2,0,minor,1.62,14.13,4.71,before
EV0003031,WO000451,SO00599,SKU0011,F1,F1-L1,QC_FINAL,Quality,2025-05-02 23:22:21.875615,2025-05-03 01:45:33.736671,176,6,3,minor,5.32,2.15,0.95,before
EV0003032,WO000451,SO00599,SKU0011,F1,F1-L1,REWORK,Rework,2025-05-03 02:01:17.366346,2025-05-03 02:07:51.228133,3,0,0,none,0.0,0.12,0.02,before
EV0003033,WO000451,SO00599,SKU0011,F1,F1-L1,PACK,Packing,2025-05-03 02:16:56.491864,2025-05-03 06:35:39.408455,176,4,0,minor,3.96,3.88,1.72,before
EV0003034,WO000452,SO00666,SKU0010,F1,F1-L1,CUT,Cutting,2025-04-26 10:44:28.228793,2025-04-26 14:50:31.375645,85,2,0,start_of_day,8.51,3.69,4.1,before
EV0003035,WO000452,SO00666,SKU0010,F1,F1-L3,SEW,Sewing,2025-04-26 15:13:05.880433,2025-04-28 09:28:13.557971,85,2,0,minor,9.78,67.6,42.25,before
EV0003036,WO000452,SO00666,SKU0010,F1,F1-L3,QC_INLINE,Quality,2025-04-28 09:49:03.813666,2025-04-28 10:38:52.316713,85,3,2,minor,1.54,0.75,0.33,before
EV0003037,WO000452,SO00666,SKU0010,F1,F1-L3,FINISH,Finishing,2025-04-28 10:55:47.174774,2025-04-28 17:42:39.506438,85,2,0,minor,2.24,8.14,2.71,before
EV0003038,WO000452,SO00666,SKU0010,F1,F1-L2,QC_FINAL,Quality,2025-04-28 17:58:06.053849,2025-04-28 19:14:55.091262,85,4,2,minor,1.47,1.15,0.51,before
EV0003039,WO000452,SO00666,SKU0010,F1,F1-L1,PACK,Packing,2025-04-28 19:36:05.590548,2025-04-28 21:56:09.501395,85,0,0,minor,5.12,2.1,0.93,before
EV0003040,WO000453,SO00253,SKU0013,F1,F1-L1,CUT,Cutting,2025-04-25 10:50:57.157996,2025-04-25 23:37:13.509199,306,11,0,start_of_day,9.98,11.49,12.77,before
EV0003041,WO000453,SO00253,SKU0013,F1,F1-L2,SEW,Sewing,2025-04-26 00:51:52.556377,2025-05-01 00:17:33.893197,306,13,0,minor,6.49,191.09,119.43,before
EV0003042,WO000453,SO00253,SKU0013,F1,F1-L3,QC_INLINE,Quality,2025-05-01 01:11:19.898171,2025-05-01 03:58:33.151182,306,11,6,minor,0.89,2.51,1.11,before
EV0003043,WO000453,SO00253,SKU0013,F1,F1-L3,REWORK,Rework,2025-05-01 04:18:18.069689,2025-05-01 04:26:22.506275,6,0,0,none,0.0,0.15,0.03,before
EV0003044,WO000453,SO00253,SKU0013,F1,F1-L1,FINISH,Finishing,2025-05-01 04:40:35.501744,2025-05-01 20:59:26.900683,306,10,0,minor,1.02,19.58,6.53,before
EV0003045,WO000453,SO00253,SKU0013,F1,F1-L2,QC_FINAL,Quality,2025-05-01 21:05:01.909730,2025-05-02 01:30:45.688926,306,13,7,minor,0.98,3.99,1.77,before
EV0003046,WO000453,SO00253,SKU0013,F1,F1-L2,PACK,Packing,2025-05-02 01:51:00.948121,2025-05-02 10:01:17.861889,306,6,0,minor,3.19,7.35,3.27,before
EV0003047,WO000454,SO00613,SKU0004,F1,F1-L3,CUT,Cutting,2025-05-01 09:51:07.183707,2025-05-01 20:15:57.932548,246,4,0,start_of_day,20.97,9.37,10.41,before
EV0003048,WO000454,SO00613,SKU0004,F1,F1-L2,SEW,Sewing,2025-05-01 21:30:47.391436,2025-05-04 23:34:14.497028,246,10,0,minor,6.1,118.49,74.06,before
EV0003049,WO000454,SO00613,SKU0004,F1,F1-L2,QC_INLINE,Quality,2025-05-05 00:31:07.079850,2025-05-05 02:39:42.461283,246,9,5,minor,2.48,1.93,0.86,before
EV0003050,WO000454,SO00613,SKU0004,F1,F1-L2,REWORK,Rework,2025-05-05 03:13:44.120491,2025-05-05 03:17:44.120491,5,0,0,none,0.0,0.07,0.01,before
EV0003051,WO000454,SO00613,SKU0004,F1,F1-L2,FINISH,Finishing,2025-05-05 03:22:33.577631,2025-05-05 15:53:02.569460,246,4,0,minor,0.68,15.01,5.0,before
EV0003052,WO000454,SO00613,SKU0004,F1,F1-L1,QC_FINAL,Quality,2025-05-05 16:06:55.966604,2025-05-05 19:20:47.154445,246,8,4,minor,2.92,2.91,1.29,before
EV0003053,WO000454,SO00613,SKU0004,F1,F1-L3,PACK,Packing,2025-05-05 19:27:18.967653,2025-05-06 01:50:38.135109,246,3,0,minor,1.67,5.75,2.56,before
EV0003054,WO000455,SO00513,SKU0018,F1,F1-L2,CUT,Cutting,2025-05-01 08:36:27.174867,2025-05-02 01:50:02.670698,358,10,0,start_of_day,10.17,15.5,17.23,before
EV0003055,WO000455,SO00513,SKU0018,F1,F1-L1,SEW,Sewing,2025-05-02 02:26:46.416961,2025-05-03 20:03:21.845057,358,11,0,minor,14.69,66.58,41.61,before
EV0003056,WO000455,SO00513,SKU0018,F1,F1-L1,QC_INLINE,Quality,2025-05-03 20:36:56.556503,2025-05-04 00:01:19.345707,358,15,8,minor,2.0,3.07,1.36,before
EV0003057,WO000455,SO00513,SKU0018,F1,F1-L3,FINISH,Finishing,2025-05-04 00:15:52.013023,2025-05-04 15:45:10.193837,358,10,0,minor,1.56,18.59,6.2,before
EV0003058,WO000455,SO00513,SKU0018,F1,F1-L1,QC_FINAL,Quality,2025-05-04 16:15:59.132403,2025-05-04 21:27:26.477119,358,16,9,minor,1.66,4.67,2.08,before
EV0003059,WO000455,SO00513,SKU0018,F1,F1-L1,PACK,Packing,2025-05-04 21:56:56.015508,2025-05-05 07:36:21.543745,358,5,0,minor,1.39,8.69,3.86,before
EV0003060,WO000456,SO00291,SKU0016,F2,F2-L2,CUT,Cutting,2025-04-30 10:23:07.583120,2025-04-30 17:31:24.169118,105,3,0,start_of_day,17.18,6.42,7.14,before
EV0003061,WO000456,SO00291,SKU0016,F2,F2-L3,SEW,Sewing,2025-04-30 20:04:47.257083,2025-05-02 20:56:36.487594,105,6,0,minor,27.69,78.18,48.86,before
EV0003062,WO000456,SO00291,SKU0016,F2,F2-L3,QC_INLINE,Quality,2025-05-02 22:55:10.393550,2025-05-03 00:14:21.269203,105,3,2,minor,1.7,1.19,0.53,before
EV0003063,WO000456,SO00291,SKU0016,F2,F2-L3,REWORK,Rework,2025-05-03 02:58:41.711554,2025-05-03 03:02:26.381164,2,0,0,none,0.0,0.07,0.01,before
EV0003064,WO000456,SO00291,SKU0016,F2,F2-L1,FINISH,Finishing,2025-05-03 03:26:04.849823,2025-05-03 11:49:44.198233,105,0,0,minor,2.61,10.07,3.36,before
EV0003065,WO000456,SO00291,SKU0016,F2,F2-L2,QC_FINAL,Quality,2025-05-03 12:04:13.020957,2025-05-03 13:53:47.289082,105,8,4,minor,1.94,1.64,0.73,before
EV0003066,WO000456,SO00291,SKU0016,F2,F2-L2,REWORK,Rework,2025-05-03 14:19:18.319605,2025-05-03 14:24:16.021325,4,0,0,none,0.0,0.09,0.02,before
EV0003067,WO000456,SO00291,SKU0016,F2,F2-L2,PACK,Packing,2025-05-03 14:37:01.337461,2025-05-03 17:37:35.419024,105,2,0,minor,3.73,2.71,1.2,before
EV0003068,WO000457,SO00361,SKU0017,F2,F2-L3,CUT,Cutting,2025-04-28 10:51:07.530280,2025-04-28 16:13:52.176893,97,2,0,start_of_day,10.16,4.84,5.38,before
EV0003069,WO000457,SO00361,SKU0017,F2,F2-L3,SEW,Sewing,2025-04-28 17:11:19.457732,2025-04-30 12:59:18.985586,97,5,0,minor,6.22,70.08,43.8,before
EV0003070,WO000457,SO00361,SKU0017,F2,F2-L2,QC_INLINE,Quality,2025-04-30 13:34:07.057982,2025-04-30 14:50:22.533613,97,2,1,minor,1.11,1.14,0.51,before
EV0003071,WO000457,SO00361,SKU0017,F2,F2-L2,FINISH,Finishing,2025-04-30 14:58:50.754625,2025-04-30 21:35:18.985768,97,2,0,minor,2.66,7.93,2.64,before
EV0003072,WO000457,SO00361,SKU0017,F2,F2-L1,QC_FINAL,Quality,2025-04-30 21:50:28.519177,2025-04-30 23:27:59.149756,97,5,3,minor,2.02,1.46,0.65,before
EV0003073,WO000457,SO00361,SKU0017,F2,F2-L1,PACK,Packing,2025-04-30 23:41:24.517994,2025-05-01 02:25:49.672703,97,1,0,minor,3.19,2.47,1.1,before
EV0003074,WO000458,SO00028,SKU0011,F1,F1-L2,CUT,Cutting,2025-04-29 10:12:04.398973,2025-04-29 18:48:42.912656,208,5,0,start_of_day,8.43,7.75,8.61,before
EV0003075,WO000458,SO00028,SKU0011,F1,F1-L3,SEW,Sewing,2025-04-29 19:11:26.666047,2025-05-02 22:56:42.872734,208,10,0,minor,6.68,121.21,75.75,before
EV0003076,WO000458,SO00028,SKU0011,F1,F1-L3,QC_INLINE,Quality,2025-05-02 23:14:53.326359,2025-05-03 00:50:50.517286,208,13,7,minor,1.05,1.44,0.64,before
EV0003077,WO000458,SO00028,SKU0011,F1,F1-L2,FINISH,Finishing,2025-05-03 00:57:35.105117,2025-05-03 17:52:50.420130,208,3,0,minor,3.1,20.31,6.77,before
EV0003078,WO000458,SO00028,SKU0011,F1,F1-L1,QC_FINAL,Quality,2025-05-03 18:17:35.455534,2025-05-03 20:14:05.507178,208,11,6,minor,2.84,1.75,0.78,before
EV0003079,WO000458,SO00028,SKU0011,F1,F1-L3,PACK,Packing,2025-05-03 20:41:50.992783,2025-05-04 02:30:23.698328,208,3,0,minor,2.15,5.23,2.32,before
EV0003080,WO000459,SO00227,SKU0028,F2,F2-L3,CUT,Cutting,2025-05-01 09:12:39.135170,2025-05-01 14:52:18.116070,89,2,0,start_of_day,19.58,5.09,5.66,before
EV0003081,WO000459,SO00227,SKU0028,F2,F2-L3,SEW,Sewing,2025-05-01 17:27:28.567325,2025-05-03 12:29:42.527283,89,3,0,minor,8.48,68.86,43.04,before
EV0003082,WO000459,SO00227,SKU0028,F2,F2-L3,QC_INLINE,Quality,2025-05-03 18:29:42.527283,2025-05-03 19:26:02.597560,89,0,0,minor,1.46,0.85,0.38,before
EV0003083,WO000459,SO00227,SKU0028,F2,F2-L2,FINISH,Finishing,2025-05-03 19:40:24.517714,2025-05-04 03:12:34.443602,89,2,0,minor,2.58,9.04,3.01,before
EV0003084,WO000459,SO00227,SKU0028,F2,F2-L3,QC_FINAL,Quality,2025-05-04 03:21:25.606289,2025-05-04 04:40:36.023331,89,2,1,minor,3.39,1.19,0.53,before
EV0003085,WO000459,SO00227,SKU0028,F2,F2-L2,PACK,Packing,2025-05-04 04:46:29.897405,2025-05-04 07:04:08.488057,89,0,0,minor,2.21,2.06,0.92,before
EV0003086,WO000460,SO00202,SKU0015,F1,F1-L1,CUT,Cutting,2025-04-30 09:58:30.776016,2025-04-30 15:52:59.755736,157,1,0,start_of_day,10.28,5.32,5.91,before
EV0003087,WO000460,SO00202,SKU0015,F1,F1-L3,SEW,Sewing,2025-04-30 16:44:40.687158,2025-05-03 00:58:52.813224,157,6,0,minor,7.49,89.98,56.24,before
EV0003088,WO000460,SO00202,SKU0015,F1,F1-L2,QC_INLINE,Quality,2025-05-03 02:02:07.436725,2025-05-03 03:35:47.389649,157,3,2,minor,1.28,1.4,0.62,before
EV0003089,WO000460,SO00202,SKU0015,F1,F1-L2,FINISH,Finishing,2025-05-03 03:47:30.752931,2025-05-03 10:56:28.468346,157,5,0,minor,5.19,8.58,2.86,before
EV0003090,WO000460,SO00202,SKU0015,F1,F1-L2,QC_FINAL,Quality,2025-05-03 11:04:22.992251,2025-05-03 13:11:00.438179,157,6,3,minor,1.1,1.9,0.84,before
EV0003091,WO000460,SO00202,SKU0015,F1,F1-L2,REWORK,Rework,2025-05-03 15:22:41.340017,2025-05-03 15:26:28.229361,3,0,0,none,0.0,0.07,0.01,before
EV0003092,WO000460,SO00202,SKU0015,F1,F1-L1,PACK,Packing,2025-05-03 15:39:25.063177,2025-05-03 20:45:12.282899,157,2,0,minor,2.21,4.59,2.04,before
EV0003093,WO000461,SO00124,SKU0029,F1,F1-L1,CUT,Cutting,2025-05-02 09:42:50.807594,2025-05-02 13:03:11.050436,73,0,0,start_of_day,8.2,3.01,3.34,before
EV0003094,WO000461,SO00124,SKU0029,F1,F1-L2,SEW,Sewing,2025-05-02 14:13:03.119396,2025-05-02 23:42:26.306658,73,2,0,minor,15.28,15.18,9.49,before
EV0003095,WO000461,SO00124,SKU0029,F1,F1-L2,QC_INLINE,Quality,2025-05-03 01:37:07.883008,2025-05-03 02:15:10.587026,73,6,3,minor,2.73,0.57,0.25,before
EV0003096,WO000461,SO00124,SKU0029,F1,F1-L2,REWORK,Rework,2025-05-03 02:47:56.277808,2025-05-03 02:51:55.410590,3,0,0,none,0.0,0.07,0.01,before
EV0003097,WO000461,SO00124,SKU0029,F1,F1-L1,FINISH,Finishing,2025-05-03 03:11:27.334860,2025-05-03 06:43:23.458804,73,1,0,minor,2.46,4.24,1.41,before
EV0003098,WO000461,SO00124,SKU0029,F1,F1-L3,QC_FINAL,Quality,2025-05-03 07:02:34.535839,2025-05-03 08:05:56.020675,73,4,2,minor,4.24,0.95,0.42,before
EV0003099,WO000461,SO00124,SKU0029,F1,F1-L3,REWORK,Rework,2025-05-03 09:30:11.192597,2025-05-03 09:31:47.192597,2,0,0,none,0.0,0.03,0.01,before
EV0003100,WO000461,SO00124,SKU0029,F1,F1-L1,PACK,Packing,2025-05-03 09:48:34.291356,2025-05-03 11:53:13.455072,73,1,0,minor,3.16,1.87,0.83,before
EV0003101,WO000462,SO00247,SKU0020,F2,F2-L3,CUT,Cutting,2025-05-02 10:41:11.794198,2025-05-02 18:34:58.722125,125,2,0,start_of_day,11.92,7.11,7.9,before
EV0003102,WO000462,SO00247,SKU0020,F2,F2-L2,SEW,Sewing,2025-05-02 20:08:54.743147,2025-05-04 21:04:22.100131,125,1,0,minor,9.02,78.28,48.92,before
EV0003103,WO000462,SO00247,SKU0020,F2,F2-L3,QC_INLINE,Quality,2025-05-04 22:16:47.449275,2025-05-04 23:44:55.582575,125,5,3,minor,2.43,1.32,0.59,before
EV0003104,WO000462,SO00247,SKU0020,F2,F2-L2,FINISH,Finishing,2025-05-05 00:07:45.229906,2025-05-05 09:07:38.365303,125,5,0,minor,2.81,10.8,3.6,before
EV0003105,WO000462,SO00247,SKU0020,F2,F2-L2,QC_FINAL,Quality,2025-05-05 09:25:14.187422,2025-05-05 11:04:01.732506,125,3,2,minor,0.55,1.48,0.66,before
EV0003106,WO000462,SO00247,SKU0020,F2,F2-L2,REWORK,Rework,2025-05-05 11:53:42.430391,2025-05-05 11:57:49.070500,2,0,0,none,0.0,0.08,0.01,before
EV0003107,WO000462,SO00247,SKU0020,F2,F2-L1,PACK,Packing,2025-05-05 12:15:09.441338,2025-05-05 16:11:50.378772,125,1,0,minor,4.88,3.55,1.58,before
