inspection_id,event_id,work_order_id,sku_id,factory_id,production_line_id,inspection_time,inspector_id,inspection_stage,qty_checked,result,defect_code,defects_found_qty,scenario
QI000392,EV0002499,WO000389,SKU0026,F2,F2-L3,2025-04-14 00:46:51.453788,INSP008,PACK,25,PASS,,0,after
QI000393,EV0001668,WO000261,SKU0013,F1,F1-L2,2025-03-12 05:18:26.606644,INSP005,QC_FINAL,162,PASS,,0,after
QI000394,EV0002214,WO000345,SKU0017,F2,F2-L2,2025-04-05 20:53:42.112361,INSP002,SEW,10,PASS,,0,after
QI000395,EV0000642,WO000101,SKU0021,F2,F2-L1,2025-01-30 08:36:06.834126,INSP015,FINISH,17,PASS,,0,after
QI000396,EV0001230,WO000192,SKU0024,F1,F1-L3,2025-02-23 03:54:58.851525,INSP016,QC_FINAL,68,FAIL,THREAD_BREAK,8,after
QI000397,EV0002145,WO000334,SKU0026,F2,F2-L2,2025-04-03 04:24:57.246418,INSP014,FINISH,134,PASS,,0,after
QI000398,EV0003883,WO000607,SKU0003,F2,F2-L3,2025-06-12 12:52:30.800762,INSP014,SEW,17,PASS,,0,after
QI000399,EV0000376,WO000059,SKU0024,F1,F1-L1,2025-01-18 07:22:58.362621,INSP014,PACK,164,PASS,,0,after
QI000400,EV0002140,WO000333,SKU0025,F1,F1-L3,2025-04-05 03:10:12.371332,INSP009,QC_FINAL,92,PASS,,0,after
QI000401,EV0000103,WO000017,SKU0024,F1,F1-L3,2025-01-10 04:55:38.428993,INSP018,FINISH,8,PASS,,0,after
QI000402,EV0002007,WO000312,SKU0014,F1,F1-L2,2025-03-29 22:16:16.282476,INSP017,PACK,67,FAIL,MEASURE_OOS,1,after
QI000403,EV0001968,WO000307,SKU0017,F2,F2-L3,2025-03-26 06:40:37.097695,INSP006,QC_INLINE,50,PASS,,0,after
QI000404,EV0004471,WO000700,SKU0015,F1,F1-L3,2025-07-06 14:31:07.945864,INSP005,FINISH,92,PASS,,0,after
QI000405,EV0002180,WO000340,SKU0018,F1,F1-L3,2025-03-31 03:27:20.032223,INSP018,SEW,15,PASS,,0,after
QI000406,EV0003241,WO000506,SKU0024,F1,F1-L3,2025-05-13 19:02:03.309807,INSP002,SEW,60,PASS,,0,after
QI000407,EV0000928,WO000146,SKU0024,F1,F1-L3,2025-02-12 02:08:25.494738,INSP013,SEW,90,FAIL,SEAM_SKIP,6,after
QI000408,EV0004281,WO000670,SKU0014,F1,F1-L3,2025-06-27 18:52:28.796296,INSP008,FINISH,86,PASS,,0,after
QI000409,EV0001559,WO000244,SKU0005,F2,F2-L3,2025-03-07 22:27:11.243743,INSP005,QC_FINAL,46,PASS,,0,after
QI000410,EV0000861,WO000135,SKU0007,F1,F1-L1,2025-02-09 09:59:07.912643,INSP006,QC_FINAL,99,PASS,,0,after
QI000411,EV0000507,WO000080,SKU0007,F1,F1-L1,2025-01-25 19:39:42.129409,INSP002,QC_INLINE,42,PASS,,0,after
QI000412,EV0000662,WO000104,SKU0017,F2,F2-L3,2025-02-03 02:32:35.190726,INSP002,QC_FINAL,21,PASS,,0,after
QI000413,EV0002461,WO000383,SKU0019,F2,F2-L1,2025-04-17 00:38:18.212089,INSP014,PACK,59,FAIL,PRINT_MISALIGN,1,after
QI000414,EV0001034,WO000162,SKU0015,F1,F1-L1,2025-02-19 10:57:49.981763,INSP002,QC_INLINE,124,PASS,,0,after
QI000415,EV0000837,WO000131,SKU0029,F1,F1-L1,2025-02-11 09:39:08.446455,INSP004,PACK,49,PASS,,0,after
QI000416,EV0003619,WO000565,SKU0016,F2,F2-L3,2025-06-05 09:46:15.287648,INSP015,FINISH,126,PASS,,0,after
QI000417,EV0004181,WO000654,SKU0021,F2,F2-L1,2025-06-23 04:05:59.228709,INSP004,QC_INLINE,117,PASS,,0,after
QI000418,EV0003230,WO000504,SKU0026,F2,F2-L3,2025-05-19 00:31:47.585491,INSP014,QC_INLINE,38,FAIL,SEAM_SKIP,1,after
QI000419,EV0000600,WO000094,SKU0020,F2,F2-L3,2025-01-28 00:21:01.259986,INSP008,QC_FINAL,68,PASS,,0,after
QI000420,EV0003993,WO000624,SKU0016,F2,F2-L3,2025-06-17 03:28:24.415065,INSP003,QC_FINAL,66,PASS,,0,after
QI000421,EV0000938,WO000147,SKU0024,F1,F1-L3,2025-02-09 02:10:06.644313,INSP015,PACK,39,PASS,,0,after
QI000422,EV0001079,WO000169,SKU0010,F1,F1-L3,2025-02-18 13:37:35.130781,INSP014,SEW,72,PASS,,0,after
QI000423,EV0002154,WO000335,SKU0030,F1,F1-L1,2025-03-27 00:57:08.421352,INSP008,PACK,19,PASS,,0,after
QI000424,EV0002979,WO000465,SKU0007,F1,F1-L2,2025-05-04 21:10:33.944936,INSP009,SEW,185,PASS,,0,after
QI000425,EV0000676,WO000106,SKU0013,F1,F1-L3,2025-01-30 21:52:23.798669,INSP011,QC_FINAL,73,PASS,,0,after
QI000426,EV0001271,WO000199,SKU0008,F2,F2-L2,2025-02-21 15:09:53.869913,INSP015,CUT,37,PASS,,0,after
QI000427,EV0003709,WO000579,SKU0029,F1,F1-L1,2025-06-04 02:46:06.182125,INSP001,QC_FINAL,17,PASS,,0,after
QI000428,EV0002945,WO000459,SKU0029,F1,F1-L2,2025-05-01 23:49:07.432159,INSP013,QC_FINAL,123,PASS,,0,after
QI000429,EV0002881,WO000449,SKU0024,F1,F1-L2,2025-04-29 08:29:59.440833,INSP014,PACK,98,PASS,,0,after
QI000430,EV0003112,WO000485,SKU0019,F2,F2-L2,2025-05-09 19:07:51.373099,INSP006,QC_FINAL,46,HOLD,PRINT_MISALIGN,6,after
QI000431,EV0002682,WO000418,SKU0008,F2,F2-L1,2025-04-22 08:38:51.057726,INSP015,FINISH,131,PASS,,0,after
QI000432,EV0001572,WO000246,SKU0024,F1,F1-L2,2025-03-05 06:42:09.066348,INSP002,QC_FINAL,208,PASS,,0,after
QI000433,EV0002549,WO000397,SKU0001,F1,F1-L2,2025-04-20 09:35:06.191252,INSP008,QC_FINAL,41,PASS,,0,after
QI000434,EV0002016,WO000314,SKU0029,F1,F1-L1,2025-03-23 17:36:46.046881,INSP003,QC_INLINE,124,PASS,,0,after
QI000435,EV0003346,WO000522,SKU0022,F1,F1-L3,2025-05-20 11:23:29.515739,INSP018,FINISH,32,PASS,,0,after
QI000436,EV0001977,WO000308,SKU0007,F1,F1-L3,2025-03-20 21:17:38.936477,INSP004,REWORK,5,PASS,,0,after
QI000437,EV0000503,WO000079,SKU0016,F2,F2-L2,2025-01-31 05:45:26.564282,INSP005,QC_FINAL,75,PASS,,0,after
QI000438,EV0003461,WO000540,SKU0016,F2,F2-L1,2025-05-27 18:07:34.049294,INSP012,QC_FINAL,16,PASS,,0,after
QI000439,EV0002435,WO000379,SKU0020,F2,F2-L3,2025-04-09 19:31:47.248461,INSP005,QC_FINAL,46,PASS,,0,after
QI000440,EV0003269,WO000510,SKU0010,F1,F1-L2,2025-05-20 11:37:55.603291,INSP015,QC_FINAL,63,PASS,,0,after
QI000441,EV0001788,WO000280,SKU0024,F1,F1-L3,2025-03-16 02:29:02.071178,INSP015,QC_INLINE,48,PASS,,0,after
QI000442,EV0000598,WO000094,SKU0020,F2,F2-L3,2025-01-27 14:19:16.909387,INSP015,QC_INLINE,55,PASS,,0,after
QI000443,EV0002114,WO000329,SKU0011,F1,F1-L3,2025-04-02 05:25:46.176652,INSP012,QC_FINAL,100,PASS,,0,after
QI000444,EV0004200,WO000657,SKU0014,F1,F1-L1,2025-06-22 23:35:22.453756,INSP013,QC_INLINE,47,PASS,,0,after
QI000445,EV0000233,WO000037,SKU0003,F2,F2-L2,2025-01-13 08:10:20.885656,INSP006,QC_INLINE,35,PASS,,0,after
QI000446,EV0004171,WO000652,SKU0017,F2,F2-L3,2025-06-22 04:41:11.117353,INSP013,QC_FINAL,20,PASS,,0,after
QI000447,EV0002942,WO000459,SKU0029,F1,F1-L2,2025-05-01 12:52:42.717015,INSP016,QC_INLINE,79,PASS,,0,after
QI000448,EV0002930,WO000457,SKU0002,F1,F1-L2,2025-04-28 19:56:39.578838,INSP004,QC_INLINE,28,PASS,,0,after
QI000449,EV0002955,WO000461,SKU0024,F1,F1-L2,2025-05-02 09:47:10.734946,INSP014,QC_INLINE,13,PASS,,0,after
QI000450,EV0004478,WO000701,SKU0024,F1,F1-L3,2025-07-05 03:03:10.956338,INSP013,QC_FINAL,20,PASS,,0,after
QI000451,EV0001530,WO000239,SKU0017,F2,F2-L2,2025-03-07 10:51:13.402913,INSP008,PACK,37,PASS,,0,after
QI000452,EV0000875,WO000137,SKU0022,F1,F1-L3,2025-02-13 00:13:08.851543,INSP005,QC_FINAL,70,PASS,,0,after
QI000453,EV0000720,WO000113,SKU0005,F2,F2-L2,2025-02-05 09:16:23.063645,INSP007,FINISH,11,PASS,,0,after
QI000454,EV0003205,WO000500,SKU0019,F2,F2-L3,2025-05-13 15:55:24.801960,INSP014,QC_FINAL,59,PASS,,0,after
QI000455,EV0000941,WO000148,SKU0004,F1,F1-L2,2025-02-17 01:53:03.465680,INSP006,QC_INLINE,101,PASS,,0,after
QI000456,EV0003824,WO000597,SKU0003,F2,F2-L3,2025-06-12 03:45:25.685696,INSP014,FINISH,61,FAIL,MEASURE_OOS,1,after
QI000457,EV0002652,WO000413,SKU0009,F1,F1-L2,2025-04-23 18:24:51.651825,INSP008,QC_FINAL,70,PASS,,0,after
QI000458,EV0002365,WO000368,SKU0027,F2,F2-L3,2025-04-09 04:53:46.743416,INSP003,QC_FINAL,88,PASS,,0,after
QI000459,EV0002696,WO000420,SKU0027,F2,F2-L2,2025-04-19 23:35:13.710691,INSP015,PACK,72,PASS,,0,after
QI000460,EV0002099,WO000327,SKU0014,F1,F1-L3,2025-03-26 18:18:51.466081,INSP018,FINISH,65,PASS,,0,after
QI000461,EV0000419,WO000066,SKU0023,F1,F1-L1,2025-01-21 23:48:22.487486,INSP013,PACK,55,PASS,,0,after
QI000462,EV0000441,WO000070,SKU0027,F2,F2-L3,2025-01-21 13:12:00.882581,INSP013,QC_INLINE,33,PASS,,0,after
QI000463,EV0004514,WO000707,SKU0022,F1,F1-L1,2025-07-04 22:45:05.251055,INSP003,FINISH,35,HOLD,ZIPPER_FAIL,2,after
QI000464,EV0000997,WO000156,SKU0017,F2,F2-L1,2025-02-18 15:57:09.864047,INSP004,PACK,101,FAIL,ZIPPER_FAIL,3,after
QI000465,EV0003329,WO000519,SKU0018,F1,F1-L3,2025-05-21 23:38:23.323725,INSP002,PACK,39,PASS,,0,after
QI000466,EV0000158,WO000025,SKU0023,F1,F1-L2,2025-01-12 03:00:40.119974,INSP008,QC_FINAL,50,PASS,,0,after
QI000467,EV0001210,WO000189,SKU0017,F2,F2-L1,2025-02-21 08:10:25.402032,INSP001,QC_FINAL,32,PASS,,0,after
QI000468,EV0003486,WO000544,SKU0025,F1,F1-L3,2025-05-28 05:40:23.080290,INSP011,QC_FINAL,10,FAIL,STAIN,1,after
QI000469,EV0000461,WO000073,SKU0025,F1,F1-L2,2025-01-27 01:33:43.068269,INSP014,QC_INLINE,15,FAIL,WRINKLE,3,after
QI000470,EV0002541,WO000396,SKU0027,F2,F2-L2,2025-04-19 13:43:46.510915,INSP012,FINISH,10,PASS,,0,after
QI000471,EV0004314,WO000675,SKU0029,F1,F1-L1,2025-06-28 12:47:50.014112,INSP010,QC_FINAL,20,PASS,,0,after
QI000472,EV0003280,WO000512,SKU0018,F1,F1-L2,2025-05-16 12:16:24.625568,INSP018,QC_INLINE,150,PASS,,0,after
QI000473,EV0000926,WO000145,SKU0010,F1,F1-L1,2025-02-15 04:04:49.671475,INSP015,PACK,120,PASS,,0,after
QI000474,EV0000832,WO000131,SKU0029,F1,F1-L3,2025-02-11 00:46:10.533779,INSP016,QC_INLINE,27,PASS,,0,after
QI000475,EV0004299,WO000673,SKU0012,F2,F2-L1,2025-06-25 19:55:33.646079,INSP015,QC_INLINE,29,PASS,,0,after
QI000476,EV0000471,WO000074,SKU0012,F2,F2-L2,2025-01-24 15:17:08.456626,INSP007,PACK,53,PASS,,0,after
QI000477,EV0003307,WO000516,SKU0003,F2,F2-L3,2025-05-24 05:50:56.557740,INSP001,QC_INLINE,41,PASS,,0,after
QI000478,EV0003225,WO000503,SKU0025,F1,F1-L3,2025-05-18 11:52:34.237172,INSP001,QC_FINAL,140,PASS,,0,after
QI000479,EV0001955,WO000305,SKU0020,F2,F2-L3,2025-03-18 15:17:31.892240,INSP005,FINISH,26,PASS,,0,after
QI000480,EV0002711,WO000423,SKU0029,F1,F1-L1,2025-04-21 17:09:14.578861,INSP004,SEW,70,PASS,,0,after
QI000481,EV0003683,WO000575,SKU0030,F1,F1-L3,2025-06-05 11:24:51.110909,INSP016,QC_FINAL,58,PASS,,0,after
QI000482,EV0001179,WO000184,SKU0030,F1,F1-L2,2025-02-23 16:07:17.742295,INSP002,QC_FINAL,136,PASS,,0,after
QI000483,EV0003363,WO000525,SKU0008,F2,F2-L2,2025-05-20 14:42:30.444308,INSP010,QC_INLINE,61,PASS,,0,after
QI000484,EV0001435,WO000224,SKU0022,F1,F1-L3,2025-03-01 11:51:25.876890,INSP017,PACK,41,PASS,,0,after
QI000485,EV0003052,WO000476,SKU0019,F2,F2-L1,2025-05-10 04:12:38.129688,INSP002,QC_INLINE,113,HOLD,SEAM_SKIP,7,after
QI000486,EV0000522,WO000082,SKU0003,F2,F2-L2,2025-01-26 04:05:56.724087,INSP006,QC_FINAL,112,PASS,,0,after
QI000487,EV0000737,WO000116,SKU0010,F1,F1-L1,2025-02-04 10:30:08.977165,INSP002,QC_INLINE,33,FAIL,THREAD_BREAK,3,after
QI000488,EV0002441,WO000380,SKU0004,F1,F1-L3,2025-04-12 20:45:10.467546,INSP012,QC_FINAL,117,FAIL,PRINT_MISALIGN,8,after
QI000489,EV0002567,WO000400,SKU0016,F2,F2-L1,2025-04-19 06:53:56.224438,INSP005,QC_INLINE,37,PASS,,0,after
QI000490,EV0000275,WO000043,SKU0015,F1,F1-L3,2025-01-13 03:43:21.190215,INSP011,REWORK,5,PASS,,0,after
QI000491,EV0001577,WO000247,SKU0018,F1,F1-L2,2025-03-07 18:47:35.849210,INSP004,FINISH,91,PASS,,0,after
QI000492,EV0002390,WO000372,SKU0028,F2,F2-L3,2025-04-10 07:19:21.723427,INSP014,FINISH,24,PASS,,0,after
QI000493,EV0002561,WO000399,SKU0011,F1,F1-L1,2025-04-16 21:14:32.526829,INSP003,REWORK,5,PASS,,0,after
QI000494,EV0002058,WO000321,SKU0029,F1,F1-L3,2025-03-24 15:50:17.267561,INSP003,CUT,90,PASS,,0,after
QI000495,EV0001517,WO000237,SKU0029,F1,F1-L3,2025-03-04 22:19:44.935044,INSP012,PACK,215,PASS,,0,after
QI000496,EV0003703,WO000578,SKU0025,F1,F1-L3,2025-06-08 05:28:03.343019,INSP011,PACK,135,PASS,,0,after
QI000497,EV0003339,WO000521,SKU0016,F2,F2-L1,2025-05-22 07:45:12.346460,INSP011,FINISH,32,PASS,,0,after
QI000498,EV0002491,WO000388,SKU0026,F2,F2-L1,2025-04-10 05:58:34.662280,INSP012,FINISH,23,PASS,,0,after
QI000499,EV0002904,WO000453,SKU0030,F1,F1-L1,2025-05-02 11:50:20.361072,INSP009,FINISH,38,PASS,,0,after
QI000500,EV0004330,WO000678,SKU0025,F1,F1-L1,2025-06-28 04:51:30.871062,INSP016,SEW,46,PASS,,0,after
QI000501,EV0002656,WO000414,SKU0007,F1,F1-L1,2025-04-23 12:20:16.398250,INSP014,QC_INLINE,53,FAIL,WRINKLE,1,after
QI000502,EV0000738,WO000116,SKU0010,F1,F1-L3,2025-02-04 14:53:04.323317,INSP010,FINISH,26,FAIL,THREAD_BREAK,1,after
QI000503,EV0002459,WO000383,SKU0019,F2,F2-L1,2025-04-16 22:39:12.652917,INSP018,QC_FINAL,36,PASS,,0,after
QI000504,EV0001125,WO000176,SKU0021,F2,F2-L3,2025-02-20 00:40:46.696790,INSP010,QC_INLINE,26,PASS,,0,after
QI000505,EV0003179,WO000496,SKU0002,F1,F1-L2,2025-05-09 00:33:17.546131,INSP008,FINISH,26,PASS,,0,after
QI000506,EV0002833,WO000442,SKU0011,F1,F1-L2,2025-05-01 10:05:59.635967,INSP005,QC_INLINE,65,FAIL,STAIN,8,after
QI000507,EV0003127,WO000488,SKU0028,F2,F2-L1,2025-05-12 07:07:54.521624,INSP007,SEW,33,PASS,,0,after
QI000508,EV0001686,WO000264,SKU0019,F2,F2-L2,2025-03-08 22:43:13.247329,INSP018,QC_INLINE,21,FAIL,MEASURE_OOS,1,after
QI000509,EV0004102,WO000641,SKU0005,F2,F2-L1,2025-06-19 19:24:45.897643,INSP014,QC_FINAL,91,PASS,,0,after
QI000510,EV0000228,WO000036,SKU0007,F1,F1-L2,2025-01-17 12:53:54.344391,INSP001,QC_FINAL,23,PASS,,0,after
QI000511,EV0001068,WO000167,SKU0025,F1,F1-L1,2025-02-21 07:04:52.088188,INSP012,FINISH,14,PASS,,0,after
QI000512,EV0003502,WO000547,SKU0003,F2,F2-L3,2025-05-29 12:30:54.308809,INSP002,QC_INLINE,74,PASS,,0,after
QI000513,EV0001922,WO000300,SKU0005,F2,F2-L3,2025-03-18 12:10:14.091022,INSP005,FINISH,64,PASS,,0,after
QI000514,EV0000529,WO000083,SKU0022,F1,F1-L1,2025-01-28 07:11:40.810741,INSP004,QC_FINAL,37,PASS,,0,after
QI000515,EV0003370,WO000526,SKU0007,F1,F1-L2,2025-05-28 08:58:00.203559,INSP012,FINISH,33,PASS,,0,after
QI000516,EV0002582,WO000402,SKU0009,F1,F1-L1,2025-04-16 13:20:21.262131,INSP016,QC_FINAL,128,PASS,,0,after
QI000517,EV0003466,WO000541,SKU0021,F2,F2-L1,2025-05-26 16:15:21.517689,INSP001,FINISH,22,PASS,,0,after
QI000518,EV0003468,WO000541,SKU0021,F2,F2-L2,2025-05-26 19:06:42.127813,INSP006,REWORK,5,PASS,,0,after
QI000519,EV0001578,WO000247,SKU0018,F1,F1-L1,2025-03-07 23:38:21.103510,INSP017,QC_FINAL,37,FAIL,WRINKLE,3,after
QI000520,EV0000418,WO000066,SKU0023,F1,F1-L2,2025-01-21 20:42:58.067791,INSP016,QC_FINAL,61,PASS,,0,after
QI000521,EV0001836,WO000287,SKU0020,F2,F2-L2,2025-03-25 15:07:24.269915,INSP009,QC_FINAL,150,PASS,,0,after
QI000522,EV0003661,WO000572,SKU0021,F2,F2-L3,2025-06-05 06:30:46.812923,INSP002,QC_INLINE,20,PASS,,0,after
QI000523,EV0001214,WO000190,SKU0023,F1,F1-L1,2025-02-20 11:18:28.822222,INSP007,QC_INLINE,18,PASS,,0,after
QI000524,EV0000865,WO000136,SKU0001,F1,F1-L2,2025-02-09 21:23:05.446621,INSP012,QC_INLINE,55,HOLD,MEASURE_OOS,4,after
QI000525,EV0001895,WO000296,SKU0008,F2,F2-L1,2025-03-23 06:06:46.760611,INSP005,QC_FINAL,98,FAIL,WRINKLE,12,after
QI000526,EV0004288,WO000671,SKU0013,F1,F1-L3,2025-07-03 21:16:47.418111,INSP015,QC_FINAL,125,PASS,,0,after
QI000527,EV0000539,WO000085,SKU0001,F1,F1-L2,2025-01-28 07:18:13.218493,INSP003,QC_INLINE,25,PASS,,0,after
QI000528,EV0002212,WO000344,SKU0025,F1,F1-L2,2025-04-07 04:44:43.562743,INSP008,PACK,184,PASS,,0,after
QI000529,EV0003984,WO000623,SKU0020,F2,F2-L3,2025-06-20 05:36:28.206747,INSP011,QC_INLINE,11,PASS,,0,after
QI000530,EV0002379,WO000370,SKU0018,F1,F1-L2,2025-04-11 16:28:40.424204,INSP009,QC_FINAL,11,PASS,,0,after
QI000531,EV0002490,WO000388,SKU0026,F2,F2-L2,2025-04-10 01:53:21.066357,INSP013,QC_INLINE,23,PASS,,0,after
QI000532,EV0003459,WO000540,SKU0016,F2,F2-L3,2025-05-27 09:59:07.355318,INSP016,QC_INLINE,20,PASS,,0,after
QI000533,EV0001834,WO000287,SKU0020,F2,F2-L1,2025-03-24 04:29:19.839015,INSP009,QC_INLINE,95,PASS,,0,after
QI000534,EV0002645,WO000412,SKU0017,F2,F2-L3,2025-04-21 15:31:16.512126,INSP013,FINISH,103,PASS,,0,after
QI000535,EV0004094,WO000640,SKU0030,F1,F1-L2,2025-06-16 09:26:15.156655,INSP008,QC_INLINE,61,PASS,,0,after
QI000536,EV0002088,WO000325,SKU0024,F1,F1-L2,2025-03-25 04:12:29.160993,INSP006,QC_FINAL,149,PASS,,0,after
QI000537,EV0003990,WO000624,SKU0016,F2,F2-L1,2025-06-16 11:26:49.042310,INSP008,QC_INLINE,139,PASS,,0,after
QI000538,EV0001260,WO000197,SKU0023,F1,F1-L1,2025-02-20 23:30:11.836192,INSP008,QC_INLINE,56,PASS,,0,after
QI000539,EV0001766,WO000276,SKU0003,F2,F2-L1,2025-03-15 09:28:20.918653,INSP004,PACK,24,PASS,,0,after
QI000540,EV0004312,WO000675,SKU0029,F1,F1-L2,2025-06-28 04:22:56.628427,INSP003,QC_INLINE,26,PASS,,0,after
QI000541,EV0000143,WO000023,SKU0005,F2,F2-L2,2025-01-09 05:07:19.153244,INSP017,QC_INLINE,24,PASS,,0,after
QI000542,EV0002484,WO000387,SKU0017,F2,F2-L1,2025-04-14 22:17:50.145750,INSP007,QC_INLINE,72,PASS,,0,after
QI000543,EV0002325,WO000362,SKU0005,F2,F2-L2,2025-04-06 08:00:34.242727,INSP009,QC_INLINE,31,PASS,,0,after
QI000544,EV0002918,WO000455,SKU0022,F1,F1-L2,2025-05-04 16:41:36.386707,INSP004,FINISH,43,PASS,,0,after
QI000545,EV0001738,WO000272,SKU0016,F2,F2-L3,2025-03-11 12:29:00.229883,INSP006,REWORK,5,FAIL,STAIN,1,after
QI000546,EV0003480,WO000543,SKU0029,F1,F1-L1,2025-05-27 03:11:23.548694,INSP008,QC_FINAL,132,PASS,,0,after
QI000547,EV0003575,WO000558,SKU0011,F1,F1-L1,2025-06-01 18:43:22.161002,INSP014,QC_FINAL,65,PASS,,0,after
QI000548,EV0002872,WO000448,SKU0030,F1,F1-L2,2025-04-27 23:55:12.953585,INSP018,QC_INLINE,11,PASS,,0,after
QI000549,EV0004519,WO000708,SKU0004,F1,F1-L2,2025-07-07 06:45:28.994242,INSP002,QC_INLINE,56,PASS,,0,after
QI000550,EV0000573,WO000090,SKU0019,F2,F2-L1,2025-01-30 13:50:51.910971,INSP003,QC_FINAL,75,PASS,,0,after
QI000551,EV0001056,WO000165,SKU0018,F1,F1-L2,2025-02-13 22:33:45.330327,INSP002,QC_FINAL,34,PASS,,0,after
QI000552,EV0000719,WO000113,SKU0005,F2,F2-L1,2025-02-05 03:45:20.196914,INSP011,QC_INLINE,14,PASS,,0,after
QI000553,EV0001307,WO000204,SKU0027,F2,F2-L1,2025-02-25 01:16:02.639087,INSP008,QC_INLINE,40,PASS,,0,after
QI000554,EV0001929,WO000301,SKU0017,F2,F2-L3,2025-03-22 08:59:16.478772,INSP006,QC_FINAL,168,PASS,,0,after
QI000555,EV0000370,WO000058,SKU0010,F1,F1-L1,2025-01-21 21:57:40.691561,INSP016,PACK,65,HOLD,WRINKLE,1,after
QI000556,EV0001434,WO000224,SKU0022,F1,F1-L3,2025-03-01 08:12:59.988229,INSP004,QC_FINAL,40,PASS,,0,after
QI000557,EV0000003,WO000001,SKU0014,F1,F1-L1,2025-01-05 04:14:40.010442,INSP014,QC_INLINE,6,PASS,,0,after
QI000558,EV0003825,WO000597,SKU0003,F2,F2-L1,2025-06-12 05:29:35.882454,INSP001,QC_FINAL,5,PASS,,0,after
QI000559,EV0004050,WO000633,SKU0026,F2,F2-L2,2025-06-16 18:25:50.405753,INSP018,FINISH,21,PASS,,0,after
QI000560,EV0000487,WO000077,SKU0013,F1,F1-L2,2025-01-24 17:53:04.490829,INSP004,QC_INLINE,86,PASS,,0,after
QI000561,EV0000254,WO000040,SKU0011,F1,F1-L2,2025-01-16 21:27:29.783889,INSP013,FINISH,116,PASS,,0,after
QI000562,EV0002690,WO000419,SKU0001,F1,F1-L1,2025-04-18 22:58:27.020095,INSP004,PACK,14,PASS,,0,after
QI000563,EV0001273,WO000199,SKU0008,F2,F2-L1,2025-02-22 16:53:31.859501,INSP018,QC_INLINE,70,PASS,,0,after
QI000564,EV0000494,WO000078,SKU0014,F1,F1-L3,2025-01-25 12:37:05.752020,INSP002,REWORK,5,PASS,,0,after
QI000565,EV0002705,WO000422,SKU0007,F1,F1-L1,2025-04-25 14:46:40.158755,INSP006,SEW,14,FAIL,ZIPPER_FAIL,1,after
QI000566,EV0002301,WO000358,SKU0013,F1,F1-L1,2025-04-05 10:44:55.033049,INSP013,QC_FINAL,27,FAIL,LABEL_WRONG,3,after
QI000567,EV0003442,WO000537,SKU0028,F2,F2-L2,2025-06-02 17:34:58.007561,INSP007,PACK,154,PASS,,0,after
QI000568,EV0002345,WO000365,SKU0028,F2,F2-L2,2025-04-09 11:50:07.107980,INSP012,QC_FINAL,31,PASS,,0,after
QI000569,EV0002317,WO000361,SKU0013,F1,F1-L2,2025-04-07 04:01:53.180255,INSP007,SEW,12,PASS,,0,after
QI000570,EV0000688,WO000108,SKU0014,F1,F1-L1,2025-01-29 18:04:38.043319,INSP012,FINISH,36,PASS,,0,after
QI000571,EV0003140,WO000490,SKU0023,F1,F1-L2,2025-05-13 06:31:52.216659,INSP005,QC_INLINE,146,FAIL,STAIN,7,after
QI000572,EV0002056,WO000320,SKU0015,F1,F1-L2,2025-03-27 17:24:24.028257,INSP001,QC_FINAL,201,PASS,,0,after
QI000573,EV0003831,WO000598,SKU0016,F2,F2-L1,2025-06-12 05:15:37.362630,INSP015,QC_FINAL,64,PASS,,0,after
QI000574,EV0003878,WO000606,SKU0006,F2,F2-L1,2025-06-08 05:41:44.085693,INSP018,QC_INLINE,28,PASS,,0,after
QI000575,EV0003084,WO000481,SKU0010,F1,F1-L3,2025-05-07 11:59:07.323979,INSP012,QC_INLINE,113,PASS,,0,after
QI000576,EV0004341,WO000680,SKU0005,F2,F2-L1,2025-06-27 19:44:21.651621,INSP016,CUT,95,PASS,,0,after
QI000577,EV0000093,WO000015,SKU0001,F1,F1-L2,2025-01-09 19:13:11.469538,INSP016,PACK,11,PASS,,0,after
QI000578,EV0000163,WO000026,SKU0009,F1,F1-L2,2025-01-11 06:48:44.075044,INSP001,QC_INLINE,19,PASS,,0,after
QI000579,EV0003174,WO000495,SKU0028,F2,F2-L2,2025-05-11 22:50:44.993614,INSP002,QC_FINAL,52,FAIL,MEASURE_OOS,6,after
QI000580,EV0004365,WO000683,SKU0017,F2,F2-L3,2025-07-02 19:27:01.064535,INSP017,PACK,109,PASS,,0,after
QI000581,EV0004353,WO000681,SKU0014,F1,F1-L2,2025-06-29 04:52:16.469056,INSP014,PACK,85,PASS,,0,after
QI000582,EV0001255,WO000196,SKU0007,F1,F1-L2,2025-02-23 22:20:47.723164,INSP012,FINISH,31,FAIL,THREAD_BREAK,1,after
QI000583,EV0000879,WO000138,SKU0002,F1,F1-L3,2025-02-10 05:50:25.501916,INSP012,QC_INLINE,155,PASS,,0,after
QI000584,EV0001041,WO000163,SKU0012,F2,F2-L3,2025-02-19 16:23:18.302201,INSP002,QC_INLINE,5,PASS,,0,after
QI000585,EV0002677,WO000417,SKU0026,F2,F2-L3,2025-04-28 12:42:11.706311,INSP004,QC_FINAL,46,PASS,,0,after
QI000586,EV0001399,WO000219,SKU0002,F1,F1-L2,2025-02-27 00:16:27.053239,INSP015,QC_INLINE,46,PASS,,0,after
QI000587,EV0004061,WO000635,SKU0022,F1,F1-L2,2025-06-16 04:14:58.570973,INSP016,SEW,11,PASS,,0,after
