event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario
EV0002275,WO000354,SO00219,SKU0014,F1,F1-L2,FINISH,Finishing,2025-04-06 10:54:38.056411,2025-04-07 00:03:13.777186,175,5,0,minor,2.12,15.77,5.26,after
EV0002276,WO000354,SO00219,SKU0014,F1,F1-L2,QC_FINAL,Quality,2025-04-07 00:12:44.636442,2025-04-07 02:19:12.603289,175,2,1,minor,1.63,1.9,0.84,after
EV0002277,WO000354,SO00219,SKU0014,F1,F1-L2,PACK,Packing,2025-04-07 02:28:36.869882,2025-04-07 07:35:12.894606,175,1,0,minor,1.13,4.6,2.04,after
EV0002278,WO000355,SO00542,SKU0010,F1,F1-L2,CUT,Cutting,2025-04-06 08:11:26.747810,2025-04-06 11:38:11.890439,74,2,0,start_of_day,7.04,3.1,3.45,after
EV0002279,WO000355,SO00542,SKU0010,F1,F1-L1,SEW,Sewing,2025-04-06 11:47:28.533045,2025-04-07 15:37:48.359586,74,2,0,minor,3.97,44.54,27.84,after
EV0002280,WO000355,SO00542,SKU0010,F1,F1-L1,QC_INLINE,Quality,2025-04-07 15:48:38.170420,2025-04-07 16:26:55.508495,74,0,0,minor,1.64,0.57,0.26,after
EV0002281,WO000355,SO00542,SKU0010,F1,F1-L1,FINISH,Finishing,2025-04-07 16:33:20.181129,2025-04-07 21:32:47.845685,74,1,0,minor,1.63,5.99,2.0,after
EV0002282,WO000355,SO00542,SKU0010,F1,F1-L3,QC_FINAL,Quality,2025-04-07 21:46:07.649393,2025-04-07 22:42:27.284735,74,1,1,minor,3.6,0.84,0.38,after
EV0002283,WO000355,SO00542,SKU0010,F1,F1-L2,PACK,Packing,2025-04-07 22:48:50.614495,2025-04-08 00:26:03.803002,74,0,0,minor,1.89,1.46,0.65,after
EV0002284,WO000356,SO00659,SKU0004,F1,F1-L2,CUT,Cutting,2025-04-01 09:23:31.935413,2025-04-01 14:28:39.993748,126,3,0,start_of_day,11.05,4.58,5.09,after
EV0002285,WO000356,SO00659,SKU0004,F1,F1-L2,SEW,Sewing,2025-04-01 15:02:10.184346,2025-04-02 22:06:35.475052,126,3,0,minor,6.69,49.72,31.07,after
EV0002286,WO000356,SO00659,SKU0004,F1,F1-L1,QC_INLINE,Quality,2025-04-02 22:11:10.079802,2025-04-02 23:09:41.535839,126,1,1,minor,1.72,0.88,0.39,after
EV0002287,WO000356,SO00659,SKU0004,F1,F1-L1,FINISH,Finishing,2025-04-02 23:16:21.400029,2025-04-03 05:23:45.844307,126,0,0,minor,3.33,7.35,2.45,after
EV0002288,WO000356,SO00659,SKU0004,F1,F1-L3,QC_FINAL,Quality,2025-04-03 05:36:06.354236,2025-04-03 06:56:27.532925,126,6,4,minor,1.06,1.21,0.54,after
EV0002289,WO000356,SO00659,SKU0004,F1,F1-L1,PACK,Packing,2025-04-03 07:05:16.186727,2025-04-03 10:36:13.744717,126,4,0,minor,2.84,3.16,1.41,after
EV0002290,WO000357,SO00259,SKU0005,F2,F2-L3,CUT,Cutting,2025-04-06 10:50:48.629243,2025-04-06 13:39:41.671130,47,0,0,start_of_day,13.34,2.53,2.81,after
EV0002291,WO000357,SO00259,SKU0005,F2,F2-L2,SEW,Sewing,2025-04-06 13:59:45.535745,2025-04-07 09:40:43.162374,47,1,0,minor,11.93,31.49,19.68,after
EV0002292,WO000357,SO00259,SKU0005,F2,F2-L2,QC_INLINE,Quality,2025-04-07 09:57:13.968000,2025-04-07 10:23:06.829341,47,0,0,minor,1.92,0.39,0.17,after
EV0002293,WO000357,SO00259,SKU0005,F2,F2-L1,FINISH,Finishing,2025-04-07 10:29:30.866789,2025-04-07 13:53:29.280105,47,0,0,minor,2.35,4.08,1.36,after
EV0002294,WO000357,SO00259,SKU0005,F2,F2-L3,QC_FINAL,Quality,2025-04-07 14:00:35.997414,2025-04-07 14:41:03.686457,47,1,1,minor,1.13,0.61,0.27,after
EV0002295,WO000357,SO00259,SKU0005,F2,F2-L3,REWORK,Rework,2025-04-07 15:02:42.409165,2025-04-07 15:05:03.499180,1,0,0,none,0.0,0.04,0.01,after
EV0002296,WO000357,SO00259,SKU0005,F2,F2-L1,PACK,Packing,2025-04-07 15:14:40.143759,2025-04-07 16:32:26.849189,47,1,0,minor,2.8,1.17,0.52,after
EV0002297,WO000358,SO00248,SKU0013,F1,F1-L3,CUT,Cutting,2025-04-04 10:04:54.283680,2025-04-04 12:43:27.954106,63,1,0,start_of_day,15.33,2.38,2.64,after
EV0002298,WO000358,SO00248,SKU0013,F1,F1-L2,SEW,Sewing,2025-04-04 12:57:25.025375,2025-04-05 04:58:16.993663,63,3,0,minor,4.92,25.62,16.01,after
EV0002299,WO000358,SO00248,SKU0013,F1,F1-L2,QC_INLINE,Quality,2025-04-05 05:31:14.816772,2025-04-05 06:10:36.670780,63,3,2,minor,2.01,0.59,0.26,after
EV0002300,WO000358,SO00248,SKU0013,F1,F1-L1,FINISH,Finishing,2025-04-05 06:17:48.710081,2025-04-05 09:30:08.417473,63,2,0,minor,1.13,3.85,1.28,after
EV0002301,WO000358,SO00248,SKU0013,F1,F1-L1,QC_FINAL,Quality,2025-04-05 09:37:05.450561,2025-04-05 10:23:55.033049,63,2,1,minor,0.73,0.7,0.31,after
EV0002302,WO000358,SO00248,SKU0013,F1,F1-L1,PACK,Packing,2025-04-05 10:28:49.395926,2025-04-05 11:59:47.593856,63,0,0,minor,1.72,1.36,0.61,after
EV0002303,WO000359,SO00064,SKU0003,F2,F2-L2,CUT,Cutting,2025-04-05 11:04:55.196993,2025-04-05 13:31:12.139967,45,0,0,start_of_day,5.22,2.19,2.44,after
EV0002304,WO000359,SO00064,SKU0003,F2,F2-L3,SEW,Sewing,2025-04-05 13:42:56.753684,2025-04-06 06:13:53.330220,45,0,0,minor,6.25,26.43,16.52,after
EV0002305,WO000359,SO00064,SKU0003,F2,F2-L3,QC_INLINE,Quality,2025-04-06 07:08:01.792766,2025-04-06 07:43:07.236510,45,0,0,minor,1.73,0.53,0.23,after
EV0002306,WO000359,SO00064,SKU0003,F2,F2-L3,FINISH,Finishing,2025-04-06 07:52:16.778967,2025-04-06 11:05:17.288224,45,0,0,minor,1.62,3.86,1.29,after
EV0002307,WO000359,SO00064,SKU0003,F2,F2-L3,QC_FINAL,Quality,2025-04-06 11:11:05.326651,2025-04-06 11:51:38.555351,45,0,0,minor,1.85,0.61,0.27,after
EV0002308,WO000359,SO00064,SKU0003,F2,F2-L3,PACK,Packing,2025-04-06 11:57:30.788526,2025-04-06 13:07:33.881262,45,0,0,minor,1.66,1.05,0.47,after
EV0002309,WO000360,SO00088,SKU0001,F1,F1-L3,CUT,Cutting,2025-04-06 10:28:42.591515,2025-04-07 01:38:53.491136,229,1,0,start_of_day,6.95,13.65,15.17,after
EV0002310,WO000360,SO00088,SKU0001,F1,F1-L3,SEW,Sewing,2025-04-07 02:00:38.513019,2025-04-10 06:43:30.703879,229,4,0,minor,4.65,122.74,76.71,after
EV0002311,WO000360,SO00088,SKU0001,F1,F1-L3,QC_INLINE,Quality,2025-04-10 06:53:50.829526,2025-04-10 08:46:49.653041,229,1,1,minor,3.06,1.69,0.75,after
EV0002312,WO000360,SO00088,SKU0001,F1,F1-L2,FINISH,Finishing,2025-04-10 09:03:50.916338,2025-04-11 04:18:10.031823,229,1,0,minor,1.34,23.09,7.7,after
EV0002313,WO000360,SO00088,SKU0001,F1,F1-L2,QC_FINAL,Quality,2025-04-11 04:22:33.000937,2025-04-11 07:16:30.376357,229,3,2,minor,2.57,2.61,1.16,after
EV0002314,WO000360,SO00088,SKU0001,F1,F1-L2,REWORK,Rework,2025-04-11 07:51:10.027220,2025-04-11 07:53:36.804849,2,0,0,none,0.0,0.04,0.01,after
EV0002315,WO000360,SO00088,SKU0001,F1,F1-L3,PACK,Packing,2025-04-11 07:58:45.086863,2025-04-11 14:28:09.321048,229,0,0,minor,2.11,5.84,2.6,after
EV0002316,WO000361,SO00280,SKU0013,F1,F1-L3,CUT,Cutting,2025-04-05 10:44:04.937270,2025-04-05 15:41:32.518672,132,3,0,start_of_day,8.59,4.46,4.96,after
EV0002317,WO000361,SO00280,SKU0013,F1,F1-L2,SEW,Sewing,2025-04-05 16:16:01.823307,2025-04-07 02:01:53.180255,132,5,0,minor,5.0,54.02,33.76,after
EV0002318,WO000361,SO00280,SKU0013,F1,F1-L2,QC_INLINE,Quality,2025-04-07 02:12:14.115427,2025-04-07 03:30:27.998237,132,2,1,minor,6.93,1.17,0.52,after
EV0002319,WO000361,SO00280,SKU0013,F1,F1-L2,REWORK,Rework,2025-04-07 03:37:54.043347,2025-04-07 03:39:43.252969,1,0,0,none,0.0,0.03,0.01,after
EV0002320,WO000361,SO00280,SKU0013,F1,F1-L3,FINISH,Finishing,2025-04-07 03:48:18.552955,2025-04-07 09:50:39.088087,132,1,0,minor,1.64,7.25,2.42,after
EV0002321,WO000361,SO00280,SKU0013,F1,F1-L2,QC_FINAL,Quality,2025-04-07 10:01:58.688003,2025-04-07 11:43:59.710239,132,0,0,minor,2.32,1.53,0.68,after
EV0002322,WO000361,SO00280,SKU0013,F1,F1-L2,PACK,Packing,2025-04-07 11:50:59.262539,2025-04-07 15:09:34.923891,132,0,0,minor,3.3,2.98,1.32,after
EV0002323,WO000362,SO00396,SKU0005,F2,F2-L2,CUT,Cutting,2025-04-05 10:48:41.353668,2025-04-05 13:17:50.111615,34,0,0,start_of_day,11.3,2.24,2.49,after
EV0002324,WO000362,SO00396,SKU0005,F2,F2-L3,SEW,Sewing,2025-04-05 14:39:36.641142,2025-04-06 04:55:45.822384,34,0,0,minor,4.54,22.83,14.27,after
EV0002325,WO000362,SO00396,SKU0005,F2,F2-L2,QC_INLINE,Quality,2025-04-06 05:08:28.394152,2025-04-06 05:32:34.242727,34,0,0,minor,1.6,0.36,0.16,after
EV0002326,WO000362,SO00396,SKU0005,F2,F2-L3,FINISH,Finishing,2025-04-06 05:41:20.736408,2025-04-06 08:12:26.639588,34,1,0,minor,2.05,3.02,1.01,after
EV0002327,WO000362,SO00396,SKU0005,F2,F2-L1,QC_FINAL,Quality,2025-04-06 08:30:46.880601,2025-04-06 09:04:14.483589,34,0,0,minor,2.59,0.5,0.22,after
EV0002328,WO000362,SO00396,SKU0005,F2,F2-L3,PACK,Packing,2025-04-06 09:13:33.215888,2025-04-06 10:22:21.409508,34,0,0,minor,2.6,1.03,0.46,after
EV0002329,WO000363,SO00394,SKU0010,F1,F1-L2,CUT,Cutting,2025-04-02 09:09:04.287677,2025-04-02 11:10:34.155592,46,0,0,start_of_day,5.84,1.82,2.02,after
EV0002330,WO000363,SO00394,SKU0010,F1,F1-L3,SEW,Sewing,2025-04-02 11:21:34.862682,2025-04-03 07:43:48.101631,46,0,0,minor,5.1,32.59,20.37,after
EV0002331,WO000363,SO00394,SKU0010,F1,F1-L3,QC_INLINE,Quality,2025-04-03 08:17:47.298999,2025-04-03 08:49:23.827974,46,0,0,minor,4.55,0.47,0.21,after
EV0002332,WO000363,SO00394,SKU0010,F1,F1-L1,FINISH,Finishing,2025-04-03 08:57:02.194662,2025-04-03 12:05:41.936669,46,0,0,minor,2.7,3.77,1.26,after
EV0002333,WO000363,SO00394,SKU0010,F1,F1-L3,QC_FINAL,Quality,2025-04-03 12:17:27.400610,2025-04-03 12:53:04.619118,46,2,1,minor,1.66,0.53,0.24,after
EV0002334,WO000363,SO00394,SKU0010,F1,F1-L2,PACK,Packing,2025-04-03 12:57:39.085626,2025-04-03 14:05:52.878493,46,0,0,minor,0.77,1.02,0.45,after
EV0002335,WO000364,SO00043,SKU0016,F2,F2-L2,CUT,Cutting,2025-04-09 08:11:03.311007,2025-04-09 14:55:16.215363,106,0,0,start_of_day,13.83,6.06,6.74,after
EV0002336,WO000364,SO00043,SKU0016,F2,F2-L2,SEW,Sewing,2025-04-09 15:05:59.639861,2025-04-11 03:25:47.796345,106,4,0,minor,5.37,58.13,36.33,after
EV0002337,WO000364,SO00043,SKU0016,F2,F2-L3,QC_INLINE,Quality,2025-04-11 03:52:38.696527,2025-04-11 05:13:11.747434,106,4,3,minor,3.72,1.21,0.54,after
EV0002338,WO000364,SO00043,SKU0016,F2,F2-L2,FINISH,Finishing,2025-04-11 05:21:54.031122,2025-04-11 10:52:42.854431,106,1,0,minor,2.72,6.62,2.21,after
EV0002339,WO000364,SO00043,SKU0016,F2,F2-L2,QC_FINAL,Quality,2025-04-11 11:07:15.496054,2025-04-11 12:49:37.662319,106,3,2,minor,1.41,1.54,0.68,after
EV0002340,WO000364,SO00043,SKU0016,F2,F2-L1,PACK,Packing,2025-04-11 12:56:33.690404,2025-04-11 15:18:44.648847,106,1,0,minor,1.98,2.13,0.95,after
EV0002341,WO000365,SO00307,SKU0028,F2,F2-L3,CUT,Cutting,2025-04-08 09:39:27.964853,2025-04-08 12:51:32.233919,53,1,0,start_of_day,4.63,2.88,3.2,after
EV0002342,WO000365,SO00307,SKU0028,F2,F2-L2,SEW,Sewing,2025-04-08 13:12:53.645095,2025-04-09 05:39:42.818373,53,2,0,minor,8.33,26.32,16.45,after
EV0002343,WO000365,SO00307,SKU0028,F2,F2-L1,QC_INLINE,Quality,2025-04-09 06:09:29.406384,2025-04-09 06:44:06.811601,53,0,0,minor,1.56,0.52,0.23,after
EV0002344,WO000365,SO00307,SKU0028,F2,F2-L3,FINISH,Finishing,2025-04-09 06:49:58.164500,2025-04-09 10:40:35.111691,53,1,0,minor,2.67,4.61,1.54,after
EV0002345,WO000365,SO00307,SKU0028,F2,F2-L2,QC_FINAL,Quality,2025-04-09 10:50:59.991732,2025-04-09 11:45:07.107980,53,0,0,minor,1.4,0.81,0.36,after
EV0002346,WO000365,SO00307,SKU0028,F2,F2-L1,PACK,Packing,2025-04-09 11:59:54.980920,2025-04-09 13:34:34.615564,53,0,0,minor,2.5,1.42,0.63,after
EV0002347,WO000366,SO00135,SKU0028,F2,F2-L3,CUT,Cutting,2025-04-07 09:06:02.633653,2025-04-07 22:42:40.010773,233,5,0,start_of_day,6.2,12.25,13.61,after
EV0002348,WO000366,SO00135,SKU0028,F2,F2-L1,SEW,Sewing,2025-04-07 23:18:02.731081,2025-04-11 04:46:11.856003,233,2,0,minor,5.61,123.95,77.47,after
EV0002349,WO000366,SO00135,SKU0028,F2,F2-L2,QC_INLINE,Quality,2025-04-11 05:07:27.342133,2025-04-11 07:23:20.876677,233,4,3,minor,4.91,2.04,0.91,after
EV0002350,WO000366,SO00135,SKU0028,F2,F2-L2,FINISH,Finishing,2025-04-11 08:07:31.477017,2025-04-12 01:05:56.768188,233,1,0,minor,2.07,20.37,6.79,after
EV0002351,WO000366,SO00135,SKU0028,F2,F2-L3,QC_FINAL,Quality,2025-04-12 01:18:55.047468,2025-04-12 05:23:28.737473,233,7,5,minor,1.87,3.67,1.63,after
EV0002352,WO000366,SO00135,SKU0028,F2,F2-L3,REWORK,Rework,2025-04-12 05:57:09.950019,2025-04-12 06:06:44.382997,5,0,0,none,0.0,0.18,0.03,after
EV0002353,WO000366,SO00135,SKU0028,F2,F2-L2,PACK,Packing,2025-04-12 06:25:17.819970,2025-04-12 12:04:59.013214,233,1,0,minor,6.23,5.1,2.26,after
EV0002354,WO000367,SO00114,SKU0017,F2,F2-L3,CUT,Cutting,2025-04-09 11:00:32.537224,2025-04-09 16:56:32.664839,118,4,0,start_of_day,5.04,5.34,5.93,after
EV0002355,WO000367,SO00114,SKU0017,F2,F2-L1,SEW,Sewing,2025-04-09 17:12:48.742742,2025-04-11 00:33:41.733199,118,0,0,minor,3.82,50.16,31.35,after
EV0002356,WO000367,SO00114,SKU0017,F2,F2-L3,QC_INLINE,Quality,2025-04-11 00:54:26.114228,2025-04-11 02:14:23.025983,118,1,1,minor,2.74,1.2,0.53,after
EV0002357,WO000367,SO00114,SKU0017,F2,F2-L3,REWORK,Rework,2025-04-11 02:55:23.897538,2025-04-11 02:56:59.477793,1,0,0,none,0.0,0.03,0.01,after
EV0002358,WO000367,SO00114,SKU0017,F2,F2-L1,FINISH,Finishing,2025-04-11 03:05:17.185171,2025-04-11 11:16:49.667204,118,0,0,minor,0.88,9.83,3.28,after
EV0002359,WO000367,SO00114,SKU0017,F2,F2-L2,QC_FINAL,Quality,2025-04-11 11:23:48.305968,2025-04-11 12:58:33.207844,118,3,2,minor,1.72,1.42,0.63,after
EV0002360,WO000367,SO00114,SKU0017,F2,F2-L1,PACK,Packing,2025-04-11 13:06:57.594020,2025-04-11 16:05:33.701404,118,0,0,minor,0.75,2.68,1.19,after
EV0002361,WO000368,SO00082,SKU0027,F2,F2-L3,CUT,Cutting,2025-04-07 09:41:41.130542,2025-04-07 16:48:29.352086,121,2,0,start_of_day,3.2,6.4,7.11,after
EV0002362,WO000368,SO00082,SKU0027,F2,F2-L3,SEW,Sewing,2025-04-07 17:32:21.879561,2025-04-08 15:54:12.232691,121,0,0,minor,5.5,35.78,22.36,after
EV0002363,WO000368,SO00082,SKU0027,F2,F2-L2,QC_INLINE,Quality,2025-04-08 16:03:36.618781,2025-04-08 17:14:08.977259,121,1,1,minor,1.69,1.06,0.47,after
EV0002364,WO000368,SO00082,SKU0027,F2,F2-L3,FINISH,Finishing,2025-04-08 17:38:17.503590,2025-04-09 01:43:26.934529,121,2,0,minor,1.03,9.7,3.23,after
EV0002365,WO000368,SO00082,SKU0027,F2,F2-L3,QC_FINAL,Quality,2025-04-09 01:50:31.238769,2025-04-09 03:31:46.743416,121,6,4,minor,1.2,1.52,0.68,after
EV0002366,WO000368,SO00082,SKU0027,F2,F2-L2,PACK,Packing,2025-04-09 03:39:44.461265,2025-04-09 06:45:05.775480,121,0,0,minor,1.42,2.78,1.24,after
EV0002367,WO000369,SO00538,SKU0001,F1,F1-L1,CUT,Cutting,2025-04-06 11:13:49.796971,2025-04-06 16:31:19.550069,93,1,0,start_of_day,7.51,4.76,5.29,after
EV0002368,WO000369,SO00538,SKU0001,F1,F1-L1,SEW,Sewing,2025-04-06 16:51:18.453883,2025-04-08 02:31:10.441512,93,1,0,minor,4.98,53.86,33.66,after
EV0002369,WO000369,SO00538,SKU0001,F1,F1-L3,QC_INLINE,Quality,2025-04-08 02:46:56.331071,2025-04-08 03:44:24.377991,93,0,0,minor,4.53,0.86,0.38,after
EV0002370,WO000369,SO00538,SKU0001,F1,F1-L3,FINISH,Finishing,2025-04-08 03:52:25.541784,2025-04-08 11:38:56.883886,93,1,0,minor,1.71,9.33,3.11,after
EV0002371,WO000369,SO00538,SKU0001,F1,F1-L3,QC_FINAL,Quality,2025-04-08 11:47:08.861608,2025-04-08 12:48:49.991659,93,2,1,minor,0.83,0.93,0.41,after
EV0002372,WO000369,SO00538,SKU0001,F1,F1-L3,REWORK,Rework,2025-04-08 13:30:17.313070,2025-04-08 13:32:03.265352,1,0,0,none,0.0,0.03,0.01,after
EV0002373,WO000369,SO00538,SKU0001,F1,F1-L1,PACK,Packing,2025-04-08 13:37:57.422510,2025-04-08 15:39:53.296868,93,0,0,minor,0.82,1.83,0.81,after
EV0002374,WO000370,SO00178,SKU0018,F1,F1-L2,CUT,Cutting,2025-04-10 10:28:26.609128,2025-04-10 15:51:43.493590,123,0,0,start_of_day,8.92,4.85,5.39,after
EV0002375,WO000370,SO00178,SKU0018,F1,F1-L1,SEW,Sewing,2025-04-10 16:09:36.338896,2025-04-11 04:28:12.849773,123,3,0,minor,4.56,19.7,12.31,after
EV0002376,WO000370,SO00178,SKU0018,F1,F1-L2,QC_INLINE,Quality,2025-04-11 05:05:32.640850,2025-04-11 06:15:41.039469,123,3,2,minor,4.17,1.05,0.47,after
EV0002377,WO000370,SO00178,SKU0018,F1,F1-L2,REWORK,Rework,2025-04-11 06:21:06.154137,2025-04-11 06:25:11.167503,2,0,0,none,0.0,0.07,0.01,after
EV0002378,WO000370,SO00178,SKU0018,F1,F1-L1,FINISH,Finishing,2025-04-11 06:31:12.914788,2025-04-11 11:54:20.692989,123,3,0,minor,1.64,6.46,2.15,after
EV0002379,WO000370,SO00178,SKU0018,F1,F1-L2,QC_FINAL,Quality,2025-04-11 12:12:16.094328,2025-04-11 13:48:40.424204,123,3,2,minor,2.84,1.45,0.64,after
EV0002380,WO000370,SO00178,SKU0018,F1,F1-L1,PACK,Packing,2025-04-11 13:53:36.526037,2025-04-11 16:38:17.505482,123,0,0,minor,1.25,2.47,1.1,after
EV0002381,WO000371,SO00234,SKU0021,F2,F2-L2,CUT,Cutting,2025-04-12 09:36:52.117734,2025-04-12 12:42:29.594759,58,0,0,start_of_day,11.13,2.78,3.09,after
EV0002382,WO000371,SO00234,SKU0021,F2,F2-L2,SEW,Sewing,2025-04-12 12:54:29.369724,2025-04-13 03:06:41.868128,58,0,0,minor,4.81,22.73,14.2,after
EV0002383,WO000371,SO00234,SKU0021,F2,F2-L3,QC_INLINE,Quality,2025-04-13 03:36:06.338463,2025-04-13 04:08:24.287064,58,2,1,minor,0.89,0.48,0.22,after
EV0002384,WO000371,SO00234,SKU0021,F2,F2-L3,FINISH,Finishing,2025-04-13 04:26:41.054860,2025-04-13 08:09:29.686117,58,0,0,minor,3.14,4.46,1.49,after
EV0002385,WO000371,SO00234,SKU0021,F2,F2-L2,QC_FINAL,Quality,2025-04-13 08:20:50.436427,2025-04-13 09:04:49.089144,58,1,1,minor,1.87,0.66,0.29,after
EV0002386,WO000371,SO00234,SKU0021,F2,F2-L2,PACK,Packing,2025-04-13 09:16:29.784494,2025-04-13 10:44:28.738794,58,1,0,minor,2.39,1.32,0.59,after
EV0002387,WO000372,SO00457,SKU0028,F2,F2-L1,CUT,Cutting,2025-04-08 10:44:30.776231,2025-04-08 17:03:16.842256,88,0,0,start_of_day,12.22,5.68,6.31,after
EV0002388,WO000372,SO00457,SKU0028,F2,F2-L3,SEW,Sewing,2025-04-08 17:24:07.328632,2025-04-09 23:34:02.522180,88,0,0,minor,2.14,48.26,30.17,after
EV0002389,WO000372,SO00457,SKU0028,F2,F2-L1,QC_INLINE,Quality,2025-04-09 23:54:09.721299,2025-04-10 00:52:33.596615,88,1,1,minor,1.55,0.88,0.39,after
EV0002390,WO000372,SO00457,SKU0028,F2,F2-L3,FINISH,Finishing,2025-04-10 01:17:00.285336,2025-04-10 06:45:21.723427,88,1,0,minor,1.78,6.57,2.19,after
EV0002391,WO000372,SO00457,SKU0028,F2,F2-L2,QC_FINAL,Quality,2025-04-10 06:49:34.861092,2025-04-10 08:21:42.255771,88,0,0,minor,3.99,1.38,0.61,after
EV0002392,WO000372,SO00457,SKU0028,F2,F2-L2,PACK,Packing,2025-04-10 08:29:41.355485,2025-04-10 11:01:42.712999,88,1,0,minor,1.91,2.28,1.01,after
EV0002393,WO000373,SO00273,SKU0015,F1,F1-L1,CUT,Cutting,2025-04-09 10:43:42.648033,2025-04-09 14:58:18.055971,114,0,0,start_of_day,6.47,3.82,4.24,after
EV0002394,WO000373,SO00273,SKU0015,F1,F1-L3,SEW,Sewing,2025-04-09 15:29:11.927676,2025-04-11 06:41:56.169486,114,0,0,minor,2.8,62.74,39.21,after
EV0002395,WO000373,SO00273,SKU0015,F1,F1-L3,QC_INLINE,Quality,2025-04-11 07:01:21.400108,2025-04-11 08:13:25.774078,114,0,0,minor,2.15,1.08,0.48,after
EV0002396,WO000373,SO00273,SKU0015,F1,F1-L2,FINISH,Finishing,2025-04-11 08:19:20.502764,2025-04-11 12:49:44.905766,114,0,0,minor,1.59,5.41,1.8,after
EV0002397,WO000373,SO00273,SKU0015,F1,F1-L2,QC_FINAL,Quality,2025-04-11 12:58:05.036731,2025-04-11 14:22:10.141126,114,4,3,minor,1.81,1.26,0.56,after
EV0002398,WO000373,SO00273,SKU0015,F1,F1-L1,PACK,Packing,2025-04-11 14:30:14.037231,2025-04-11 17:44:33.847075,114,1,0,minor,2.05,2.91,1.3,after
EV0002399,WO000374,SO00254,SKU0020,F2,F2-L2,CUT,Cutting,2025-04-10 09:46:14.087596,2025-04-10 22:47:55.323585,189,2,0,start_of_day,11.41,11.73,13.03,after
EV0002400,WO000374,SO00254,SKU0020,F2,F2-L3,SEW,Sewing,2025-04-10 23:17:17.830728,2025-04-13 09:28:54.954360,189,2,0,minor,6.92,93.11,58.19,after
EV0002401,WO000374,SO00254,SKU0020,F2,F2-L3,QC_INLINE,Quality,2025-04-13 09:46:52.300428,2025-04-13 12:02:43.005477,189,7,5,minor,2.85,2.04,0.91,after
EV0002402,WO000374,SO00254,SKU0020,F2,F2-L1,FINISH,Finishing,2025-04-13 12:16:27.275046,2025-04-14 01:55:09.341212,189,1,0,minor,2.67,16.37,5.46,after
EV0002403,WO000374,SO00254,SKU0020,F2,F2-L3,QC_FINAL,Quality,2025-04-14 02:02:06.220319,2025-04-14 05:05:21.994117,189,3,2,minor,1.9,2.75,1.22,after
EV0002404,WO000374,SO00254,SKU0020,F2,F2-L1,PACK,Packing,2025-04-14 05:10:29.038920,2025-04-14 09:40:50.921076,189,0,0,minor,1.36,4.06,1.8,after
EV0002405,WO000375,SO00146,SKU0010,F1,F1-L1,CUT,Cutting,2025-04-06 09:54:03.909092,2025-04-06 13:02:02.377648,73,1,0,start_of_day,11.08,2.82,3.13,after
EV0002406,WO000375,SO00146,SKU0010,F1,F1-L2,SEW,Sewing,2025-04-06 13:21:05.330211,2025-04-08 00:45:33.413512,73,3,0,minor,3.05,56.65,35.41,after
EV0002407,WO000375,SO00146,SKU0010,F1,F1-L3,QC_INLINE,Quality,2025-04-08 01:00:57.532928,2025-04-08 01:40:27.926762,73,1,1,minor,1.09,0.59,0.26,after
EV0002408,WO000375,SO00146,SKU0010,F1,F1-L1,FINISH,Finishing,2025-04-08 01:53:53.808672,2025-04-08 07:24:20.499722,73,0,0,minor,6.44,6.61,2.2,after
EV0002409,WO000375,SO00146,SKU0010,F1,F1-L2,QC_FINAL,Quality,2025-04-08 07:45:11.311170,2025-04-08 08:30:10.165819,73,0,0,minor,1.01,0.67,0.3,after
EV0002410,WO000375,SO00146,SKU0010,F1,F1-L3,PACK,Packing,2025-04-08 08:43:33.353858,2025-04-08 10:39:33.615046,73,2,0,minor,4.78,1.74,0.77,after
EV0002411,WO000376,SO00181,SKU0020,F2,F2-L2,CUT,Cutting,2025-04-10 10:51:10.372420,2025-04-10 15:00:42.300901,61,2,0,start_of_day,8.7,3.74,4.16,after
EV0002412,WO000376,SO00181,SKU0020,F2,F2-L3,SEW,Sewing,2025-04-10 15:35:16.733850,2025-04-11 14:17:03.475013,61,0,0,minor,3.89,36.31,22.7,after
EV0002413,WO000376,SO00181,SKU0020,F2,F2-L3,QC_INLINE,Quality,2025-04-11 14:34:25.676015,2025-04-11 15:20:00.003409,61,2,1,minor,4.07,0.68,0.3,after
EV0002414,WO000376,SO00181,SKU0020,F2,F2-L1,FINISH,Finishing,2025-04-11 15:50:26.448342,2025-04-11 20:15:28.804038,61,0,0,minor,1.85,5.3,1.77,after
EV0002415,WO000376,SO00181,SKU0020,F2,F2-L3,QC_FINAL,Quality,2025-04-11 20:21:44.202310,2025-04-11 21:25:08.070526,61,1,1,minor,3.32,0.95,0.42,after
EV0002416,WO000376,SO00181,SKU0020,F2,F2-L3,REWORK,Rework,2025-04-11 22:19:41.071784,2025-04-11 22:21:12.358479,1,0,0,none,0.0,0.03,0.01,after
EV0002417,WO000376,SO00181,SKU0020,F2,F2-L1,PACK,Packing,2025-04-11 22:26:20.687227,2025-04-11 23:50:15.762605,61,0,0,minor,1.92,1.26,0.56,after
EV0002418,WO000377,SO00158,SKU0001,F1,F1-L2,CUT,Cutting,2025-04-08 09:02:59.738971,2025-04-08 14:59:00.569105,106,0,0,start_of_day,4.53,5.34,5.93,after
