shipment_id,from_node,to_node,sku_id,ship_date,planned_delivery_date,actual_delivery_date,carrier,mode,route_lane_id,shipped_qty,freight_cost,priority_bucket,scenario
SH000324,WH_SOUTH,DC_HCMC,SKU0010,2025-04-23,2025-04-24,2025-04-24,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,253,31.37,Expedite,after
SH000325,WH_SOUTH,DC_HCMC,SKU0026,2025-04-23,2025-04-24,2025-04-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,30,3.83,Expedite,after
SH000326,WH_SOUTH,DC_HCMC,SKU0010,2025-04-22,2025-04-23,2025-04-23,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,143,18.43,Launch,after
SH000327,WH_SOUTH,DC_HCMC,SKU0004,2025-04-21,2025-04-22,2025-04-22,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,192,23.06,Std,after
SH000328,WH_SOUTH,DC_HCMC,SKU0002,2025-04-21,2025-04-22,2025-04-22,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,172,21.54,Std,after
SH000329,WH_SOUTH,DC_HCMC,SKU0017,2025-04-21,2025-04-22,2025-04-22,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,178,21.57,Std,after
SH000330,WH_SOUTH,DC_HCMC,SKU0015,2025-04-21,2025-04-22,2025-04-22,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,107,11.27,Std,after
SH000331,WH_SOUTH,DC_HCMC,SKU0010,2025-04-21,2025-04-22,2025-04-22,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,90,10.67,Std,after
SH000332,WH_NORTH,DC_HN,SKU0019,2025-04-21,2025-04-22,2025-04-24,CarrierB,Road,WH_NORTH->DC_HN:Road,65,8.97,Expedite,after
SH000333,WH_NORTH,DC_HN,SKU0007,2025-04-21,2025-04-22,2025-04-24,CarrierB,Road,WH_NORTH->DC_HN:Road,65,8.59,Expedite,after
SH000334,WH_NORTH,DC_HN,SKU0029,2025-04-21,2025-04-22,2025-04-24,CarrierB,Road,WH_NORTH->DC_HN:Road,40,5.0,Expedite,after
SH000335,WH_NORTH,DC_HN,SKU0009,2025-04-21,2025-04-22,2025-04-22,CarrierA,Road,WH_NORTH->DC_HN:Road,286,40.32,Std,after
SH000336,WH_NORTH,DC_HN,SKU0018,2025-04-21,2025-04-22,2025-04-22,CarrierB,Road,WH_NORTH->DC_HN:Road,103,13.23,Std,after
SH000337,WH_NORTH,DC_HN,SKU0001,2025-04-21,2025-04-22,2025-04-22,CarrierA,Road,WH_NORTH->DC_HN:Road,86,10.65,Std,after
SH000338,WH_NORTH,DC_HN,SKU0017,2025-04-21,2025-04-22,2025-04-22,CarrierB,Road,WH_NORTH->DC_HN:Road,85,11.4,Std,after
SH000339,WH_NORTH,DC_HN,SKU0013,2025-04-21,2025-04-22,2025-04-22,CarrierB,Road,WH_NORTH->DC_HN:Road,56,7.57,Std,after
SH000340,WH_SOUTH,DC_CT,SKU0004,2025-04-30,2025-05-01,2025-05-01,CarrierB,Road,WH_SOUTH->DC_CT:Road,259,42.16,Std,after
SH000341,WH_SOUTH,DC_CT,SKU0008,2025-04-30,2025-05-01,2025-05-01,CarrierA,Road,WH_SOUTH->DC_CT:Road,130,17.64,Std,after
SH000342,WH_SOUTH,DC_CT,SKU0012,2025-04-30,2025-05-01,2025-05-01,CarrierA,Road,WH_SOUTH->DC_CT:Road,76,10.99,Std,after
SH000343,WH_SOUTH,DC_CT,SKU0026,2025-04-30,2025-05-01,2025-05-01,CarrierC,Road,WH_SOUTH->DC_CT:Road,62,8.36,Std,after
SH000344,WH_NORTH,DC_DN,SKU0007,2025-05-01,2025-05-03,2025-05-03,CarrierC,Road,WH_NORTH->DC_DN:Road,87,19.38,Launch,after
SH000345,WH_NORTH,DC_DN,SKU0005,2025-04-28,2025-04-30,2025-04-30,CarrierC,Road,WH_NORTH->DC_DN:Road,122,24.17,Std,after
SH000346,WH_SOUTH,DC_HCMC,SKU0020,2025-05-01,2025-05-02,2025-05-03,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,189,21.12,Launch,after
SH000347,WH_SOUTH,DC_HCMC,SKU0012,2025-05-01,2025-05-02,2025-05-02,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,222,26.87,Std,after
SH000348,WH_SOUTH,DC_HCMC,SKU0002,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,217,27.57,Std,after
SH000349,WH_SOUTH,DC_HCMC,SKU0024,2025-05-01,2025-05-02,2025-05-02,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,151,18.68,Std,after
SH000350,WH_SOUTH,DC_HCMC,SKU0009,2025-05-01,2025-05-02,2025-05-02,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,153,17.2,Std,after
SH000351,WH_NORTH,DC_HN,SKU0019,2025-04-30,2025-05-01,2025-05-01,CarrierB,Road,WH_NORTH->DC_HN:Road,120,16.32,Expedite,after
SH000352,WH_NORTH,DC_HN,SKU0027,2025-04-30,2025-05-01,2025-05-01,CarrierB,Road,WH_NORTH->DC_HN:Road,53,7.04,Expedite,after
SH000353,WH_NORTH,DC_HN,SKU0027,2025-04-28,2025-04-29,2025-04-29,CarrierA,Road,WH_NORTH->DC_HN:Road,322,43.95,Std,after
SH000354,WH_NORTH,DC_HN,SKU0011,2025-04-28,2025-04-29,2025-04-29,CarrierC,Road,WH_NORTH->DC_HN:Road,187,23.29,Std,after
SH000355,WH_NORTH,DC_HN,SKU0010,2025-04-28,2025-04-29,2025-04-29,CarrierA,Road,WH_NORTH->DC_HN:Road,148,18.17,Std,after
SH000356,WH_NORTH,DC_HN,SKU0023,2025-04-28,2025-04-29,2025-04-29,CarrierC,Road,WH_NORTH->DC_HN:Road,175,19.98,Std,after
SH000357,WH_NORTH,DC_HN,SKU0001,2025-04-28,2025-04-29,2025-04-29,CarrierB,Road,WH_NORTH->DC_HN:Road,127,17.45,Std,after
SH000358,WH_NORTH,DC_HN,SKU0018,2025-04-28,2025-04-29,2025-04-29,CarrierA,Road,WH_NORTH->DC_HN:Road,119,13.99,Std,after
SH000359,WH_NORTH,DC_HN,SKU0017,2025-04-28,2025-04-29,2025-04-29,CarrierB,Road,WH_NORTH->DC_HN:Road,110,13.1,Std,after
SH000360,WH_NORTH,DC_HN,SKU0013,2025-04-28,2025-04-29,2025-04-29,CarrierB,Road,WH_NORTH->DC_HN:Road,88,10.64,Std,after
SH000361,WH_SOUTH,DC_CT,SKU0017,2025-05-06,2025-05-07,2025-05-07,CarrierB,Road,WH_SOUTH->DC_CT:Road,89,14.47,Expedite,after
SH000362,WH_SOUTH,DC_CT,SKU0030,2025-05-05,2025-05-06,2025-05-06,CarrierA,Road,WH_SOUTH->DC_CT:Road,101,15.51,Std,after
SH000363,WH_NORTH,DC_DN,SKU0016,2025-05-05,2025-05-07,2025-05-07,CarrierB,Road,WH_NORTH->DC_DN:Road,32,6.28,Std,after
SH000364,WH_SOUTH,DC_HCMC,SKU0027,2025-05-08,2025-05-09,2025-05-09,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,93,11.68,Expedite,after
SH000365,WH_SOUTH,DC_HCMC,SKU0006,2025-05-05,2025-05-06,2025-05-06,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,30,3.55,Launch,after
SH000366,WH_SOUTH,DC_HCMC,SKU0020,2025-05-05,2025-05-06,2025-05-06,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,276,33.26,Std,after
SH000367,WH_SOUTH,DC_HCMC,SKU0022,2025-05-05,2025-05-06,2025-05-06,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,196,22.91,Std,after
SH000368,WH_SOUTH,DC_HCMC,SKU0016,2025-05-05,2025-05-06,2025-05-06,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,201,24.92,Std,after
SH000369,WH_SOUTH,DC_HCMC,SKU0023,2025-05-05,2025-05-06,2025-05-06,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,108,11.5,Std,after
SH000370,WH_NORTH,DC_HN,SKU0029,2025-05-05,2025-05-06,2025-05-06,CarrierA,Road,WH_NORTH->DC_HN:Road,476,61.25,Std,after
SH000371,WH_NORTH,DC_HN,SKU0007,2025-05-05,2025-05-06,2025-05-06,CarrierB,Road,WH_NORTH->DC_HN:Road,210,28.6,Std,after
SH000372,WH_NORTH,DC_HN,SKU0019,2025-05-05,2025-05-06,2025-05-06,CarrierC,Road,WH_NORTH->DC_HN:Road,219,26.07,Std,after
SH000373,WH_NORTH,DC_HN,SKU0030,2025-05-05,2025-05-06,2025-05-06,CarrierB,Road,WH_NORTH->DC_HN:Road,126,15.18,Std,after
SH000374,WH_NORTH,DC_HN,SKU0008,2025-05-05,2025-05-06,2025-05-06,CarrierA,Road,WH_NORTH->DC_HN:Road,106,13.94,Std,after
SH000375,WH_NORTH,DC_HN,SKU0001,2025-05-05,2025-05-06,2025-05-06,CarrierB,Road,WH_NORTH->DC_HN:Road,57,7.9,Std,after
SH000376,WH_SOUTH,DC_CT,SKU0023,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_SOUTH->DC_CT:Road,57,9.4,Std,after
SH000377,WH_SOUTH,DC_CT,SKU0002,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_SOUTH->DC_CT:Road,30,4.29,Std,after
SH000378,WH_NORTH,DC_DN,SKU0029,2025-05-14,2025-05-16,2025-05-16,CarrierA,Road,WH_NORTH->DC_DN:Road,187,41.89,Expedite,after
SH000379,WH_NORTH,DC_DN,SKU0027,2025-05-14,2025-05-16,2025-05-16,CarrierA,Road,WH_NORTH->DC_DN:Road,91,20.63,Expedite,after
SH000380,WH_NORTH,DC_DN,SKU0014,2025-05-14,2025-05-16,2025-05-16,CarrierC,Road,WH_NORTH->DC_DN:Road,72,15.0,Expedite,after
SH000381,WH_NORTH,DC_DN,SKU0024,2025-05-13,2025-05-15,2025-05-15,CarrierB,Road,WH_NORTH->DC_DN:Road,97,22.89,Std,after
SH000382,WH_NORTH,DC_DN,SKU0017,2025-05-13,2025-05-15,2025-05-15,CarrierA,Road,WH_NORTH->DC_DN:Road,51,11.46,Std,after
SH000383,WH_SOUTH,DC_HCMC,SKU0013,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,154,19.42,Std,after
SH000384,WH_SOUTH,DC_HCMC,SKU0024,2025-05-15,2025-05-16,2025-05-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,112,14.03,Std,after
SH000385,WH_SOUTH,DC_HCMC,SKU0005,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,111,13.24,Std,after
SH000386,WH_SOUTH,DC_HCMC,SKU0027,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,85,9.92,Std,after
SH000387,WH_SOUTH,DC_HCMC,SKU0022,2025-05-15,2025-05-16,2025-05-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,94,10.86,Std,after
SH000388,WH_SOUTH,DC_HCMC,SKU0007,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,61,7.78,Std,after
SH000389,WH_SOUTH,DC_HCMC,SKU0030,2025-05-15,2025-05-16,2025-05-16,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,32,3.47,Std,after
SH000390,WH_NORTH,DC_HN,SKU0008,2025-05-15,2025-05-16,2025-05-16,CarrierC,Road,WH_NORTH->DC_HN:Road,108,13.64,Expedite,after
SH000391,WH_NORTH,DC_HN,SKU0021,2025-05-15,2025-05-16,2025-05-16,CarrierB,Road,WH_NORTH->DC_HN:Road,101,13.84,Expedite,after
SH000392,WH_NORTH,DC_HN,SKU0003,2025-05-15,2025-05-16,2025-05-16,CarrierA,Road,WH_NORTH->DC_HN:Road,80,10.44,Expedite,after
SH000393,WH_NORTH,DC_HN,SKU0023,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_NORTH->DC_HN:Road,287,37.75,Launch,after
SH000394,WH_NORTH,DC_HN,SKU0009,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_NORTH->DC_HN:Road,90,10.68,Launch,after
SH000395,WH_NORTH,DC_HN,SKU0019,2025-05-12,2025-05-13,2025-05-13,CarrierC,Road,WH_NORTH->DC_HN:Road,157,20.93,Std,after
SH000396,WH_NORTH,DC_HN,SKU0011,2025-05-12,2025-05-13,2025-05-13,CarrierB,Road,WH_NORTH->DC_HN:Road,155,20.0,Std,after
SH000397,WH_NORTH,DC_HN,SKU0010,2025-05-12,2025-05-13,2025-05-13,CarrierA,Road,WH_NORTH->DC_HN:Road,105,14.47,Std,after
SH000398,WH_NORTH,DC_HN,SKU0009,2025-05-12,2025-05-13,2025-05-13,CarrierB,Road,WH_NORTH->DC_HN:Road,79,10.44,Std,after
SH000399,WH_SOUTH,DC_CT,SKU0002,2025-05-19,2025-05-20,2025-05-20,CarrierA,Road,WH_SOUTH->DC_CT:Road,171,23.75,Expedite,after
SH000400,WH_SOUTH,DC_CT,SKU0028,2025-05-19,2025-05-20,2025-05-20,CarrierA,Road,WH_SOUTH->DC_CT:Road,146,23.38,Expedite,after
SH000401,WH_SOUTH,DC_CT,SKU0017,2025-05-19,2025-05-20,2025-05-20,CarrierA,Road,WH_SOUTH->DC_CT:Road,84,11.5,Expedite,after
SH000402,WH_SOUTH,DC_CT,SKU0003,2025-05-22,2025-05-23,2025-05-23,CarrierA,Road,WH_SOUTH->DC_CT:Road,157,21.9,Std,after
SH000403,WH_SOUTH,DC_CT,SKU0022,2025-05-22,2025-05-23,2025-05-23,CarrierC,Road,WH_SOUTH->DC_CT:Road,83,11.37,Std,after
SH000404,WH_NORTH,DC_DN,SKU0023,2025-05-21,2025-05-23,2025-05-23,CarrierB,Road,WH_NORTH->DC_DN:Road,127,24.68,Launch,after
SH000405,WH_NORTH,DC_DN,SKU0026,2025-05-21,2025-05-23,2025-05-23,CarrierA,Road,WH_NORTH->DC_DN:Road,63,14.6,Launch,after
SH000406,WH_NORTH,DC_DN,SKU0004,2025-05-22,2025-05-24,2025-05-24,CarrierA,Road,WH_NORTH->DC_DN:Road,310,59.93,Std,after
SH000407,WH_SOUTH,DC_HCMC,SKU0010,2025-05-22,2025-05-23,2025-05-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,127,16.4,Launch,after
SH000408,WH_SOUTH,DC_HCMC,SKU0026,2025-05-20,2025-05-21,2025-05-21,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,269,28.93,Std,after
SH000409,WH_SOUTH,DC_HCMC,SKU0015,2025-05-20,2025-05-21,2025-05-21,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,204,24.99,Std,after
SH000410,WH_SOUTH,DC_HCMC,SKU0023,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,171,18.79,Std,after
SH000411,WH_SOUTH,DC_HCMC,SKU0010,2025-05-20,2025-05-21,2025-05-21,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,151,16.06,Std,after
SH000412,WH_NORTH,DC_HN,SKU0016,2025-05-20,2025-05-21,2025-05-22,CarrierB,Road,WH_NORTH->DC_HN:Road,212,29.39,Expedite,after
SH000413,WH_NORTH,DC_HN,SKU0019,2025-05-20,2025-05-21,2025-05-22,CarrierC,Road,WH_NORTH->DC_HN:Road,132,16.59,Expedite,after
SH000414,WH_NORTH,DC_HN,SKU0025,2025-05-20,2025-05-21,2025-05-22,CarrierC,Road,WH_NORTH->DC_HN:Road,77,10.59,Expedite,after
SH000415,WH_NORTH,DC_HN,SKU0023,2025-05-22,2025-05-23,2025-05-23,CarrierB,Road,WH_NORTH->DC_HN:Road,214,25.18,Std,after
SH000416,WH_NORTH,DC_HN,SKU0015,2025-05-22,2025-05-23,2025-05-23,CarrierA,Road,WH_NORTH->DC_HN:Road,173,22.54,Std,after
SH000417,WH_NORTH,DC_HN,SKU0025,2025-05-22,2025-05-23,2025-05-23,CarrierA,Road,WH_NORTH->DC_HN:Road,189,22.16,Std,after
SH000418,WH_NORTH,DC_HN,SKU0014,2025-05-22,2025-05-23,2025-05-23,CarrierB,Road,WH_NORTH->DC_HN:Road,147,17.75,Std,after
SH000419,WH_NORTH,DC_HN,SKU0022,2025-05-22,2025-05-23,2025-05-23,CarrierA,Road,WH_NORTH->DC_HN:Road,76,9.39,Std,after
SH000420,WH_SOUTH,DC_CT,SKU0018,2025-05-26,2025-05-27,2025-05-27,CarrierA,Road,WH_SOUTH->DC_CT:Road,51,8.0,Std,after
SH000421,WH_NORTH,DC_DN,SKU0025,2025-05-26,2025-05-28,2025-05-28,CarrierA,Road,WH_NORTH->DC_DN:Road,62,12.44,Launch,after
SH000422,WH_SOUTH,DC_HCMC,SKU0020,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,154,16.53,Expedite,after
SH000423,WH_SOUTH,DC_HCMC,SKU0024,2025-05-28,2025-05-29,2025-05-29,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,158,17.35,Launch,after
SH000424,WH_SOUTH,DC_HCMC,SKU0027,2025-05-28,2025-05-29,2025-05-29,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,136,17.31,Launch,after
SH000425,WH_SOUTH,DC_HCMC,SKU0005,2025-05-28,2025-05-29,2025-05-29,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,97,10.89,Launch,after
SH000426,WH_SOUTH,DC_HCMC,SKU0028,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,715,81.82,Std,after
SH000427,WH_SOUTH,DC_HCMC,SKU0026,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,112,12.54,Std,after
SH000428,WH_SOUTH,DC_HCMC,SKU0003,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,112,11.74,Std,after
SH000429,WH_SOUTH,DC_HCMC,SKU0006,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,108,12.25,Std,after
SH000430,WH_SOUTH,DC_HCMC,SKU0005,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,93,11.92,Std,after
SH000431,WH_SOUTH,DC_HCMC,SKU0019,2025-05-27,2025-05-28,2025-05-28,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,60,7.75,Std,after
SH000432,WH_NORTH,DC_HN,SKU0010,2025-05-27,2025-05-28,2025-05-28,CarrierA,Road,WH_NORTH->DC_HN:Road,164,20.88,Expedite,after
SH000433,WH_NORTH,DC_HN,SKU0009,2025-05-29,2025-05-30,2025-05-30,CarrierB,Road,WH_NORTH->DC_HN:Road,177,23.04,Std,after
SH000434,WH_NORTH,DC_HN,SKU0003,2025-05-29,2025-05-30,2025-05-30,CarrierB,Road,WH_NORTH->DC_HN:Road,146,17.06,Std,after
SH000435,WH_NORTH,DC_HN,SKU0001,2025-05-29,2025-05-30,2025-05-30,CarrierA,Road,WH_NORTH->DC_HN:Road,122,15.07,Std,after
SH000436,WH_NORTH,DC_HN,SKU0027,2025-05-29,2025-05-30,2025-05-30,CarrierB,Road,WH_NORTH->DC_HN:Road,72,8.86,Std,after
SH000437,WH_NORTH,DC_HN,SKU0012,2025-05-29,2025-05-30,2025-05-30,CarrierA,Road,WH_NORTH->DC_HN:Road,58,7.31,Std,after
SH000438,WH_NORTH,DC_HN,SKU0024,2025-05-29,2025-05-30,2025-05-30,CarrierC,Road,WH_NORTH->DC_HN:Road,59,7.05,Std,after
SH000439,WH_SOUTH,DC_CT,SKU0025,2025-06-03,2025-06-04,2025-06-04,CarrierA,Road,WH_SOUTH->DC_CT:Road,142,22.28,Std,after
SH000440,WH_SOUTH,DC_CT,SKU0008,2025-06-03,2025-06-04,2025-06-04,CarrierA,Road,WH_SOUTH->DC_CT:Road,122,19.35,Std,after
SH000441,WH_SOUTH,DC_CT,SKU0003,2025-06-03,2025-06-04,2025-06-04,CarrierA,Road,WH_SOUTH->DC_CT:Road,44,6.79,Std,after
SH000442,WH_NORTH,DC_DN,SKU0029,2025-06-05,2025-06-07,2025-06-07,CarrierA,Road,WH_NORTH->DC_DN:Road,194,39.36,Std,after
SH000443,WH_NORTH,DC_DN,SKU0016,2025-06-05,2025-06-07,2025-06-07,CarrierB,Road,WH_NORTH->DC_DN:Road,45,8.96,Std,after
SH000444,WH_SOUTH,DC_HCMC,SKU0006,2025-06-04,2025-06-05,2025-06-05,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,184,20.13,Launch,after
SH000445,WH_SOUTH,DC_HCMC,SKU0016,2025-06-04,2025-06-05,2025-06-05,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,76,8.83,Launch,after
SH000446,WH_SOUTH,DC_HCMC,SKU0015,2025-06-03,2025-06-04,2025-06-04,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,397,42.02,Std,after
SH000447,WH_SOUTH,DC_HCMC,SKU0018,2025-06-03,2025-06-04,2025-06-04,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,164,20.77,Std,after
SH000448,WH_SOUTH,DC_HCMC,SKU0013,2025-06-03,2025-06-04,2025-06-04,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,75,9.15,Std,after
SH000449,WH_SOUTH,DC_HCMC,SKU0007,2025-06-03,2025-06-04,2025-06-04,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,74,8.81,Std,after
SH000450,WH_SOUTH,DC_HCMC,SKU0012,2025-06-03,2025-06-04,2025-06-04,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,66,8.22,Std,after
SH000451,WH_SOUTH,DC_HCMC,SKU0006,2025-06-03,2025-06-04,2025-06-04,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,60,6.77,Std,after
SH000452,WH_SOUTH,DC_HCMC,SKU0022,2025-06-03,2025-06-04,2025-06-04,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,45,4.86,Std,after
SH000453,WH_NORTH,DC_HN,SKU0024,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,288,33.01,Launch,after
SH000454,WH_NORTH,DC_HN,SKU0018,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,120,14.68,Std,after
SH000455,WH_NORTH,DC_HN,SKU0009,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,125,15.38,Std,after
SH000456,WH_NORTH,DC_HN,SKU0024,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,72,9.75,Std,after
SH000457,WH_NORTH,DC_HN,SKU0019,2025-06-02,2025-06-03,2025-06-03,CarrierA,Road,WH_NORTH->DC_HN:Road,60,7.71,Std,after
SH000458,WH_SOUTH,DC_CT,SKU0012,2025-06-12,2025-06-13,2025-06-13,CarrierB,Road,WH_SOUTH->DC_CT:Road,112,17.82,Launch,after
SH000459,WH_SOUTH,DC_CT,SKU0011,2025-06-09,2025-06-10,2025-06-10,CarrierA,Road,WH_SOUTH->DC_CT:Road,137,18.91,Std,after
SH000460,WH_SOUTH,DC_CT,SKU0017,2025-06-09,2025-06-10,2025-06-10,CarrierA,Road,WH_SOUTH->DC_CT:Road,114,17.42,Std,after
SH000461,WH_NORTH,DC_DN,SKU0016,2025-06-12,2025-06-14,2025-06-14,CarrierB,Road,WH_NORTH->DC_DN:Road,62,12.69,Expedite,after
SH000462,WH_NORTH,DC_DN,SKU0009,2025-06-12,2025-06-14,2025-06-14,CarrierB,Road,WH_NORTH->DC_DN:Road,33,7.13,Expedite,after
SH000463,WH_NORTH,DC_DN,SKU0029,2025-06-10,2025-06-12,2025-06-12,CarrierB,Road,WH_NORTH->DC_DN:Road,45,10.12,Launch,after
SH000464,WH_NORTH,DC_DN,SKU0016,2025-06-12,2025-06-14,2025-06-14,CarrierA,Road,WH_NORTH->DC_DN:Road,141,31.44,Std,after
SH000465,WH_NORTH,DC_DN,SKU0027,2025-06-12,2025-06-14,2025-06-14,CarrierB,Road,WH_NORTH->DC_DN:Road,120,25.99,Std,after
SH000466,WH_SOUTH,DC_HCMC,SKU0014,2025-06-12,2025-06-13,2025-06-13,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,39,4.73,Expedite,after
SH000467,WH_SOUTH,DC_HCMC,SKU0018,2025-06-12,2025-06-13,2025-06-13,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,154,18.58,Launch,after
SH000468,WH_SOUTH,DC_HCMC,SKU0025,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,212,23.25,Std,after
SH000469,WH_SOUTH,DC_HCMC,SKU0014,2025-06-10,2025-06-11,2025-06-11,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,160,18.27,Std,after
SH000470,WH_SOUTH,DC_HCMC,SKU0016,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,138,17.13,Std,after
SH000471,WH_SOUTH,DC_HCMC,SKU0015,2025-06-10,2025-06-11,2025-06-11,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,86,9.77,Std,after
SH000472,WH_SOUTH,DC_HCMC,SKU0018,2025-06-10,2025-06-11,2025-06-11,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,65,7.13,Std,after
SH000473,WH_NORTH,DC_HN,SKU0023,2025-06-10,2025-06-11,2025-06-11,CarrierA,Road,WH_NORTH->DC_HN:Road,100,11.95,Expedite,after
SH000474,WH_NORTH,DC_HN,SKU0020,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_NORTH->DC_HN:Road,81,9.9,Expedite,after
SH000475,WH_NORTH,DC_HN,SKU0012,2025-06-11,2025-06-12,2025-06-12,CarrierA,Road,WH_NORTH->DC_HN:Road,202,28.4,Launch,after
SH000476,WH_NORTH,DC_HN,SKU0007,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_NORTH->DC_HN:Road,180,23.54,Std,after
SH000477,WH_NORTH,DC_HN,SKU0021,2025-06-10,2025-06-11,2025-06-11,CarrierA,Road,WH_NORTH->DC_HN:Road,174,24.18,Std,after
SH000478,WH_NORTH,DC_HN,SKU0019,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_NORTH->DC_HN:Road,134,17.13,Std,after
SH000479,WH_NORTH,DC_HN,SKU0010,2025-06-10,2025-06-11,2025-06-11,CarrierB,Road,WH_NORTH->DC_HN:Road,92,12.02,Std,after
SH000480,WH_SOUTH,DC_CT,SKU0008,2025-06-18,2025-06-19,2025-06-19,CarrierB,Road,WH_SOUTH->DC_CT:Road,49,6.79,Std,after
SH000481,WH_SOUTH,DC_CT,SKU0019,2025-06-18,2025-06-19,2025-06-19,CarrierB,Road,WH_SOUTH->DC_CT:Road,19,2.72,Std,after
SH000482,WH_NORTH,DC_DN,SKU0030,2025-06-18,2025-06-20,2025-06-20,CarrierA,Road,WH_NORTH->DC_DN:Road,159,30.82,Std,after
SH000483,WH_NORTH,DC_DN,SKU0022,2025-06-18,2025-06-20,2025-06-20,CarrierC,Road,WH_NORTH->DC_DN:Road,135,31.37,Std,after
SH000484,WH_NORTH,DC_DN,SKU0025,2025-06-18,2025-06-20,2025-06-20,CarrierA,Road,WH_NORTH->DC_DN:Road,130,29.44,Std,after
SH000485,WH_NORTH,DC_DN,SKU0006,2025-06-18,2025-06-20,2025-06-20,CarrierB,Road,WH_NORTH->DC_DN:Road,75,15.66,Std,after
