week,sku_id,location_id,on_hand_qty,backorder_qty,reserved_qty,shipped_qty,late_ship_qty,freight_cost,demand_qty,throughput_qty,product_category,fabric_type,color,size_run,std_sam_minutes_sew,pack_units_per_carton
2025-01-20,SKU0005,DC_HCMC,0,0,0,47,0,5.58,130,0,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-01-20,SKU0006,DC_HN,0,0,0,302,0,36.15,350,0,Jacket,French_Terry,White,core,25.25,36
2025-01-20,SKU0007,DC_HCMC,0,0,0,341,0,44.11,455,303,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-01-20,SKU0009,DC_CT,0,0,0,217,0,33.87,374,133,Polo,Fleece,Sand,extended,14.71,24
2025-01-20,SKU0009,DC_DN,0,0,0,139,0,32.69,374,133,Polo,Fleece,Sand,extended,14.71,24
2025-01-20,SKU0012,DC_HCMC,0,0,0,126,0,15.1,143,0,Legging,Ripstop,Black,core,19.69,24
2025-01-20,SKU0018,DC_CT,0,0,0,94,0,15.51,185,188,Tee,Poly_Spandex,Black,extended,7.01,24
2025-01-20,SKU0018,DC_DN,0,0,0,69,0,13.69,185,188,Tee,Poly_Spandex,Black,extended,7.01,24
2025-01-20,SKU0019,DC_HN,0,0,0,57,0,7.97,66,85,Hoodie,Fleece,Blue,extended,20.22,24
2025-01-20,SKU0021,DC_HN,0,0,0,40,40,5.38,39,0,Legging,Fleece,Olive,extended,19.03,24
2025-01-20,SKU0023,DC_DN,0,0,0,215,0,45.84,231,142,Tee,Fleece,Grey,core,13.1,24
2025-01-20,SKU0027,DC_HCMC,0,0,0,246,0,30.81,263,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-01-20,SKU0028,DC_CT,0,0,0,135,0,18.01,160,27,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-01-27,SKU0003,DC_HN,0,0,0,18,0,2.12,20,140,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-01-27,SKU0005,DC_DN,0,0,0,70,0,13.48,85,282,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-01-27,SKU0008,DC_DN,0,0,0,59,59,13.02,132,80,Hoodie,French_Terry,Sand,core,23.12,12
2025-01-27,SKU0009,DC_HCMC,0,0,0,108,0,12.25,194,0,Polo,Fleece,Sand,extended,14.71,24
2025-01-27,SKU0009,DC_HN,0,0,0,70,70,8.51,194,0,Polo,Fleece,Sand,extended,14.71,24
2025-01-27,SKU0014,DC_HN,0,0,0,33,0,4.41,38,36,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-01-27,SKU0015,DC_HCMC,0,0,0,175,0,20.62,268,315,Polo,French_Terry,White,core,20.18,24
2025-01-27,SKU0015,DC_HN,0,0,0,73,73,9.86,268,315,Polo,French_Terry,White,core,20.18,24
2025-01-27,SKU0016,DC_HN,0,0,0,97,97,11.15,96,0,Jacket,Fleece,White,core,22.06,24
2025-01-27,SKU0018,DC_HCMC,0,0,0,149,0,18.36,162,70,Tee,Poly_Spandex,Black,extended,7.01,24
2025-01-27,SKU0020,DC_CT,0,0,0,63,0,10.25,223,146,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-01-27,SKU0020,DC_HCMC,0,0,0,138,0,16.32,223,146,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-01-27,SKU0024,DC_HN,0,0,0,88,88,11.05,102,95,Tee,Fleece,Black,core,6.06,36
2025-01-27,SKU0025,DC_HN,0,0,0,75,75,9.53,93,206,Short,Poly_Spandex,Navy,core,25.18,36
2025-01-27,SKU0027,DC_DN,0,0,0,27,27,6.1,127,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-01-27,SKU0028,DC_HN,0,0,0,71,71,9.57,79,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-01-27,SKU0030,DC_CT,0,0,0,218,0,33.14,214,0,Dress,Fleece,Sand,core,22.65,36
2025-02-03,SKU0002,DC_HN,0,0,0,174,0,24.1,214,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-02-03,SKU0003,DC_CT,0,0,0,21,0,3.46,20,21,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-02-03,SKU0004,DC_CT,0,0,0,39,0,5.37,159,316,Tee,Ripstop,White,extended,14.15,36
2025-02-03,SKU0004,DC_HN,0,0,0,110,0,13.08,159,316,Tee,Ripstop,White,extended,14.15,36
2025-02-03,SKU0005,DC_DN,0,0,0,143,0,29.3,264,65,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-02-03,SKU0005,DC_HN,0,0,0,105,0,12.74,264,65,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-02-03,SKU0006,DC_DN,0,0,0,54,0,12.47,57,50,Jacket,French_Terry,White,core,25.25,36
2025-02-03,SKU0007,DC_HCMC,0,0,0,43,0,4.88,44,57,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-02-03,SKU0008,DC_HCMC,0,0,0,107,0,11.54,112,260,Hoodie,French_Terry,Sand,core,23.12,12
2025-02-03,SKU0010,DC_HCMC,0,0,0,58,0,7.25,69,0,Short,Cotton_Jersey,White,core,29.47,24
2025-02-03,SKU0011,DC_HCMC,0,0,0,17,0,1.78,21,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-02-03,SKU0013,DC_HN,0,0,0,181,0,24.5,182,669,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-03,SKU0014,DC_DN,0,0,0,32,0,6.82,34,123,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-02-03,SKU0016,DC_CT,0,0,0,58,0,8.82,272,97,Jacket,Fleece,White,core,22.06,24
2025-02-03,SKU0016,DC_HCMC,0,0,0,31,0,3.76,272,97,Jacket,Fleece,White,core,22.06,24
2025-02-03,SKU0016,DC_HN,0,0,0,144,0,16.83,272,97,Jacket,Fleece,White,core,22.06,24
2025-02-03,SKU0018,DC_HN,0,0,0,56,0,7.26,66,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-02-03,SKU0023,DC_HN,0,0,0,117,0,16.51,134,0,Tee,Fleece,Grey,core,13.1,24
2025-02-03,SKU0024,DC_HCMC,0,0,0,69,0,7.74,67,253,Tee,Fleece,Black,core,6.06,36
2025-02-03,SKU0028,DC_HN,0,0,0,23,0,3.01,24,117,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-10,SKU0004,DC_HCMC,0,0,0,112,0,14.21,255,72,Tee,Ripstop,White,extended,14.15,36
2025-02-10,SKU0006,DC_HN,0,0,0,49,0,6.45,54,0,Jacket,French_Terry,White,core,25.25,36
2025-02-10,SKU0008,DC_HCMC,0,0,0,89,0,9.87,93,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-02-10,SKU0011,DC_CT,0,0,0,88,0,13.94,100,167,Short,Cotton_Jersey,Red,core,22.81,24
2025-02-10,SKU0013,DC_DN,0,0,0,306,0,61.44,577,115,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-10,SKU0013,DC_HCMC,0,0,0,108,0,14.01,577,115,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-10,SKU0013,DC_HN,0,0,0,97,0,12.6,577,115,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-10,SKU0016,DC_HCMC,0,0,0,88,0,11.26,87,0,Jacket,Fleece,White,core,22.06,24
2025-02-10,SKU0018,DC_DN,0,0,0,75,0,15.31,80,121,Tee,Poly_Spandex,Black,extended,7.01,24
2025-02-10,SKU0019,DC_HCMC,0,0,0,63,0,8.05,77,136,Hoodie,Fleece,Blue,extended,20.22,24
2025-02-10,SKU0020,DC_HN,0,0,0,75,0,9.33,81,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-02-10,SKU0022,DC_CT,0,0,0,52,0,8.54,116,0,Dress,Ripstop,Grey,core,22.11,24
2025-02-10,SKU0022,DC_HN,0,0,0,54,0,7.19,116,0,Dress,Ripstop,Grey,core,22.11,24
2025-02-10,SKU0026,DC_HCMC,0,0,0,92,0,10.72,107,0,Jacket,Poly_Spandex,Red,core,26.19,24
2025-02-10,SKU0027,DC_DN,0,0,0,50,0,10.95,55,255,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-02-10,SKU0030,DC_HCMC,0,0,0,60,0,7.65,67,280,Dress,Fleece,Sand,core,22.65,36
2025-02-17,SKU0003,DC_DN,0,0,0,223,223,43.7,351,120,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-02-17,SKU0003,DC_HCMC,0,0,0,102,102,12.55,351,120,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-02-17,SKU0004,DC_CT,0,0,0,227,227,30.24,309,49,Tee,Ripstop,White,extended,14.15,36
2025-02-17,SKU0004,DC_HN,0,0,0,58,0,7.13,309,49,Tee,Ripstop,White,extended,14.15,36
2025-02-17,SKU0008,DC_CT,0,0,0,58,58,8.46,173,34,Hoodie,French_Terry,Sand,core,23.12,12
2025-02-17,SKU0013,DC_HN,0,0,0,416,0,52.03,406,0,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-17,SKU0017,DC_HCMC,0,0,0,132,132,15.27,258,122,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-02-17,SKU0017,DC_HN,0,0,0,115,0,13.35,258,122,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-02-17,SKU0018,DC_HCMC,0,0,0,119,119,14.19,116,354,Tee,Poly_Spandex,Black,extended,7.01,24
2025-02-17,SKU0019,DC_HCMC,0,0,0,195,195,22.5,278,297,Hoodie,Fleece,Blue,extended,20.22,24
2025-02-17,SKU0019,DC_HN,0,0,0,51,0,6.44,278,297,Hoodie,Fleece,Blue,extended,20.22,24
2025-02-17,SKU0020,DC_CT,0,0,0,33,33,5.07,36,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-02-17,SKU0021,DC_DN,0,0,0,84,0,18.16,125,58,Legging,Fleece,Olive,extended,19.03,24
2025-02-17,SKU0023,DC_HN,0,0,0,152,0,18.03,179,131,Tee,Fleece,Grey,core,13.1,24
2025-02-17,SKU0024,DC_HCMC,0,0,0,111,111,12.38,124,76,Tee,Fleece,Black,core,6.06,36
2025-02-17,SKU0025,DC_CT,0,0,0,93,0,13.26,100,174,Short,Poly_Spandex,Navy,core,25.18,36
2025-02-17,SKU0026,DC_HCMC,0,0,0,130,130,15.04,287,57,Jacket,Poly_Spandex,Red,core,26.19,24
2025-02-17,SKU0026,DC_HN,0,0,0,141,0,19.86,287,57,Jacket,Poly_Spandex,Red,core,26.19,24
2025-02-17,SKU0027,DC_DN,0,0,0,179,0,39.31,336,47,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-02-17,SKU0028,DC_CT,0,0,0,60,0,9.21,209,341,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-17,SKU0028,DC_DN,0,0,0,41,0,8.42,209,341,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-17,SKU0028,DC_HN,0,0,0,89,0,10.67,209,341,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-17,SKU0030,DC_HCMC,0,0,0,48,48,5.63,55,192,Dress,Fleece,Sand,core,22.65,36
2025-02-24,SKU0001,DC_HN,0,0,0,64,0,8.11,63,0,Dress,Poly_Spandex,Red,core,24.34,24
2025-02-24,SKU0004,DC_HCMC,0,0,0,39,0,4.58,46,0,Tee,Ripstop,White,extended,14.15,36
2025-02-24,SKU0005,DC_HCMC,0,0,0,27,0,3.21,93,38,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-02-24,SKU0005,DC_HN,0,0,0,57,0,7.73,93,38,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-02-24,SKU0006,DC_HCMC,0,0,0,134,0,15.18,136,152,Jacket,French_Terry,White,core,25.25,36
2025-02-24,SKU0007,DC_HCMC,0,0,0,81,0,9.52,84,0,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-02-24,SKU0008,DC_HCMC,0,0,0,30,0,3.48,33,76,Hoodie,French_Terry,Sand,core,23.12,12
2025-02-24,SKU0009,DC_HN,0,0,0,364,0,47.59,431,129,Polo,Fleece,Sand,extended,14.71,24
2025-02-24,SKU0010,DC_HCMC,0,0,0,109,109,11.79,247,0,Short,Cotton_Jersey,White,core,29.47,24
2025-02-24,SKU0010,DC_HN,0,0,0,107,0,15.02,247,0,Short,Cotton_Jersey,White,core,29.47,24
2025-02-24,SKU0011,DC_CT,0,0,0,72,0,10.16,90,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-02-24,SKU0013,DC_DN,0,0,0,88,0,17.25,203,244,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-24,SKU0013,DC_HN,0,0,0,95,0,12.32,203,244,Polo,Cotton_Jersey,White,core,17.4,24
2025-02-24,SKU0014,DC_HCMC,0,0,0,96,0,11.53,119,130,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-02-24,SKU0015,DC_HCMC,0,0,0,146,0,18.81,149,117,Polo,French_Terry,White,core,20.18,24
2025-02-24,SKU0016,DC_DN,0,0,0,119,0,24.16,264,294,Jacket,Fleece,White,core,22.06,24
2025-02-24,SKU0016,DC_HCMC,0,0,0,122,122,15.04,264,294,Jacket,Fleece,White,core,22.06,24
2025-02-24,SKU0017,DC_CT,0,0,0,57,0,8.64,58,0,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-02-24,SKU0019,DC_HN,0,0,0,65,0,9.02,72,147,Hoodie,Fleece,Blue,extended,20.22,24
2025-02-24,SKU0021,DC_CT,0,0,0,20,0,3.15,24,172,Legging,Fleece,Olive,extended,19.03,24
2025-02-24,SKU0024,DC_HCMC,0,0,0,62,0,6.69,168,0,Tee,Fleece,Black,core,6.06,36
2025-02-24,SKU0024,DC_HN,0,0,0,101,0,13.34,168,0,Tee,Fleece,Black,core,6.06,36
2025-02-24,SKU0025,DC_CT,0,0,0,565,0,80.92,799,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-02-24,SKU0025,DC_HN,0,0,0,160,0,20.74,799,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-02-24,SKU0028,DC_CT,0,0,0,96,0,13.73,233,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-24,SKU0028,DC_DN,0,0,0,115,115,22.44,233,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-02-24,SKU0030,DC_DN,0,0,0,39,39,9.2,45,24,Dress,Fleece,Sand,core,22.65,36
2025-03-03,SKU0002,DC_DN,0,0,0,391,391,81.79,483,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-03-03,SKU0005,DC_HCMC,0,0,0,298,0,31.99,297,0,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-03-03,SKU0008,DC_CT,0,0,0,55,0,8.51,68,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-03-03,SKU0009,DC_DN,0,0,0,361,361,69.78,557,183,Polo,Fleece,Sand,extended,14.71,24
2025-03-03,SKU0009,DC_HN,0,0,0,175,0,20.5,557,183,Polo,Fleece,Sand,extended,14.71,24
2025-03-03,SKU0011,DC_HCMC,0,0,0,47,0,6.04,50,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-03-03,SKU0012,DC_CT,0,0,0,66,0,10.29,210,55,Legging,Ripstop,Black,core,19.69,24
2025-03-03,SKU0012,DC_HN,0,0,0,127,0,14.88,210,55,Legging,Ripstop,Black,core,19.69,24
2025-03-03,SKU0013,DC_HCMC,0,0,0,212,0,25.66,210,220,Polo,Cotton_Jersey,White,core,17.4,24
2025-03-03,SKU0014,DC_DN,0,0,0,121,0,25.66,121,33,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-03-03,SKU0018,DC_DN,0,0,0,45,0,10.5,45,64,Tee,Poly_Spandex,Black,extended,7.01,24
2025-03-03,SKU0019,DC_CT,0,0,0,39,0,6.36,275,72,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-03,SKU0019,DC_HCMC,0,0,0,70,0,8.81,275,72,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-03,SKU0019,DC_HN,0,0,0,141,0,18.82,275,72,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-03,SKU0021,DC_DN,0,0,0,47,0,10.59,54,312,Legging,Fleece,Olive,extended,19.03,24
2025-03-03,SKU0022,DC_HCMC,0,0,0,177,0,18.77,283,156,Dress,Ripstop,Grey,core,22.11,24
2025-03-03,SKU0022,DC_HN,0,0,0,63,0,8.59,283,156,Dress,Ripstop,Grey,core,22.11,24
2025-03-03,SKU0023,DC_HN,0,0,0,96,0,12.65,307,253,Tee,Fleece,Grey,core,13.1,24
2025-03-03,SKU0030,DC_HCMC,0,0,0,228,0,29.48,256,118,Dress,Fleece,Sand,core,22.65,36
2025-03-10,SKU0002,DC_HCMC,0,0,0,107,0,12.57,123,134,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-03-10,SKU0006,DC_DN,0,0,0,55,0,11.49,173,0,Jacket,French_Terry,White,core,25.25,36
2025-03-10,SKU0006,DC_HN,0,0,0,110,110,13.28,173,0,Jacket,French_Terry,White,core,25.25,36
2025-03-10,SKU0008,DC_DN,0,0,0,142,0,32.31,156,328,Hoodie,French_Terry,Sand,core,23.12,12
2025-03-10,SKU0009,DC_HN,0,0,0,111,111,13.9,121,166,Polo,Fleece,Sand,extended,14.71,24
2025-03-10,SKU0015,DC_CT,0,0,0,185,0,25.39,397,509,Polo,French_Terry,White,core,20.18,24
2025-03-10,SKU0015,DC_DN,0,0,0,97,0,21.86,397,509,Polo,French_Terry,White,core,20.18,24
2025-03-10,SKU0015,DC_HCMC,0,0,0,113,0,13.41,397,509,Polo,French_Terry,White,core,20.18,24
2025-03-10,SKU0019,DC_HN,0,0,0,81,81,10.46,87,0,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-10,SKU0020,DC_HCMC,0,0,0,126,0,16.25,157,69,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-03-10,SKU0021,DC_HCMC,0,0,0,148,148,16.75,253,58,Legging,Fleece,Olive,extended,19.03,24
2025-03-10,SKU0021,DC_HN,0,0,0,83,83,10.46,253,58,Legging,Fleece,Olive,extended,19.03,24
2025-03-10,SKU0023,DC_HCMC,0,0,0,309,0,35.89,313,0,Tee,Fleece,Grey,core,13.1,24
2025-03-10,SKU0025,DC_HCMC,0,0,0,112,0,12.47,118,207,Short,Poly_Spandex,Navy,core,25.18,36
2025-03-10,SKU0030,DC_DN,0,0,0,104,0,21.3,127,252,Dress,Fleece,Sand,core,22.65,36
2025-03-17,SKU0005,DC_HCMC,0,0,0,36,0,3.89,36,202,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-03-17,SKU0007,DC_HCMC,0,0,0,54,0,6.26,58,97,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-03-17,SKU0008,DC_HCMC,0,0,0,143,0,17.92,147,76,Hoodie,French_Terry,Sand,core,23.12,12
2025-03-17,SKU0011,DC_HN,0,0,0,208,0,26.47,207,215,Short,Cotton_Jersey,Red,core,22.81,24
2025-03-17,SKU0014,DC_DN,0,0,0,195,0,42.28,256,0,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-03-17,SKU0015,DC_HCMC,0,0,0,129,0,16.64,361,0,Polo,French_Terry,White,core,20.18,24
2025-03-17,SKU0015,DC_HN,0,0,0,223,0,28.35,361,0,Polo,French_Terry,White,core,20.18,24
2025-03-17,SKU0018,DC_DN,0,0,0,122,0,28.09,136,445,Tee,Poly_Spandex,Black,extended,7.01,24
2025-03-17,SKU0019,DC_CT,0,0,0,41,0,5.56,48,0,Hoodie,Fleece,Blue,extended,20.22,24
2025-03-17,SKU0020,DC_DN,0,0,0,39,0,9.09,91,193,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-03-17,SKU0021,DC_HN,0,0,0,166,0,22.44,246,56,Legging,Fleece,Olive,extended,19.03,24
2025-03-17,SKU0024,DC_DN,0,0,0,140,0,32.79,145,0,Tee,Fleece,Black,core,6.06,36
2025-03-17,SKU0025,DC_HN,0,0,0,192,0,21.98,189,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-03-17,SKU0027,DC_HCMC,0,0,0,164,0,17.26,162,487,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-03-17,SKU0028,DC_HN,0,0,0,171,0,23.24,203,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-03-17,SKU0030,DC_HN,0,0,0,545,0,64.22,630,387,Dress,Fleece,Sand,core,22.65,36
2025-03-24,SKU0003,DC_HCMC,0,0,0,56,0,6.8,56,122,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-03-24,SKU0004,DC_HN,0,0,0,141,0,19.1,168,109,Tee,Ripstop,White,extended,14.15,36
2025-03-24,SKU0007,DC_CT,0,0,0,83,0,12.75,173,172,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-03-24,SKU0007,DC_DN,0,0,0,89,0,18.91,173,172,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-03-24,SKU0008,DC_HN,0,0,0,61,0,8.25,74,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-03-24,SKU0009,DC_DN,0,0,0,71,0,14.05,77,0,Polo,Fleece,Sand,extended,14.71,24
2025-03-24,SKU0011,DC_HCMC,0,0,0,168,0,20.13,195,620,Short,Cotton_Jersey,Red,core,22.81,24
2025-03-24,SKU0012,DC_HN,0,0,0,45,0,5.55,53,0,Legging,Ripstop,Black,core,19.69,24
2025-03-24,SKU0013,DC_HCMC,0,0,0,31,0,3.74,37,39,Polo,Cotton_Jersey,White,core,17.4,24
2025-03-24,SKU0016,DC_HN,0,0,0,349,0,44.6,389,220,Jacket,Fleece,White,core,22.06,24
2025-03-24,SKU0020,DC_HCMC,0,0,0,137,0,15.73,143,29,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-03-24,SKU0021,DC_HN,0,0,0,50,0,6,52,117,Legging,Fleece,Olive,extended,19.03,24
2025-03-24,SKU0022,DC_HN,0,0,0,19,0,2.39,21,134,Dress,Ripstop,Grey,core,22.11,24
2025-03-24,SKU0024,DC_HCMC,0,0,0,111,0,12.67,125,0,Tee,Fleece,Black,core,6.06,36
2025-03-24,SKU0027,DC_HCMC,0,0,0,120,0,13.41,149,142,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-03-24,SKU0028,DC_CT,0,0,0,112,0,18.46,117,124,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-03-24,SKU0029,DC_DN,0,0,0,274,0,61.66,504,0,Tee,French_Terry,Olive,core,6,24
2025-03-24,SKU0029,DC_HCMC,0,0,0,174,0,19.51,504,0,Tee,French_Terry,Olive,core,6,24
2025-03-24,SKU0030,DC_HN,0,0,0,91,0,11.08,103,80,Dress,Fleece,Sand,core,22.65,36
2025-03-31,SKU0001,DC_DN,0,0,0,140,140,28.15,152,167,Dress,Poly_Spandex,Red,core,24.34,24
2025-03-31,SKU0002,DC_HCMC,0,0,0,227,227,28.81,695,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-03-31,SKU0002,DC_HN,0,0,0,70,0,9.64,695,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-03-31,SKU0003,DC_HCMC,0,0,0,46,46,5.35,53,193,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-03-31,SKU0005,DC_HN,0,0,0,117,0,14.89,185,0,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-03-31,SKU0006,DC_HN,0,0,0,44,0,5.02,53,141,Jacket,French_Terry,White,core,25.25,36
2025-03-31,SKU0007,DC_HN,0,0,0,106,0,13.16,112,111,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-03-31,SKU0009,DC_HCMC,0,0,0,293,293,37.44,287,0,Polo,Fleece,Sand,extended,14.71,24
2025-03-31,SKU0013,DC_HN,0,0,0,385,0,45.6,408,0,Polo,Cotton_Jersey,White,core,17.4,24
2025-03-31,SKU0018,DC_HCMC,0,0,0,218,218,26.91,603,519,Tee,Poly_Spandex,Black,extended,7.01,24
2025-03-31,SKU0018,DC_HN,0,0,0,325,0,41.55,603,519,Tee,Poly_Spandex,Black,extended,7.01,24
2025-03-31,SKU0020,DC_HN,0,0,0,87,0,12.09,97,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-03-31,SKU0021,DC_HN,0,0,0,101,0,12.24,110,146,Legging,Fleece,Olive,extended,19.03,24
2025-03-31,SKU0022,DC_HCMC,0,0,0,25,25,2.79,25,496,Dress,Ripstop,Grey,core,22.11,24
2025-03-31,SKU0023,DC_HCMC,0,0,0,200,200,22.34,240,0,Tee,Fleece,Grey,core,13.1,24
2025-03-31,SKU0026,DC_HCMC,0,0,0,84,0,10.1,100,133,Jacket,Poly_Spandex,Red,core,26.19,24
2025-03-31,SKU0027,DC_DN,0,0,0,77,0,18.11,419,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-03-31,SKU0027,DC_HCMC,0,0,0,118,118,13.45,419,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-03-31,SKU0027,DC_HN,0,0,0,182,0,22.09,419,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-04-07,SKU0003,DC_DN,0,0,0,117,0,22.45,294,0,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-04-07,SKU0003,DC_HN,0,0,0,175,0,22.43,294,0,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-04-07,SKU0007,DC_CT,0,0,0,43,0,5.83,163,55,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-04-07,SKU0007,DC_HCMC,0,0,0,69,0,8.05,163,55,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-04-07,SKU0009,DC_HN,0,0,0,80,80,10.28,79,0,Polo,Fleece,Sand,extended,14.71,24
2025-04-07,SKU0010,DC_HN,0,0,0,139,0,17.05,171,332,Short,Cotton_Jersey,White,core,29.47,24
2025-04-07,SKU0011,DC_HCMC,0,0,0,658,0,68.78,814,290,Short,Cotton_Jersey,Red,core,22.81,24
2025-04-07,SKU0011,DC_HN,0,0,0,73,73,9.84,814,290,Short,Cotton_Jersey,Red,core,22.81,24
2025-04-07,SKU0014,DC_CT,0,0,0,54,0,7.44,68,248,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-04-07,SKU0016,DC_DN,0,0,0,192,0,38.79,327,100,Jacket,Fleece,White,core,22.06,24
2025-04-07,SKU0016,DC_HCMC,0,0,0,100,0,12.61,327,100,Jacket,Fleece,White,core,22.06,24
2025-04-07,SKU0018,DC_CT,0,0,0,44,0,7.14,52,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-04-07,SKU0019,DC_HN,0,0,0,146,0,19.5,150,0,Hoodie,Fleece,Blue,extended,20.22,24
2025-04-07,SKU0021,DC_HN,0,0,0,115,0,16.01,114,283,Legging,Fleece,Olive,extended,19.03,24
2025-04-07,SKU0023,DC_CT,0,0,0,114,0,15.9,113,70,Tee,Fleece,Grey,core,13.1,24
2025-04-07,SKU0025,DC_HCMC,0,0,0,251,0,28.01,262,434,Short,Poly_Spandex,Navy,core,25.18,36
2025-04-07,SKU0026,DC_HCMC,0,0,0,43,0,5.27,290,207,Jacket,Poly_Spandex,Red,core,26.19,24
2025-04-07,SKU0026,DC_HN,0,0,0,129,0,16.29,290,207,Jacket,Poly_Spandex,Red,core,26.19,24
2025-04-07,SKU0030,DC_HCMC,0,0,0,56,0,7.15,70,88,Dress,Fleece,Sand,core,22.65,36
2025-04-14,SKU0004,DC_CT,0,0,0,88,0,12,501,434,Tee,Ripstop,White,extended,14.15,36
2025-04-14,SKU0004,DC_DN,0,0,0,202,0,40.47,501,434,Tee,Ripstop,White,extended,14.15,36
